int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Massawa,147,62,2000,2003,2001,2001,3585033537,5887359151,536,1584,1297,1351,1215,93557
Assab,21,20,2003,2003,2003,2005,728483726,753353969,1543,1995,1795,1254,98,7484
