int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Chemical tanker,9,8,2004,2003,2005,2006,143870272,221614329,1627,1546,1268,1226,166,12523
Ro-Ro,19,4,1986,1986,1988,1988,74458721,102399686,408,659,710,790,65,5016
Bulk carrier,14,12,2004,2004,2006,2006,514411720,872219318,931,1515,1557,1565,50,3877
General cargo,51,33,2004,2006,2008,2007,957741133,1327344400,969,2866,1918,1883,175,13410
Oil tanker,33,12,2000,2002,2001,2000,1518639585,2629387187,630,1496,1020,1005,254,19706
Liquefied gas tanker,3,3,1999,1999,2003,2002,36268110,40757113,1913,2241,2153,2143,11,859
Container,35,5,2004,2005,2004,2004,338968972,445879959,444,509,610,613,73,5541
Vehicle,1,1,2000,2000,2000,2000,90444164,33502477,1566,1566,1566,1566,6,448
Service - tug,3,3,2003,2003,1985,1984,3631713,5698168,1347,1986,2556,3162,4,313
