int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
St George'S,47,35,1998,1997,2000,2005,999008511,875955229,1163,2441,1268,1326,244,18371
Hamilton,153,27,2000,2005,2005,2004,3555954201,1365818866,729,2446,1928,1529,448,34444
Kings Wharf,155,39,2005,2003,2009,2007,13549194682,1394532013,727,1415,830,911,2510,192730
Southampton,6,6,2005,2005,2008,2008,131871700,158828342,2206,2108,2432,2465,34,2591
Devonshire,3,3,2007,2007,2007,2010,115103158,26164067,1151,1719,1114,1620,29,2224
Sandys,2,2,2005,2005,2005,2005,39578805,55068098,2089,2089,1696,1759,11,852
