Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United States of America,694,292,38665,31625,2007,2007,2009,2006,1170,1383,1139,1535,97,134,168,308,17,53,30,50,5834.9,448382,456991,13644452,60383899,75472039,19661,101452,127485
Dominican Republic,331,120,5215,4995,2007,2008,2008,2007,482,531,510,513,35,54,52,64,19,34,22,27,903.6,69841,71182,4584213,15400619,17045307,13850,48587,55787
Haiti,256,65,3599,1699,2007,2007,2011,2008,323,490,417,438,27,63,52,84,15,54,16,33,674.6,52037,53036,1486987,7615192,9696062,5809,31944,40636
Colombia,194,99,4894,5024,2008,2008,2008,2011,499,614,541,541,40,70,49,55,24,53,39,45,689.3,53303,54326,3161413,9687896,11134715,16296,58064,67486
Trinidad and Tobago,168,68,3348,4019,2009,2007,2008,2008,1072,1305,1291,1247,74,115,140,123,19,64,67,53,675.4,50395,51363,2863514,10455525,11828374,17045,72599,91309
Mexico,153,100,7885,5982,2006,2007,2006,2007,1296,1513,1428,1443,104,161,137,136,14,64,21,32,986.0,76218,77681,4764377,15455574,18192389,31140,108373,125830
Cuba,141,72,1743,1436,2002,2003,2004,2007,570,562,644,617,59,148,111,163,16,42,26,38,393.9,30295,30877,1597027,5437939,6299568,11326,42346,49096
Cayman Islands,139,27,2537,384,2001,2004,2008,2003,304,317,278,299,19,37,17,25,10,20,10,23,504.9,39100,39850,394028,3141624,4051615,2835,21095,26073
Venezuela (Bolivarian Republic of),105,55,2181,3439,2007,2008,2007,2007,850,1065,1098,1120,83,221,402,426,23,54,42,42,420.2,32408,33030,2372913,6048074,7570813,22599,76216,94557
Costa Rica,94,28,1842,1693,2005,2003,2005,2006,757,856,767,774,60,115,79,99,14,33,23,30,397.0,30653,31242,1883788,6265991,6813059,20040,67737,76560
Puerto Rico,77,25,803,983,2008,2007,2008,2008,689,753,773,775,56,76,74,78,24,53,48,51,172.5,13225,13479,1039600,3304473,3780520,13501,47794,57293
Bahamas,75,38,3877,1787,2007,2006,2009,2007,725,938,750,1030,52,171,83,181,9,77,18,43,547.8,42353,43166,1313202,5571964,6892698,17509,76566,93960
Panama,71,52,1232,1667,2006,2006,2007,2007,620,806,714,746,60,197,114,119,18,80,37,40,262.1,20064,20449,1237180,3211275,3809527,17425,55526,67365
Aruba,58,20,605,602,2006,2005,2006,2008,581,689,647,639,44,94,60,68,19,23,25,29,138.1,10617,10821,775448,2387731,2773743,13370,44838,52947
Canada,57,24,3531,4358,2007,2008,2008,2008,1848,2118,1942,1978,134,165,143,153,26,46,39,40,447.8,34415,35075,2597517,8364012,9759699,45570,173836,210437
Brazil,54,38,3295,4738,2008,2008,2008,2008,3353,3264,3231,3225,237,252,261,265,14,36,31,31,589.9,45578,46453,2891476,8961047,10458109,53546,214549,264089
Guadeloupe,45,8,459,621,2006,2006,2006,2006,939,1149,989,983,65,86,73,72,20,48,30,29,122.9,9441,9622,590038,2208179,2580977,13112,54732,67171
Barbados,41,11,499,650,2007,2008,2007,2007,1079,1185,1136,1133,74,83,80,80,33,44,47,48,144.2,11057,11270,623070,2360905,2695160,15197,62070,75507
Belize,39,13,264,329,2007,2008,2007,2008,735,1179,875,888,62,161,136,152,18,14,25,24,64.8,4981,5076,575771,1527007,1864528,14763,44808,53190
"Korea, Republic of",33,12,29177,30886,2009,2009,2009,2009,8746,8809,8797,8787,496,506,498,496,21,20,22,22,3572.9,276765,282079,14017361,41368908,48415655,424769,1562978,1842768
Guatemala,25,25,392,593,2007,2007,2007,2007,765,778,787,785,69,70,69,69,11,21,17,17,52.9,4075,4154,352199,933662,1248957,14088,52120,65233
Honduras,24,19,332,291,2003,2004,2000,2004,699,743,696,748,58,74,68,87,24,92,77,126,78.6,6052,6168,255452,861945,997427,10644,43744,52383
Japan,22,19,11531,4279,2004,2005,2005,2004,8446,8526,8532,8510,564,572,570,568,12,12,13,13,643.9,49879,50836,4332574,19102005,22122069,196935,748551,805605
Saint Lucia,19,16,434,587,2009,2009,2009,2009,1007,1105,1096,1089,81,112,108,112,28,36,37,35,80.8,6211,6331,512999,1368423,1628207,27000,83452,102099
"Bonaire, Sint Eustatius and Saba",18,16,508,708,2005,2005,2005,2007,863,888,936,1018,72,95,110,127,58,86,117,141,115.7,8959,9131,362603,1167161,1428859,20145,79952,97596
Curaçao,17,16,190,239,2006,2006,2010,2010,665,665,642,642,51,195,530,495,21,54,65,62,43.1,3291,3355,213135,660650,801771,12537,45931,56751
Spain,16,14,1891,2324,2004,2004,2004,2005,4311,3870,3658,3359,252,310,288,286,16,49,27,29,314.8,24354,24821,1879356,5093513,5778699,117460,359409,422192
Peru,15,5,529,708,2009,2007,2009,2009,2004,1530,2030,2043,194,402,196,196,20,207,24,24,69.1,5308,5410,306616,1053883,1521814,20441,110817,149516
Virgin Islands (U.S.),15,11,530,206,2004,2000,2011,2008,762,1034,1765,895,60,122,134,76,23,56,16,34,112.5,8646,8812,135712,836805,1065251,9047,61672,80533
China,13,9,11477,12863,2008,2008,2009,2009,9627,9751,9594,9600,534,570,538,541,25,33,27,28,1414.4,109564,111667,5737203,17021533,19919204,441323,1640242,1937535
France,10,7,1327,1803,2004,2005,2005,2005,4362,4448,4427,4436,256,279,282,291,24,27,28,30,228.3,17653,17992,1231467,4376323,4765954,123147,453431,531563
Sint Maarten (Dutch part),8,6,1866,210,2005,2003,2009,2008,1009,1204,2594,1853,89,87,146,131,24,75,13,36,241.5,18614,18972,-26099,1910545,2755081,-3262,220249,312644
Guyana,7,5,131,189,2011,2010,2010,2010,1376,1426,1428,1434,102,107,106,107,26,25,21,20,21.8,1673,1705,113802,388133,476734,16257,70538,88341
Turkey,6,4,386,643,2008,2009,2010,2010,2852,4339,1217,1081,320,484,595,588,55,81,99,98,58.6,4537,4624,276516,601859,804148,46086,163283,197615
Antigua and Barbuda,6,5,169,113,2004,2005,2007,2006,880,1147,945,1017,82,171,97,165,13,30,16,29,38.5,2960,3017,78042,349071,433879,13007,62103,76594
Gibraltar,5,5,691,1206,2009,2009,2009,2009,4076,4907,3460,3332,355,434,487,476,128,122,101,103,70.8,5465,5570,437644,1019417,1342176,87529,326724,400983
Argentina,5,4,565,911,2004,2006,2006,2006,5322,5359,5373,5377,440,430,430,430,11,10,10,10,64.9,5023,5120,312857,1112734,1571603,62571,336939,430503
Martinique,5,5,69,83,2009,2009,2010,2010,1042,1154,1150,1148,98,99,94,96,18,27,19,20,15.4,1186,1208,81468,262283,312511,16294,64465,80884
Grenada,5,4,73,84,2011,2011,2011,2011,963,1078,1075,1067,72,76,79,78,27,28,28,28,14.8,1134,1156,77876,302098,344714,15575,65216,79579
Belgium,5,5,414,542,2006,2006,2005,2005,4479,4503,4488,4490,348,317,300,301,42,37,40,39,86.2,6642,6770,409393,1506260,1722500,81879,329333,399851
Ecuador,5,5,359,187,2010,2010,2011,2008,1231,1217,1181,1244,109,144,123,177,33,73,41,97,43.5,3371,3435,193832,573171,664079,38766,121303,133622
Portugal,5,5,421,663,2009,2009,2010,2010,3772,3718,3696,3688,304,369,387,394,108,108,106,109,56.6,4362,4446,256799,1035101,1377954,51360,291172,378749
Greece,4,4,633,1036,2009,2009,2011,2011,5497,5772,5763,5703,452,453,468,465,16,30,35,38,58.0,4491,4577,416892,1350342,1552540,104223,420870,507687
United Kingdom of Great Britain and Northern Ireland,3,3,845,1293,2002,2002,2003,2004,4485,4664,4754,4861,244,180,137,100,109,313,463,562,100.3,7757,7906,676505,1623917,1795564,225502,638392,748395
South Africa,3,3,462,748,2007,2007,2009,2009,6513,6634,6502,6494,533,544,523,521,4,20,21,19,55.2,4269,4351,219402,697168,963882,73134,377436,492288
Dominica,3,3,53,43,2009,2009,2009,2008,924,1029,1022,1055,68,64,66,65,21,22,21,21,10.8,835,851,40347,159236,182085,13449,55651,66969
Malta,3,3,237,324,2005,2005,2004,2004,5010,5029,5027,5034,436,423,429,431,65,96,80,86,36.8,2845,2900,312206,952753,1100260,104069,345360,406540
