port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Haikou - Luhuashan,39,32,2005,2005,2004,2004,1358942366,2428493089,1024,1101,1074,1074,122,9413
Zhuhai - Dandong,3,3,2007,2007,2005,2005,113410397,213098670,1389,982,1300,1324,8,643
Qinhuangdao - Xiamen,37,31,2004,2004,2004,2004,1437768022,2541787393,1141,1130,1134,1146,146,11289
Xiamen - Changxindao,3,3,2008,2008,2005,2004,77897040,132295043,1195,1192,1170,1167,8,618
Fangcheng - Tianjin Xin Gang,5,5,2007,2007,2008,2008,721936335,1364499102,2149,2111,2150,2150,45,3463
Beilun - Da Chan Bay,25,13,2006,2005,2005,2006,1141360663,1292677418,772,767,770,770,115,8946
Da Chan Bay - Qinzhou,55,11,2004,2005,2005,2005,637335286,751449885,438,463,470,471,92,7064
Xiamen - Da Chan Bay,31,17,2006,2006,2006,2006,672521641,763146140,345,390,377,378,65,5072
Xinsha - Shenzhen,23,16,2006,2006,2003,2002,231390127,331184642,118,247,366,361,57,4423
Dalian - Lanshan,45,37,2009,2009,2014,2014,2859596420,5310538799,408,1231,1920,2006,264,20453
Qingdao - Liuheng,19,19,2011,2011,2011,2011,986588602,1148023223,505,635,599,618,91,7078
Liuheng - Weitou,4,4,2008,2008,2013,2013,221989846,233951853,516,872,1955,2036,21,1613
Weitou - Qidong,1,1,2013,2013,2013,2013,68802756,72584366,696,696,696,696,6,457
Qidong - Yantian,1,1,2013,2013,2013,2013,98112831,103505414,993,993,993,993,9,675
Liuheng - Weifang,3,3,2005,2005,1997,1998,48200566,67273070,697,616,776,810,5,354
Qinhuangdao - Qinzhou,40,34,2006,2006,2007,2006,2803754779,5143213337,1803,1801,1836,1837,245,18973
Anpu - Tianjin,3,3,2003,2003,2003,2003,86876201,126512470,1742,1772,1769,1769,13,1016
Zhangjiagang - Jinzhou,49,26,2007,2007,2007,2007,792310192,1248855586,777,789,790,791,101,7800
Haikou - Anpu,7,7,2004,2004,2006,2006,149356426,273978760,183,601,1084,1152,8,627
Jingjiang - Jinzhou,5,5,2005,2005,2007,2007,81048470,131886712,794,848,799,798,12,925
Haikou - Changzhou,1,1,1999,1999,1999,1999,20688286,29566639,1327,1327,1327,1327,4,288
Tianjin - Beihai,8,2,2010,2005,2000,2000,29741299,41253028,223,947,954,1054,6,486
Qinhuangdao - Mcid,54,35,2005,2005,2005,2005,3196770146,5970395412,1482,1477,1476,1476,264,20439
Mcid - Huanghua,25,21,2003,2004,2003,2003,1507682976,2817075808,1494,1562,1553,1555,128,9878
Shekou - Tangshan (Jingtang),11,6,2006,2008,2009,2009,353995088,633803039,1410,1299,1020,1027,29,2245
Taicang - Guangao,1,1,2013,2013,2013,2013,10079213,11469996,932,932,932,932,2,132
Changshu - Nansha,9,9,2007,2007,2007,2006,232842857,330433873,997,929,911,922,30,2320
Gaolan - Beilun,19,19,2011,2011,2010,2010,448338582,726492495,1039,1311,1360,1363,67,5195
Qianwan - Shenzhen,19,16,2007,2007,2006,2007,1416682950,2014934553,1222,1459,1449,1497,223,17232
Yangzhong - Caofeidian,27,22,2007,2007,2007,2007,629847840,1091060525,796,772,739,734,54,4217
Qinhuangdao - Zhenjiang,19,15,2009,2009,2008,2008,503320600,856228536,807,840,871,873,49,3781
Rizhao - Yangzhong,13,11,2010,2010,2010,2010,218251611,364683923,539,574,582,584,21,1650
Jingjiang - Tangshan (Jingtang),45,30,2007,2006,2007,2007,985885868,1707011241,745,739,745,746,96,7411
Tianjin Xin Gang - Zhenjiang,10,9,2009,2009,2009,2009,262824805,457141122,875,824,871,878,24,1876
Zhenjiang - Lanshan,6,5,2013,2013,2014,2014,82660067,130908405,613,693,568,551,10,761
Lanshan - Huludao,6,6,2009,2009,2011,2011,90912060,156796981,550,498,406,389,9,685
Huludao - Caofeidian,16,13,2011,2011,2010,2010,47887018,73030360,280,390,292,282,17,1302
Caofeidian - Yantai,42,31,2001,2002,2004,2004,206699215,355004971,188,224,204,204,38,2920
Yantai - Taicang,25,23,2007,2006,2009,2008,399587810,514387696,558,932,750,629,45,3467
Xiuyu - Shenzhen,5,5,2010,2010,2010,2010,381234763,724901130,475,706,964,973,157,12148
Wuhan - Changzhou,10,7,2007,2009,2009,2009,138061113,256520249,129,227,300,336,10,764
Anpu - Majishan,5,5,2005,2005,2002,2002,76281293,132338806,1142,1122,1110,1107,11,815
Mcid - Luhuashan,65,57,2006,2006,2006,2005,3180563249,3218528005,929,1267,1138,1129,246,19014
Caofeidian - Lian Jiang,32,26,2006,2005,2007,2007,1551181491,2810410229,1447,1550,1541,1539,133,10296
Lian Jiang - Qinhuangdao,17,15,2006,2006,2006,2006,954537678,1741548921,1467,1500,1467,1467,75,5839
Xiamen - Dafeng,2,2,2003,2003,2002,2002,109233669,201592623,1537,1537,1704,1817,10,747
Panjin - Liuheng,13,13,2010,2010,2011,2011,288668001,506367405,758,763,769,770,29,2229
Gulei - Luhuashan,13,13,2006,2006,2009,2009,139480150,213266828,766,1027,934,932,30,2276
Gaolan - Xiamen,14,14,2010,2010,2010,2010,107503195,174528540,384,405,397,397,22,1724
Qinhuangdao - Jinshan,13,6,1997,2002,1999,1999,176322822,283339119,726,738,750,749,25,1939
Liuheng - Yangjiang,7,7,2012,2012,2012,2012,659677128,1145396427,3555,2888,2953,2982,63,4911
Bayuquan - Majishan,17,16,2005,2004,2006,2006,197706990,303103693,648,676,659,637,31,2397
Lianyungang - Majishan,28,24,2006,2006,2005,2005,191258154,317953717,386,457,447,446,24,1871
Xijiang - Shanwai,1,1,2010,2010,2010,2010,19091610,24466408,2915,2915,2915,2915,2,192
