Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Flying Fish Cove,83,36,496,730,2005,2006,2006,2006,894,1131,975,981,103,158,153,150,20,25,26,26,101.5,7755,7904,1027164,2869656,3909971,12375,44649,58092
Christmas Island,6,6,39,52,2009,2009,2009,2008,1115,2072,1123,1034,174,267,253,188,10,26,21,9,10.4,793,808,60969,176336,229921,10161,37997,47321
