int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Pointe Noire,1174,428,2007,2008,2009,2009,38290743593,50197063261,494,1683,1582,1671,5503,424358
Djeno Terminal,111,103,2011,2011,2012,2012,77397405478,148643386830,5716,4941,4993,4990,4615,357437
Yombo Terminal,101,50,2009,2008,2008,2008,4809337006,8797172466,295,1355,3823,4319,434,33506
N'Kossa Terminal,280,46,2011,2010,2008,2007,823868848,1151959530,150,655,831,907,210,16005
