int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,13,12,1994,1994,1991,1990,241681246,139967486,5662,5211,5091,5083,67,5028
Cruise,32,16,1993,1993,1995,1992,332118950,51429065,1163,1348,1275,1285,163,12402
Service - other,8,5,2001,2002,2006,2006,184123329,86901476,2402,5245,5172,5930,83,6223
Refrigerated bulk,3,2,1989,1992,1992,1993,70428683,73658113,1477,3221,2049,2132,30,2276
Miscellaneous - other,1,1,1989,1989,1989,1989,6559806,1767588,1017,1017,1017,1017,2,157
Chemical tanker,2,1,2009,2009,2009,2009,8987206,12873076,1130,1130,1130,1130,3,258
Ferry-RoPax,1,1,2007,2007,2007,2007,14378755,1214793,1235,1235,1235,1235,4,322
