Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Gove,264,45,4041,7122,2012,2010,2011,2011,355,1127,1048,1068,41,134,131,131,14,194,83,80,463.4,35610,36293,1715819,6111930,5930437,6499,27946,34566
Kwinana,262,187,7230,11847,2010,2011,2010,2010,984,1152,1126,1116,101,151,180,179,40,67,54,54,952.6,73605,75019,6006112,16961838,20398177,22924,86328,106454
Horn,241,19,331,533,1996,2005,2002,2002,464,694,616,630,41,81,106,103,28,190,89,94,167.4,12615,12857,747492,2630887,2850647,3102,9783,13634
Palmerston,211,35,178,137,2012,2011,2010,2010,459,1513,865,747,59,360,225,211,8,232,217,195,252.8,19016,19381,903266,3670075,2899528,4281,10778,14515
South Trees,208,89,10744,18474,2010,2010,2010,2010,1223,1256,1252,1252,105,119,153,153,37,81,59,59,983.3,76105,77566,4616480,13422614,15668354,22195,97562,119498
Pyrmont,197,63,3130,1902,2000,2002,1997,1996,607,806,667,726,63,164,74,104,21,87,40,73,786.1,60507,61669,2183229,8119154,9930186,11082,44196,51218
King Island,185,5,42,41,2015,2013,2015,2015,132,199,164,153,17,25,30,28,9,11,29,32,85.5,6420,6543,154258,1141430,571382,834,2089,2951
Barrow,142,17,13967,11252,2015,2013,2015,2014,78,5696,5262,5177,12,428,671,671,14,95,73,71,1552.9,94875,96696,2797175,20165348,16824359,19698,169953,263471
Milner Bay,140,31,1483,2547,2013,2010,2011,2011,556,1761,2065,2214,61,165,297,299,16,90,90,91,217.9,16667,16987,1216456,4160148,4013142,8689,31587,38610
Risdon,138,72,1351,2088,2010,2011,2010,2010,711,799,719,706,70,153,101,98,30,78,61,60,286.9,22045,22468,1153144,3694085,4722381,8356,35864,44730
Hobart,134,41,3245,605,1999,2001,2004,2002,468,994,639,563,40,169,101,130,9,117,22,51,702.6,54288,55330,1397674,6297591,7356580,10430,43973,49345
Port Dalrymple,132,63,2490,3454,2008,2008,2008,2008,289,941,801,813,32,110,514,478,25,43,28,31,285.3,22015,22437,1573808,4231157,5090137,11923,43916,53057
Portland,132,107,1806,2622,2010,2011,2008,2009,484,617,629,599,52,78,107,102,49,70,69,72,242.6,18661,19019,1229331,3315313,4541393,9313,40310,51952
Woolloomooloo,121,38,3889,438,2002,2000,2004,2003,547,1010,585,553,41,318,62,111,11,29,14,18,942.0,72602,73996,1417822,6916445,7931835,11718,52003,56724
Varanus,112,15,105,138,2012,2010,2008,2006,77,605,399,456,10,90,372,413,13,110,229,228,84.0,6363,6485,610572,1521138,1888712,5452,13976,18756
Stanley,109,6,15,17,2012,2001,2011,2011,80,399,127,128,12,206,75,64,5,107,40,29,32.1,2413,2459,66994,477995,239317,615,1506,2128
Sydney,108,28,1816,2851,2009,2004,2011,2012,529,1338,1345,1735,64,224,360,392,24,90,54,57,307.4,23520,23972,1701945,4408973,4947627,15759,47270,57784
Port Hedland,104,84,22227,42309,2010,2010,2009,2009,1178,2949,4889,5190,136,345,1048,1059,74,143,119,118,1458.1,112827,114993,8625692,21296552,24427145,82939,263103,318068
Mackay,99,79,1954,3143,2008,2010,2010,2010,524,1010,1036,1093,60,103,433,464,47,60,52,51,284.8,21960,22382,1909325,4939567,6130026,19286,68664,83932
Bunbury,99,84,1200,1939,2010,2011,2012,2012,301,544,491,497,49,103,126,127,46,74,101,101,163.9,12620,12863,773388,2000932,2624390,7812,31191,38583
Geraldton,94,68,1791,2617,2008,2010,2007,2008,324,643,669,705,46,77,115,124,46,70,57,63,260.0,20102,20488,1322590,3419448,4218152,14070,51423,60887
Thevenard,92,33,2743,4446,2001,2009,2001,2001,1284,1228,1199,1212,113,131,138,140,78,113,84,83,338.2,26129,26631,1908014,4514207,6113882,20739,80169,99227
Esperance,91,81,3341,4937,2008,2009,2009,2010,845,1241,1049,1168,73,195,399,463,42,69,57,60,429.9,33245,33884,2057592,6193471,7567257,22611,88000,105879
Okha Fpso,90,14,152,138,2010,2010,2010,2009,273,292,295,321,73,96,188,172,16,35,120,93,66.1,4984,5080,1480711,3546867,4695968,16452,43307,58402
Booby Island,88,40,3965,6989,2012,2012,2011,2011,1087,1098,1023,1020,99,89,112,113,60,125,88,89,340.5,26355,26861,1651722,4683965,5389080,18770,79539,96808
Henderson,88,42,754,1004,2009,2010,2012,2012,335,1297,811,695,128,178,168,146,48,126,178,113,201.1,15325,15619,944386,2443667,3271776,10732,36936,48290
Kurnell,88,62,4476,7969,2009,2010,2011,2011,567,1063,1443,1621,80,125,508,517,42,77,104,100,486.7,37661,38384,4080753,9519339,10631645,46372,127593,158241
Dhipirrinjura,83,10,16,23,2011,2008,2012,2012,320,322,306,272,41,45,64,55,12,73,50,40,44.0,3306,3369,83676,636643,303675,1008,2463,3507
Exmouth,81,26,189,103,2011,2009,2003,2007,205,445,383,336,27,77,76,100,24,194,89,106,82.7,6276,6396,770097,1928542,2511170,9507,25558,33590
Hay Point,76,68,11569,22072,2009,2010,2010,2010,297,2088,2573,2564,80,273,829,829,38,110,81,81,857.2,66382,67656,4918144,10545694,12140698,64712,201342,236063
Port Kennedy,76,18,52,29,2003,2006,2004,1997,478,654,612,447,47,72,98,61,38,100,104,97,44.3,3326,3390,151887,474404,494245,1999,5305,7182
Broome,75,32,688,337,2004,2007,2001,2006,370,1881,969,1252,47,205,238,348,22,113,73,69,209.5,16007,16314,1574463,4080265,5102746,20993,58895,73887
Thevenard Island,65,10,32,41,2009,2011,2010,2009,124,193,103,85,22,79,96,59,6,41,62,44,29.1,2196,2238,168371,454690,523866,2590,6630,8917
Port Pirie,63,38,713,1051,2008,2010,2009,2009,825,920,852,852,83,133,130,134,37,52,51,52,140.5,10810,11018,478322,1467839,2080192,7592,35883,46508
Albany,63,55,1199,1640,2007,2009,2009,2012,395,669,576,667,38,83,135,159,41,77,113,136,180.3,13946,14214,645268,1913195,2352248,10242,41253,48789
Port Alma,60,45,521,725,2010,2010,2010,2010,740,852,891,893,71,99,171,169,44,57,67,66,128.3,9841,10030,515633,1592347,2206691,8594,38289,49481
Langarra,60,11,22,23,2010,2006,2009,2009,348,394,416,433,44,63,234,262,24,43,85,86,56.7,4254,4336,100697,657251,325248,1678,3846,5390
Cape Cuvier,58,11,700,1162,2010,2012,2014,2014,289,1891,2568,2750,46,191,463,479,119,140,264,266,95.8,7337,7478,606233,1489161,1867040,10452,34395,43387
Ningaloo Vision,57,6,23,15,2013,2012,2013,2012,172,314,195,210,24,59,55,55,6,52,42,47,24.0,1805,1840,331365,756800,1013744,5813,15014,20229
Van Gogh,55,11,84,49,2013,2010,2014,2013,197,193,207,177,35,44,100,92,15,27,30,29,33.2,2494,2542,1015667,2400409,3211433,18467,47672,64343
Airlie,54,15,1779,188,1995,1998,1996,1995,569,467,473,483,37,35,38,40,9,14,11,11,476.9,36938,37647,960971,3987129,4214245,17796,64624,63176
Carnarvon,53,4,13,18,2009,2009,2008,2008,78,222,307,376,11,42,66,55,23,36,76,81,10.5,787,802,56411,136104,186169,1064,3013,4036
Port Arthur,52,3,7,6,1998,2003,2001,1997,105,212,179,140,36,307,102,107,13,28,22,35,20.6,1547,1577,61157,107327,126813,1176,2380,3148
Onslow,50,17,7100,5494,2013,2013,2013,2013,206,3320,2890,2675,16,690,745,698,23,110,35,36,768.8,47746,48662,1798323,10541329,9059404,35966,252271,382306
Jervis Bay,45,9,235,228,2015,2008,2008,2007,383,639,511,636,51,89,126,151,44,41,59,51,42.0,3200,3262,248610,632260,693975,5525,15792,17997
Evans Landing,45,26,301,494,2009,2008,2010,2010,446,757,668,668,113,209,101,93,35,82,55,54,66.8,5096,5194,212960,929404,931089,4732,20558,25829
Nganhurra,45,10,105,100,2012,2010,2012,2009,180,764,363,253,23,118,271,153,11,277,558,325,35.4,2673,2724,1022329,2409301,3210060,22718,58574,78912
Port Lincoln,44,41,919,913,2007,2008,2007,2010,638,813,711,770,62,98,99,121,52,121,73,90,167.2,12902,13150,536190,1919647,2504328,12186,54544,66610
Spring Bay,43,6,29,17,1999,2007,2011,2009,116,1454,428,205,10,475,1483,691,38,360,327,382,44.3,3330,3394,89623,228762,209098,2084,4583,5763
Dalrymple Islet,43,9,119,138,2009,2010,2008,2007,488,2295,2570,3379,52,236,654,742,46,92,156,121,51.1,3863,3937,195446,337926,351336,4545,15159,19845
Koolan,43,11,91,38,2000,2003,2004,2007,688,701,666,688,134,100,128,91,22,26,21,26,101.9,7662,7809,233871,475317,598976,5439,12451,16424
Manly,42,17,98,148,2005,2007,2007,2008,317,222,126,126,39,64,125,126,20,53,73,64,46.5,3567,3636,317474,637367,803958,7559,18253,23675
Whyalla,41,26,901,1452,2007,2010,2007,2007,810,947,954,983,107,138,176,172,49,92,102,106,107.7,8296,8455,694440,1350610,1661031,16938,57412,69241
Lake Macquarie,41,40,2304,4338,2012,2012,2009,2009,194,813,1023,1050,77,90,61,59,28,94,936,948,158.7,12288,12524,999488,2109281,2434909,24378,73393,85606
Cape Flattery Harbor,41,20,192,301,2008,2008,2014,2014,336,456,412,403,32,53,59,55,18,115,30,25,37.9,2889,2945,188812,418563,520337,4605,14194,17418
Berkeley Vale,39,38,319,537,2008,2008,2008,2009,135,192,170,169,29,46,68,68,23,32,35,36,34.7,2687,2739,170015,439889,512343,4359,15925,19181
Skardon River,38,3,5,6,1996,2001,1997,1996,103,295,144,131,12,44,93,52,3,46,28,21,10.2,768,782,29997,181927,104775,789,1961,2748
Tea Gardens,37,36,648,1204,2010,2010,2010,2010,215,344,314,315,104,128,224,228,22,34,34,34,46.1,3566,3635,279361,660643,761462,7550,26850,31946
Troughton Island,34,5,64,10,1994,1997,2000,1999,654,618,607,593,160,132,132,132,19,18,18,17,83.9,6300,6421,178419,350844,486597,5248,11427,15915
Bulwer,33,7,1217,135,1998,2004,1997,1997,525,399,563,493,36,34,37,37,9,91,19,23,266.4,20632,21028,674169,2896934,3143195,20429,76568,76038
Abbot Point,32,32,2413,4448,2008,2008,2009,2009,406,1472,1266,1231,100,245,529,525,46,149,182,181,211.4,16367,16681,936997,2582803,2965412,29281,122681,149177
Mosman,31,17,395,193,2000,1996,2006,2008,644,932,684,722,68,192,78,121,54,85,26,55,97.0,7466,7609,422515,1200102,1420877,13630,41693,49735
Eden,31,25,453,227,2003,2004,2003,2007,394,1237,472,661,41,240,256,336,19,78,66,107,150.7,11520,11741,827448,2176962,2566109,26692,74797,90204
Raffles Bay,30,4,5,8,2012,2013,2013,2013,172,156,243,210,24,23,134,89,14,14,21,19,12.1,907,925,27856,214763,101345,929,2266,3230
Wollongong,28,25,310,559,2009,2009,2010,2010,118,183,217,231,84,98,142,142,135,122,188,197,41.0,3168,3228,154788,344499,413755,5528,17737,20991
Flinders,27,26,169,227,2008,2007,2009,2009,93,144,133,132,21,29,39,39,32,63,56,67,44.8,3465,3532,147720,370624,424123,5471,16170,18879
Hamilton Island,26,13,420,57,1999,2002,1995,1994,302,379,374,391,19,28,35,39,10,12,15,15,104.0,8052,8206,161552,1236424,1625327,6214,39861,46794
Port Douglas,23,11,1259,125,1999,2005,1995,1995,1009,742,943,835,61,55,61,60,9,54,9,11,305.4,23646,24100,620526,2484453,2583482,26979,96151,94217
Port Giles,23,14,227,353,2009,2009,2013,2013,179,736,615,835,50,121,216,221,43,69,74,73,32.2,2481,2528,165515,390418,520769,7196,26526,32698
Penneshaw,21,12,667,68,1997,2000,1996,1996,470,375,489,472,36,27,38,37,9,12,25,27,159.1,12322,12558,260314,1346090,1542032,12396,55740,58840
Black Point,20,7,5,5,2010,2008,2010,2012,310,341,315,292,66,52,65,70,16,17,22,19,12.6,943,961,30158,156940,82081,1508,3162,4319
Bundaberg,19,12,41,53,2008,2007,2006,2006,355,653,406,363,44,151,124,103,38,107,211,183,18.0,1359,1385,185956,423286,503657,9787,25032,30356
Hastings,18,14,141,215,2010,2011,2012,2012,520,541,514,545,50,85,112,115,25,50,45,45,27.1,2087,2127,96232,232088,306681,5346,21462,26767
Port Huon,18,3,28,27,2008,2005,2013,2013,128,152,648,647,30,46,4159,4336,2,10,11,5,20.2,1517,1546,207069,439060,497689,11504,26184,31204
Mourilyan Harbour,18,13,663,1146,1997,1998,2009,2009,606,2182,4091,4392,52,735,663,669,32,73,44,43,74.4,5730,5840,544929,1162525,1492464,30274,100895,120314
Yamba,17,16,311,562,2010,2010,2011,2011,344,380,414,424,69,98,146,152,28,42,24,23,22.3,1727,1760,137979,344043,396219,8116,29303,35185
Bulli,17,14,47,77,2009,2009,2009,2010,75,90,100,102,36,41,55,58,20,56,45,45,11.2,856,873,28249,77425,94897,1662,6575,8210
Coolum,17,15,92,92,2008,2009,2005,2002,75,89,128,219,8,22,111,166,15,18,22,27,20.7,1603,1634,491552,1042986,1130766,28915,66021,74498
Amrun,16,12,657,1155,2010,2010,2010,2010,1209,1022,1213,1228,125,160,229,230,47,190,44,43,55.6,4293,4375,248810,660027,757666,15551,62640,75828
Clovelly,16,16,120,205,2012,2012,2012,2012,69,226,243,266,44,64,125,126,38,47,70,71,35.7,2757,2810,100464,219061,266477,6279,19322,23733
Forster,16,16,379,676,2009,2009,2008,2009,291,348,351,340,87,80,128,132,30,41,40,40,24.9,1926,1963,180159,410037,470243,11260,34621,40594
Thursday Island,16,11,144,101,2014,2014,2013,2015,513,1153,559,440,66,84,63,48,44,189,40,43,32.0,2442,2489,134004,423435,554036,8375,28666,35503
Ardrossan,16,10,318,514,2005,2008,2004,2004,974,780,841,835,86,69,83,83,142,158,145,145,39.0,3016,3074,228941,479258,618863,14309,48492,57672
Westernport,15,15,280,478,2010,2010,2010,2010,528,589,630,639,41,60,100,101,23,36,45,45,45.0,3463,3530,187188,671545,792735,12479,55660,68455
Port Walcott,15,14,8121,15554,2012,2012,2012,2012,7005,4693,6161,6475,626,629,646,646,67,113,148,149,441.3,34165,34821,2338599,6494508,7173279,155907,497953,621503
Wallaroo,15,15,143,255,2006,2006,2010,2010,218,306,318,315,21,40,93,94,57,148,135,137,21.5,1662,1694,75079,186980,227460,5005,19586,23716
Busselton,15,7,274,76,1995,2003,2003,2010,154,473,515,745,15,34,56,82,9,141,17,47,88.5,6819,6950,33662,477327,663501,2244,30548,39975
Ballina,15,13,279,485,2012,2012,2013,2013,360,340,331,336,68,105,131,135,23,24,43,44,21.4,1656,1688,135427,336739,382105,9028,31029,36750
Maryknoll,15,15,99,117,2010,2010,2011,2011,107,554,256,239,27,94,181,144,27,48,61,64,20.0,1526,1555,520670,1238017,1631096,34711,92142,121996
Wyndham,15,4,44,41,2004,2005,2010,2015,1000,580,525,715,231,98,86,66,29,31,32,36,45.3,3404,3469,52759,148532,186695,3517,11032,14243
Lucinda,14,8,82,131,2000,2001,2009,2010,110,467,718,710,16,58,99,97,120,190,42,41,15.4,1179,1202,57834,151469,208132,4131,16203,20761
Caloundra,13,12,47,56,2005,2006,2003,2003,63,100,93,105,8,10,24,29,38,82,65,85,20.7,1600,1630,203216,435937,475437,15632,36274,41158
Beauty Point,12,4,3,1,1993,2002,2001,1999,177,298,177,154,30,27,106,129,25,437,158,241,8.8,657,670,8211,28465,29023,684,1898,2431
Welshpool,12,1,2,3,2011,2011,2011,2011,161,161,166,166,20,20,23,23,5,5,13,13,3.6,269,275,10232,78882,37224,853,2081,2966
Bell Bay,12,11,141,207,2009,2009,2009,2009,566,641,624,715,64,88,113,121,66,95,131,138,19.5,1497,1526,104806,263746,370793,8734,38638,50233
Cronulla,11,11,21,28,2009,2009,2008,2008,42,57,53,51,16,24,27,26,21,32,37,38,10.1,778,793,18104,44305,51144,1646,4996,5933
Warrnambool,11,6,162,124,2008,2006,2008,2005,323,1564,1218,938,73,176,754,650,97,409,2033,1745,39.2,2953,3010,2215566,5255992,7038732,201415,523828,706891
Blackman Bay,10,1,6,6,2014,2014,2014,2014,110,110,166,166,6,6,7,7,52,52,221,221,3.1,235,240,41863,92859,105571,4186,9852,11679
Noosaville,10,10,99,145,2007,2007,2012,2013,95,206,204,315,14,44,77,95,18,27,65,79,7.9,611,622,46196,122996,144400,4620,15242,17685
Drysdale,9,9,124,178,2008,2008,2008,2009,145,369,300,307,55,72,98,111,62,73,71,86,30.9,2390,2435,80145,194835,238127,8905,31097,37312
Double Bay,9,4,3,2,2007,2006,2006,1997,667,902,312,609,144,169,183,274,63,120,142,231,5.0,378,386,85147,176979,224403,9461,22292,29417
Port Latta,9,8,108,189,2003,2005,2012,2012,540,558,583,584,362,827,278,278,129,111,135,135,23.0,1764,1798,89532,192251,239673,9948,32035,38407
Port Bonython,8,7,771,1359,2008,2009,2009,2009,1678,1872,1715,1688,148,182,188,185,34,42,38,39,73.0,5656,5764,645722,1536624,1704986,80715,224422,279748
Hampton,8,1,17,4,2017,2017,2017,2017,578,578,599,599,48,48,54,54,22,22,20,20,6.6,492,502,24868,51024,54982,3109,6917,7810
Brooklyn,8,2,2,2,2010,2008,2011,2011,144,166,240,277,26,30,81,84,14,19,16,15,4.9,371,378,9266,67377,32211,1158,2755,3904
Hervey Bay,8,7,115,14,2004,2003,2005,2004,682,563,707,689,52,48,56,57,11,15,16,15,30.0,2298,2342,38699,307856,422065,4837,32510,40005
Port Macquarie,8,8,155,218,2007,2007,2006,2007,323,408,295,322,61,66,60,70,38,35,31,37,17.2,1332,1358,93057,259128,305613,11632,38818,46568
Cape Barren,8,1,1,0,1981,1981,1981,1981,120,120,222,222,11,11,157,157,115,115,152,152,4.0,303,309,2185,4847,5511,273,643,762
Airlie Terminal,8,6,10,16,2011,2011,2012,2012,133,513,152,148,32,118,122,117,10,18,13,13,4.0,307,313,27126,62924,79162,3391,8623,11396
Bingbong,7,7,82,132,2009,2009,2009,2009,616,718,880,874,86,74,96,95,44,72,76,77,11.3,868,884,57080,168454,255851,8154,39566,52161
Point Henry,7,7,62,95,2013,2013,2011,2012,129,487,476,507,50,73,134,134,41,81,26,25,13.4,1028,1048,53060,150299,207066,7580,30777,38719
Hillarys,7,7,25,33,2007,2007,2008,2009,84,116,78,72,51,80,95,76,35,60,65,76,22.0,1706,1738,48849,106748,121360,6978,17001,20312
Rottnest Island,7,6,21,23,2008,2007,2006,2009,498,525,159,193,59,112,58,53,53,166,117,99,6.5,490,499,26355,64540,86787,3765,12039,15417
Coffs Harbour,7,7,80,139,2003,2003,2008,2008,303,300,283,280,66,59,61,62,45,33,40,39,7.3,566,577,43340,109943,125030,6191,21005,24910
Phillip Island,6,5,27,20,2010,2008,2009,2006,90,113,98,104,10,20,18,24,16,83,65,105,10.1,772,787,18409,68136,81331,3068,11395,13362
Mona Vale,6,6,77,136,2008,2008,2005,2004,133,207,226,232,49,56,76,76,30,90,108,84,11.1,859,875,44827,104323,118905,7471,22318,25930
Cape Preston,6,4,102,163,2009,2010,2001,2001,234,867,2542,2718,230,714,2563,2574,20,148,85,85,19.4,1468,1496,83659,225165,341169,13943,59645,77675
Launceston,5,1,1,1,2011,2011,2011,2011,108,108,112,112,13,13,14,14,2,2,5,5,0.8,59,61,2882,22221,10486,576,1407,2005
Hope Island,5,3,171,181,2015,2013,2018,2018,393,412,351,361,75,66,487,466,40,22,162,153,39.2,3039,3097,64718,226183,215722,12944,44583,54203
Montara Field,5,3,11,6,2012,2012,2012,2011,648,2107,728,697,127,111,126,120,120,244,180,183,9.9,742,757,78695,177481,222882,15739,38677,49514
Rosslyn,5,5,4,1,1987,1987,1987,1982,199,748,345,588,20,122,129,324,9,350,350,1024,5.7,431,440,8543,24485,38371,1709,5176,7641
Warners Bay,5,5,44,77,2011,2011,2012,2012,225,304,213,207,46,80,68,65,19,26,27,28,5.2,401,409,19989,53648,60805,3998,17448,21658
Port Hacking,4,4,15,21,2006,2006,2007,2006,97,110,80,83,124,114,112,131,98,104,109,130,4.0,306,312,7646,21364,29512,1911,7738,9577
Narooma,4,4,64,80,2007,2007,2007,2007,347,330,325,325,56,50,54,54,32,32,32,32,7.7,598,609,56078,156437,166876,14020,43828,53010
Southport Qld,3,3,46,79,2011,2011,2009,2009,501,1230,452,448,87,96,121,123,24,316,37,21,4.8,366,373,26848,69151,81563,8949,32858,40958
Augusta,3,3,24,39,2010,2010,2010,2010,120,479,580,607,14,41,92,93,53,64,51,50,3.5,265,270,16683,44212,67268,5561,24838,31901
Freshwater,3,3,3,6,2009,2009,2009,2009,31,66,43,40,13,26,28,25,68,49,46,50,5.8,445,454,2766,7362,9857,922,3546,4583
Useless Loop,3,3,9,15,2007,2007,2004,2004,497,443,487,497,57,159,61,59,9,23,2,1,1.8,136,139,8901,22478,33342,2967,11629,15127
Coral Sea,3,3,27,50,2006,2006,2005,2005,166,201,209,207,14,14,14,14,186,153,172,171,4.4,338,344,10271,30148,34440,3424,15644,19119
Boyer,3,2,0,0,2007,2008,2007,2007,314,382,309,291,91,248,158,168,18,25,51,49,5.4,402,410,4623,12071,14737,1541,3969,5372
Reynella,3,3,15,18,2008,2008,2008,2008,120,92,120,119,16,18,16,16,23,23,21,21,2.1,160,163,14001,35093,39080,4667,12994,14865
Gove Harbour,3,2,1,2,2014,2014,2014,2014,447,293,360,375,49,40,55,56,26,20,33,34,1.9,143,145,5578,43003,20293,1859,4537,6468
Kingscote,3,3,84,101,2009,2009,2011,2011,725,724,1334,1348,115,94,115,115,16,15,21,21,8.3,639,651,86897,208737,232826,28966,76981,88059
Mindarie,3,3,36,63,2011,2011,2007,2006,183,262,321,328,35,31,33,34,193,177,208,210,5.0,388,395,30890,68655,79993,10297,29084,36663
Flinders Island,3,3,0,1,1994,1994,2001,2003,252,275,264,285,64,138,140,144,21,424,426,446,2.5,189,192,6668,22658,21622,2223,5667,7710
Kalbari,3,2,11,13,2001,1996,2008,2009,294,453,298,293,23,57,25,23,29,20,30,31,3.1,237,242,17313,57714,68101,5771,20577,25948
Rapid Bay,3,3,85,54,2008,2008,2008,2011,549,524,526,537,67,58,60,68,16,21,21,27,6.2,482,492,47371,151145,171071,15790,49117,54252
Cape Don,2,1,0,1,2013,2013,2013,2013,342,342,342,342,72,72,75,75,9,9,10,10,1.1,81,82,4967,38296,18071,2484,6061,8640
Sunshine Coast,2,2,1,1,1993,1993,1976,1976,592,592,918,916,82,82,120,120,1294,1294,2523,2522,6.6,497,506,4022,8253,8893,2011,4475,5053
Umbakumba,2,1,0,1,2010,2010,2010,2010,483,483,483,483,84,84,121,121,22,22,29,29,1.6,120,123,2279,17567,8289,1139,2780,3963
Batemans,2,2,18,2,2000,2000,2010,2009,312,312,481,468,25,25,38,38,8,8,7,7,4.7,361,368,5502,44917,61022,2751,18865,22935
South Brisbane,2,2,4,7,2005,2005,2000,2000,1061,1061,1459,1529,60,60,53,52,451,451,850,870,2.9,218,223,51458,107070,118318,25729,58101,66963
Ulladulla,2,2,9,6,2014,2014,2014,2015,540,540,374,257,78,78,84,54,72,72,76,54,3.2,243,247,13660,36022,39894,6830,19490,22841
St Helens,2,2,3,1,1998,1998,2009,2007,688,688,429,454,126,126,149,144,864,864,306,435,4.4,331,337,5431,11344,12383,2715,6120,6990
Bicheno,2,2,3,0,2008,2008,2010,2010,146,146,204,194,14,14,20,19,12,12,9,9,1.9,140,143,2167,8689,11074,1084,3959,4741
Lonsdale,2,2,2,4,2007,2007,2007,2006,1983,1983,58,47,2115,2115,1984,1455,808,808,762,575,7.2,541,551,31690,75214,100428,15845,41397,55751
