Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Skardon River,33,30,3252,5708,2015,2015,2015,2015,2858,2805,2804,2805,252,253,263,263,205,219,227,227,254.9,19737,20116,1240089,3595424,4143672,37578,167010,204891
Hastings,31,13,1992,2489,2008,2008,2013,2012,1803,4460,4248,3789,202,796,778,751,45,74,85,87,304.6,23499,23950,895716,4185429,3863180,28894,170841,251774
Flinders,30,4,678,1116,2013,2010,2005,2005,48,2923,4538,4682,19,242,373,385,44,16,3,2,63.6,4915,5009,560142,1205183,1340582,18671,50093,58783
Berkeley Vale,29,28,6988,12107,2009,2009,2009,2010,4627,4519,4612,4648,419,407,434,443,27,40,41,42,467.7,36226,36922,3371080,8528366,9666141,116244,415588,498537
Port Lincoln,26,26,3139,5418,2009,2009,2009,2008,4152,4590,4835,4876,358,413,491,495,96,116,117,118,265.4,20493,20887,1991249,4874720,6250887,76586,290518,353848
Port Latta,25,24,5454,10188,2012,2012,2012,2012,5024,5082,5079,5079,430,433,438,438,77,90,92,92,356.1,27583,28113,2144539,6172731,7076367,85782,384947,469487
Broome,24,17,842,391,2002,2003,1997,1999,1720,2773,3411,3149,155,217,326,327,34,160,75,89,154.0,11861,12089,701308,2224838,3087548,29221,110023,146802
Booby Island,23,18,2152,3377,2012,2011,2012,2013,2747,2594,2950,2955,238,226,263,272,5,12,19,22,169.1,13089,13340,1606233,3820923,4507484,69836,228774,268607
Risdon,22,20,1374,2030,2013,2013,2013,2013,2219,3811,3513,3428,220,385,557,553,32,43,63,66,203.8,15728,16030,870178,2570145,3418110,39554,175586,221444
Hobart,22,15,1652,650,2003,2001,2006,2006,1765,2972,1654,2564,144,585,247,419,14,210,130,210,416.9,32194,32812,1342887,4414111,5111466,61040,210084,245381
Eden,20,18,3310,4221,2005,2005,2003,2004,4655,4168,4164,4421,408,388,413,423,67,77,59,63,243.9,18879,19241,1601744,3647608,4521651,80087,286523,339848
Sydney,19,18,5663,9392,2010,2011,2012,2012,4933,5474,4977,5807,438,483,547,577,93,91,94,100,608.3,46976,47878,5071492,11366135,12714792,266921,702795,864295
Port Adelaide,19,19,2328,3119,2007,2007,2005,2008,5550,5272,5416,5222,414,448,489,472,102,122,121,126,267.1,20626,21022,1273664,3603176,5246273,67035,313807,407467
Bell Bay,18,13,3263,4037,2003,2004,2004,2004,4997,4853,4929,4933,388,410,413,414,88,96,92,92,243.5,18841,19202,1530975,3587808,4587043,85054,320900,391073
Bingbong,17,15,768,1265,2010,2010,2010,2010,2497,2557,2577,2573,217,297,335,333,128,146,145,146,85.1,6551,6677,515048,1464279,2264607,30297,145682,189778
Thevenard,16,16,1019,1634,2010,2010,2010,2010,3377,3281,3237,3239,282,290,293,291,64,70,71,70,98.1,7582,7727,680621,1782029,2685882,42539,187613,239572
Palmerston,16,15,1490,1446,2005,2005,2008,2007,2051,2781,5145,4426,297,333,498,466,30,63,18,23,198.6,13054,13305,785279,3050470,3160295,49080,234189,327469
Forster,15,15,4744,8769,2009,2009,2008,2008,4668,4815,4813,4841,414,429,432,435,7,12,14,14,251.5,19479,19853,2052620,4747953,5437150,136841,444606,525548
Westernport,14,8,1606,2677,2011,2011,2014,2014,2458,4729,6270,6881,212,357,684,725,24,44,47,46,193.0,14732,15015,1303026,3370135,3755348,93073,304106,391665
Lucinda,13,13,1408,2438,2012,2012,2013,2013,3599,3534,3552,3534,292,329,382,377,49,62,64,65,109.7,8496,8659,910775,1968859,2429045,70060,243033,287236
Mourilyan Harbour,13,13,1003,1681,2010,2010,2010,2010,3175,2951,2990,2995,279,301,297,294,43,62,67,67,77.4,5985,6100,736021,1584498,2105009,56617,199479,239683
Bundaberg,12,12,758,1235,2009,2009,2010,2010,3817,3482,3626,3696,328,343,365,366,36,38,42,42,77.4,5964,6078,503386,1469278,2276517,41949,205381,269740
Okha Fpso,12,10,1626,2024,2006,2007,2009,2009,1940,2236,2674,2861,225,1047,329,357,16,28,30,34,132.1,9302,9481,936968,3016273,2997508,78081,298850,416031
Wyndham,12,9,271,337,2002,2005,2007,2007,1654,1894,2005,2304,123,156,209,232,23,36,43,48,42.6,3293,3356,266397,808511,1058595,22200,85327,109807
Port Pirie,12,12,1063,1583,2010,2010,2011,2011,5389,5455,5264,5323,598,571,630,621,74,76,84,84,165.0,12720,12964,622237,1918075,2709656,51853,255244,332055
Wollongong,11,11,1972,3587,2008,2008,2009,2009,4849,4913,4865,4856,397,434,436,436,72,70,68,68,139.7,10819,11027,938491,2494295,3063258,85317,360647,441065
Ballina,10,8,2584,4797,2014,2015,2014,2014,4120,4132,4142,4144,361,380,377,377,12,13,15,15,143.9,11148,11362,1032893,2470024,2832428,103289,369497,440321
Port Bonython,10,10,1608,2553,2009,2009,2009,2008,3827,3457,3325,3212,334,313,316,316,51,61,60,61,162.1,12559,12800,1378787,3666178,3833493,137879,442968,573854
Coolum,9,9,2008,899,2009,2009,2009,2010,3933,4179,4165,4039,243,259,274,259,1,2,3,3,156.0,12088,12320,827666,3128292,3595206,91963,320622,352839
Wallaroo,9,9,1238,2240,2007,2007,2008,2007,4264,4064,4184,4205,381,372,387,389,79,96,101,101,86.0,6659,6786,630666,1616548,2004526,70074,286746,349455
Yamba,9,9,2061,3650,2009,2009,2009,2010,4060,3835,4036,4120,347,328,366,369,13,72,22,20,122.0,9454,9636,798891,2034433,2328095,88766,338332,406054
Port Giles,8,8,776,1274,2013,2013,2013,2013,3751,3779,3769,3764,314,359,374,376,92,128,124,121,70.2,5416,5520,407826,1191451,1651887,50978,243069,312543
Noosaville,8,8,1505,1494,2008,2008,2010,2010,3725,3280,3239,3460,270,254,271,289,12,21,27,43,98.5,7632,7779,739746,2259673,2575430,92468,301844,341328
Mosman,8,7,991,738,2003,2003,2008,2009,1285,2407,1931,4401,98,222,324,619,32,33,47,79,174.0,13479,13738,551124,1696680,1905986,68890,217622,251140
Clovelly,8,8,2260,3655,2015,2015,2015,2015,6116,7204,9006,9124,488,585,946,975,8,10,12,12,216.4,16752,17073,1737975,4724487,5066940,217247,709194,915105
Manly,7,7,1474,2260,2011,2011,2010,2010,4463,4096,4392,4432,382,429,382,392,16,15,17,17,131.9,10206,10402,1314839,3073178,3503829,187834,512177,630103
Rottnest Island,7,7,301,264,1997,1997,1996,1999,2449,2697,2304,2151,219,298,221,193,11,104,53,68,46.4,3560,3629,261301,699275,891926,37329,128526,160606
Webberton,6,6,642,1159,2011,2011,2012,2012,2950,2779,2747,2732,250,247,248,245,69,111,125,126,42.0,3254,3316,264316,726085,839554,44053,189356,229772
Nganhurra,6,6,710,1285,2003,2003,2006,2006,2115,1983,2317,2319,182,170,227,227,24,24,26,26,54.9,4252,4333,666264,1403199,1546148,111044,272669,340928
Varanus,5,5,3056,3333,2007,2007,2010,2009,2753,6546,8707,6195,632,609,1196,1060,43,38,74,64,400.6,25038,25519,1127615,4995562,4512721,225523,1197573,1765434
Warners Bay,5,5,1207,2197,2007,2007,2006,2006,4396,4394,4381,4380,355,351,348,347,15,171,230,243,79.4,6151,6269,461028,1216176,1391952,92206,371327,448319
Caloundra,5,5,639,745,2007,2007,2006,2006,3883,3353,3190,3692,292,308,340,403,7,8,10,10,49.9,3866,3940,450902,1257267,1511107,90180,286114,346661
Horn,5,5,367,691,2000,2000,2005,2005,2478,2161,2510,2536,214,252,343,349,7,13,4,4,30.4,2351,2396,284927,634522,737995,56985,171600,210835
Hillarys,5,5,498,713,2008,2008,2010,2011,2463,2509,2572,2610,227,310,273,275,127,228,159,153,55.1,4262,4343,607681,1364686,1542594,121536,323720,383335
Carnarvon,5,2,39,59,2006,2007,2008,2008,90,1023,1814,1898,8,110,211,212,74,48,18,18,4.4,335,342,26542,72770,111971,5308,24065,31252
Van Gogh,5,5,989,1816,2002,2002,2005,2005,4151,3441,4213,4232,389,376,482,483,30,19,26,26,70.5,5441,5546,939745,1979282,2180177,187949,461655,577068
Amrun,4,4,566,1031,2010,2010,2010,2010,3078,2643,2746,2726,238,232,273,272,14,24,31,31,36.7,2842,2897,217960,558758,639860,54490,212046,255091
Drysdale,4,4,1706,3129,2004,2004,2004,2005,7298,7152,7748,7958,637,640,736,753,10,10,9,9,118.0,9139,9315,1173700,2291885,2699779,293425,827075,1003191
Maryknoll,4,4,391,472,2008,2008,2011,2011,2195,2733,3141,3132,173,198,255,255,2,2,1,1,50.2,3883,3958,426087,1175780,1324597,106522,318737,370019
Thursday Island,4,3,240,419,2015,2015,2014,2015,2703,1822,1990,1978,224,159,241,242,38,28,29,29,15.4,1196,1219,186744,369598,458421,46686,149041,173288
Karumba,4,3,89,128,1996,1999,2000,2002,2713,2251,1246,1096,272,221,160,127,29,70,111,131,10.0,765,780,122297,308837,404873,30574,88598,121057
Coffs Harbour,4,4,1035,1829,2010,2010,2010,2010,4248,4271,4347,4385,374,395,411,415,10,9,11,12,62.6,4848,4941,526729,1317986,1499653,131682,445292,526492
Port Macquarie,4,4,1348,2365,2012,2012,2012,2012,4401,5860,5524,5597,427,518,573,587,12,13,12,11,85.5,6618,6745,678170,1698096,1919066,169542,584496,691271
Dalrymple Islet,4,4,110,187,2008,2008,2014,2014,1185,1251,1814,1875,100,125,207,212,12,10,11,11,10.2,789,804,63242,180870,220188,15811,63688,77806
Ningaloo Vision,3,3,251,435,1997,1997,2003,2003,1666,2237,4118,4184,167,238,410,412,12,39,101,102,18.0,1396,1423,255148,482726,536361,85049,210436,263991
Port Kennedy,3,3,3,2,1998,1998,1996,1998,353,350,357,359,52,52,46,51,2,2,2,0,1.2,91,93,6557,18129,27393,2186,7183,10322
Mona Vale,3,3,824,1432,2003,2003,2002,2001,4420,4491,4520,4537,462,437,442,443,8,21,27,31,45.2,3505,3572,445919,1088299,1237051,148640,474745,557029
Airlie Terminal,3,2,211,393,2008,2008,2008,2008,1831,1836,1845,1845,257,360,215,213,58,55,99,99,21.7,1678,1710,261484,566075,656850,87161,216583,275844
Kalbari,3,2,69,88,2001,1996,2009,2009,2005,1146,1966,1996,122,81,123,123,0,5,0,0,16.7,1289,1314,84022,321543,367947,28007,115603,141451
Southport Qld,3,3,461,778,2011,2011,2009,2009,4674,16864,4496,4398,423,2063,550,415,1,8,1,1,44.3,3390,3455,318816,791343,942422,106272,365362,458508
Coral Sea,3,3,688,1281,2006,2006,2006,2006,4083,5380,5249,5265,351,551,674,675,1,1,1,1,48.4,3750,3822,260854,765682,874701,86951,397328,485588
Point Henry,3,3,504,708,2013,2013,2013,2013,5247,5855,5659,5768,445,497,492,504,15,21,19,21,41.4,3196,3257,218582,707811,995563,72861,384484,505771
Koolan,3,3,144,233,2006,2006,2003,2002,2895,2955,2516,2380,268,237,218,207,122,119,115,110,20.7,1597,1628,87562,276827,371648,29187,140618,181400
Cronulla,2,2,335,595,2012,2012,2009,2009,3510,3510,5030,5110,550,550,532,532,10,10,7,7,33.9,2613,2663,309541,656886,723423,154770,389719,488235
Thevenard Island,2,2,78,126,2015,2015,2014,2014,1685,1685,1681,1680,220,220,208,208,26,26,32,32,7.9,610,621,56371,111567,138380,28185,89979,104618
Bulwer,2,2,35,56,2012,2012,2012,2012,713,713,714,714,258,258,279,279,36,36,35,35,5.9,456,465,18729,62269,74217,9365,42729,51037
Bulli,2,2,589,776,2012,2012,2013,2013,6941,6941,7388,6853,683,683,660,668,50,50,72,63,61.1,4732,4823,238022,1121553,1028340,119011,726481,1054185
Hope Island,2,2,13,15,2017,2017,2018,2017,93,93,74,78,22,22,27,25,166,166,233,211,7.5,581,592,5601,17648,17551,2801,9498,11434
Exmouth,2,2,42,18,2000,2000,1999,2001,1506,1506,1093,1822,105,105,98,138,354,354,299,622,11.6,895,912,32422,125279,170641,16211,73133,90808
Port Huon,1,1,5,6,1980,1980,1980,1980,4660,4660,4660,4660,579,579,579,579,2303,2303,2303,2303,3.5,259,264,17244,49469,71091,17244,56207,80840
Mordialloc,1,1,367,663,2003,2003,2003,2003,6323,6323,6323,6323,554,554,554,554,2,2,2,2,32.5,2514,2562,342793,721889,794947,342793,841947,1052334
Ardrossan,1,1,67,108,2012,2012,2012,2012,3728,3728,3728,3728,516,516,516,516,38,38,38,38,7.3,563,573,44439,123367,191737,44439,209363,271349
Bremer Bay,1,1,193,216,2004,2004,2004,2004,2953,2953,2953,2953,158,158,158,158,42,42,42,42,30.4,2357,2402,174387,420383,462872,174387,465345,526017
Bowen,1,1,0,0,2006,2006,2006,2006,832,832,832,832,121,121,121,121,1869,1869,1869,1869,18.3,1375,1401,1364,10519,4964,1364,3330,4747
Lonsdale,1,1,228,438,2003,2003,2003,2003,5694,5694,5694,5694,776,776,776,776,5,5,5,5,14.9,1156,1178,89141,261653,298908,89141,407332,497814
Cleveland,1,1,41,66,2016,2016,2016,2016,1661,1661,1661,1661,208,208,208,208,18,18,18,18,3.7,288,293,29485,58357,72381,29485,94129,109443
Tweed Heads,1,1,178,338,2013,2013,2013,2013,4072,4072,4072,4072,382,382,382,382,31,31,31,31,9.9,764,779,68790,201919,230669,68790,314340,384165
Goolwa,1,1,35,62,2012,2012,2012,2012,1015,1015,1015,1015,85,85,85,85,54,54,54,54,2.7,205,209,12700,37278,42585,12700,58032,70923
Jervis Bay,1,1,314,378,2011,2011,2011,2011,5083,5083,5083,5083,285,285,285,285,5,5,5,5,46.2,3579,3648,304862,734911,809190,304862,813513,919579
Cottesloe,1,1,63,74,2008,2008,2008,2008,1763,1763,1763,1763,103,103,103,103,6,6,6,6,13.5,1047,1067,58680,156122,175354,58680,171758,198641
Freshwater,1,1,306,559,2010,2010,2010,2010,7460,7460,7460,7460,656,656,656,656,2,2,2,2,31.6,2446,2492,440892,691415,936875,440892,1016559,1279531
Klein Point,1,1,189,370,2005,2005,2005,2005,2328,2328,2328,2328,234,234,234,234,92,92,92,92,10.6,817,833,135576,255463,287783,135576,356017,430075
Jurien Bay,1,1,5,7,1998,1998,1998,1998,284,284,284,284,23,23,23,23,43,43,43,43,1.4,107,109,6042,23436,26742,6042,25297,30868
Hamilton Island,1,1,13,24,2001,2001,2001,2001,315,315,315,315,23,23,23,23,632,632,632,632,4.9,377,385,4820,14147,16161,4820,22023,26915
Chinderah,1,1,170,323,2017,2017,2017,2017,3950,3950,3950,3950,323,323,323,323,5,5,5,5,10.0,774,789,65778,193078,220569,65778,300577,367345
Werribee,1,1,113,192,2005,2005,2005,2005,4116,4116,4116,4116,373,373,373,373,5,5,5,5,13.4,1041,1061,37114,271796,313376,37114,320496,393985
Mindarie,1,1,372,671,2004,2004,2004,2004,5847,5847,5847,5847,482,482,482,482,13,13,13,13,29.3,2272,2315,346989,730726,804679,346989,852254,1065217
Port Hacking,1,1,298,94,2010,2010,2010,2010,5017,5017,5017,5017,320,320,320,320,20,20,20,20,15.9,1236,1259,94724,417630,483658,94724,360044,387487
Evans Landing,1,1,173,316,2012,2012,2012,2012,3876,3876,3876,3876,612,612,612,612,36,36,36,36,14.6,1130,1151,64375,188960,215864,64375,294166,359510
Denham,1,1,44,71,2017,2017,2017,2017,2064,2064,2064,2064,161,161,161,161,22,22,22,22,4.0,312,318,29230,81145,126115,29230,137709,178481
