Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,6411,2566,1852678,3339501,2011,2011,2011,2011,3744,3974,3758,3722,315,366,343,344,69,105,106,108,103978.2,7869095,8020181,735216330,1843926028,2059271625,114680,387987,473160
Japan,2483,1091,704549,1038392,2010,2010,2009,2010,4064,4200,4145,4112,346,365,372,373,36,83,86,96,46188.1,3330351,3394294,233427703,768697354,813108062,94010,409223,532028
Singapore,1516,984,176904,232656,2009,2010,2009,2010,2458,2856,2978,2925,222,263,333,336,37,76,66,73,19195.5,1437377,1464975,113612866,335792121,378344352,74943,275066,342026
Indonesia,962,637,85746,138194,2008,2009,2010,2010,1792,2634,2876,2958,174,280,501,523,45,83,94,102,8039.9,614088,625878,53212888,139690915,165733938,55315,195655,243423
"Taiwan, Province of China",793,453,164016,271803,2010,2010,2010,2010,3755,3660,3595,3540,304,336,337,341,39,91,102,108,13077.8,995272,1014382,80958900,220272667,246790239,102092,370308,454030
"Korea, Republic of",727,498,226300,378970,2011,2011,2010,2011,4177,4422,4535,4431,355,390,426,429,45,86,184,148,15705.2,1148496,1170547,89688362,251461949,271942141,123368,455385,576017
New Zealand,654,263,40841,36993,2007,2007,2007,2008,1430,1685,1543,1675,97,142,139,185,22,47,33,41,6378.3,493516,502992,29948553,96954516,110500791,45793,156649,181498
Malaysia,635,471,90958,147381,2010,2010,2010,2010,2486,2696,2601,2536,198,249,266,272,50,88,97,96,8421.5,641450,653766,57544173,145793334,164240643,90621,285941,349210
Hong Kong,362,289,75432,129468,2010,2010,2010,2010,3188,3448,3267,3218,262,297,292,292,50,84,85,86,4801.2,369090,376177,33639637,85732986,96559079,92927,319176,388514
New Caledonia,276,97,15928,7553,2007,2008,2004,2009,1080,2076,1298,1208,81,222,123,166,16,63,27,41,3046.3,235600,240124,8199263,32664810,37118191,29707,118388,133951
Philippines,251,238,30207,53765,2011,2011,2011,2011,2777,2993,3122,3132,256,298,367,365,58,99,173,184,2223.0,171237,174524,14268127,37396057,45187885,56845,222306,273854
Papua New Guinea,204,98,7365,8201,2006,2007,2008,2011,1094,1513,1567,1716,91,190,280,337,37,91,82,113,1290.9,98094,99978,5497372,17745804,20126440,26948,97833,120554
