,exp_code_str3,exp_name,HS2,description,USD,tonne
0,462,Maldives,27," Anthracite, not agglomerated",93072465.042,161297.625941
1,462,Maldives,03," Ornamental fish, live",141201334.694,51117.261974
2,462,Maldives,73, Sheet piling of iron or steel,1504233.1870000002,11679.480296000002
3,462,Maldives,72," Pig iron, non-alloy, <0.5% phosphorus",1792827.589,8215.827301
4,462,Maldives,16," Sausages, similar products of meat, meat offal & bloo",34205646.73,6490.156686
5,462,Maldives,23," Flour or meal, pellet of meat or offal for animal fee",1777050.591,2099.5914040000002
6,462,Maldives,85, Electric motors of an output < 37.5 watts,480082.924,352.512745
7,462,Maldives,84, Nuclear reactors,1240073.77,326.539716
8,462,Maldives,63, Electric blankets of textile material,257415.338,171.54760599999997
9,462,Maldives,47, Mechanical wood pulp,28422.17,141.431456
10,462,Maldives,39, Polyethylene - specific gravity <0.94 in primary form,163227.019,109.04113100000001
11,462,Maldives,15," Lard, other pig fat and poultry fat, rendered",83878.671,106.05829899999999
12,462,Maldives,10, Durum wheat,34357.99,99.131585
13,462,Maldives,94," Seats, aircraft",241540.222,75.57219099999999
14,462,Maldives,44, Fuel wood,77254.968,65.070313
15,462,Maldives,22, Mineral and aerated waters not sweetened or flavoured,35146.202000000005,55.35079900000001
16,462,Maldives,12, Soya beans,26561.074,40.600016999999994
17,462,Maldives,70," Glass cullet, waste or scrap, glass in the mass",35150.964,39.80230699999999
18,462,Maldives,49," Brochures, leaflets and similar, in single sheets",156150.226,32.742433999999996
19,462,Maldives,09," Coffee, not roasted, not decaffeinated",137838.087,18.488502999999998
20,462,Maldives,74, Copper mattes,60509.259,18.153255
21,462,Maldives,07," Potatoes seed, fresh or chilled",14462.355,18.137029
22,462,Maldives,18," Cocoa beans, whole or broken, raw or roasted",22659.186,15.016
23,462,Maldives,40," Natural rubber latex, including prevulcanised",49651.477,14.423485
24,462,Maldives,34," Soaps, for toilet use, solid",8458.238,13.342328
25,462,Maldives,48, Newsprint,44056.71,10.970021000000001
26,462,Maldives,76," Aluminium unwrought, not alloyed",80600.116,8.409818999999999
27,462,Maldives,68," Stone setts, curbstones, flagstones (except slate)",37293.587,7.156483000000001
28,462,Maldives,08," Coconuts, fresh or dried",55892.081,6.608437
29,462,Maldives,21," Coffee extracts, essences, concentrates, preparations",5580.149,2.857617
