int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Toamasina,395,173,2006,2008,2010,2010,13502277500,18240990936,502,1533,1244,1413,1770,136690
Majunga,60,27,2006,2004,2006,2007,770784060,1078037229,288,1298,1069,1140,232,17658
Diego Suarez,52,37,2001,1999,2002,2002,455580747,349477530,667,2633,694,711,186,14132
Ehola,49,31,2007,2007,2010,2010,2121767295,3504369377,1019,2583,2495,2945,223,17205
Toliara,37,14,2006,1998,2004,2004,301210419,440583890,808,1923,1452,1543,73,5589
Nosy-Be,35,15,1999,1999,1999,2001,680906848,235031372,740,698,687,665,189,14524
Morondava,5,3,2001,1995,2012,2013,48259279,74902267,1035,843,993,1023,11,874
Maroantsetra,3,3,1981,1981,1991,1993,19913856,23089643,533,555,542,535,5,354
