port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Sirri - Bandar Khomeyni,2,2,1999,1999,2000,2001,5500591,8236853,558,558,549,563,1,65
Nowshahr - Astara,1,1,2002,2002,2002,2002,408282,553091,144,144,144,144,0,8
Ganaveh - Khark,2,1,2011,2011,2011,2011,9938263,13103787,9958,9958,9958,9958,61,4602
Kish - Bandar Imam Khomeini,1,1,2010,2010,2010,2010,10881419,16639160,948,948,948,948,2,130
Imam Hasan - Mahshahr,1,1,1983,1983,1983,1983,233384,286742,145,145,145,145,4,325
Rajaei - Mahshahr,1,1,2004,2004,2004,2004,16675101,23249511,661,661,661,661,2,164
Bandar Khomeini - Chabahar,1,1,2004,2004,2004,2004,21336742,29749075,846,846,846,846,3,266
Bandar Khomeini - Ganaveh,1,1,2009,2009,2009,2009,1101531,1677774,129,129,129,129,0,17
Chabahar - Kish,2,1,2001,2001,2001,2001,34722843,55401634,716,716,716,716,7,551
Abadan - Qeshm Island,1,1,1970,1970,1970,1970,212280,173603,720,720,720,720,1,42
Qeshm Island - Soroosh,1,1,1970,1970,1970,1970,760906,622271,2579,2579,2579,2579,2,126
Imam Hasan - Bandar Abbas,1,1,1995,1995,1995,1995,253055,690195,507,507,507,507,2,183
Qeshm Island - Lavan,1,1,2000,2000,2000,2000,111833233,197638930,1995,1995,1995,1995,10,771
Imam Hasan - Queshm,1,1,2000,2000,2000,2000,146136256,258261453,2606,2606,2606,2606,12,957
Khorramshahr - Soroosh,1,1,1987,1987,1987,1987,288777,333842,105,105,105,105,0,4
Abadan - Soroosh,1,1,2003,2003,2003,2003,16449,12270,67,67,67,67,0,1
Khorramshahr - Tombak,1,1,1986,1986,1986,1986,493742,214926,294,294,294,294,0,28
Khorramshahr - Lengeh,1,1,1986,1986,1986,1986,1479282,643933,882,882,882,882,1,67
