,imp_code_str3,imp_name,HS2,description,USD,tonne
0,694,Sierra Leone,25," Salt (sodium chloride) including solution, salt water",7739954.231000001,107756.84131700001
1,694,Sierra Leone,10, Durum wheat,14753718.009,34178.552287
2,694,Sierra Leone,72," Pig iron, non-alloy, <0.5% phosphorus",18399138.582,32419.111323
3,694,Sierra Leone,17," Raw sugar, cane",9427152.779,26979.118929
4,694,Sierra Leone,87, Pedestrian controlled tractors,50805323.437,24842.118043000002
5,694,Sierra Leone,22, Mineral and aerated waters not sweetened or flavoured,9068620.902,19849.542723
6,694,Sierra Leone,39, Polyethylene - specific gravity <0.94 in primary form,25095937.234,17932.314235
7,694,Sierra Leone,73, Sheet piling of iron or steel,20851109.047,14199.768845
8,694,Sierra Leone,27," Anthracite, not agglomerated",10105703.169,13412.806256
9,694,Sierra Leone,15," Lard, other pig fat and poultry fat, rendered",4476480.518,11970.196638
10,694,Sierra Leone,84, Nuclear reactors,36634916.353,10500.807866
11,694,Sierra Leone,02," Bovine carcasses and half carcasses, fresh or chilled",4544359.006,10370.653305
12,694,Sierra Leone,04, Milk not concentrated nor sweetened < 1% fat,4904986.451,9568.045882999999
13,694,Sierra Leone,20," Cucumbers,gherkins, prepared or preserved by vinegar",3713810.09,9530.208831
14,694,Sierra Leone,11, Wheat or meslin flour,2305295.804,8730.42678
15,694,Sierra Leone,94," Seats, aircraft",4318352.5030000005,6681.18194
16,694,Sierra Leone,28, Chlorine,2174863.148,6080.391347
17,694,Sierra Leone,85, Electric motors of an output < 37.5 watts,7230599.345000001,5396.054371
18,694,Sierra Leone,31," Animal or vegetable fertilizers, in packs >10 kg",1650586.533,5335.988694
19,694,Sierra Leone,48, Newsprint,3595523.617,4409.063073
20,694,Sierra Leone,21," Coffee extracts, essences, concentrates, preparations",1667922.858,3967.282574
21,694,Sierra Leone,03," Ornamental fish, live",747983.6009999999,2970.3106620000003
22,694,Sierra Leone,16," Sausages, similar products of meat, meat offal & bloo",1159596.614,2811.501131
23,694,Sierra Leone,34," Soaps, for toilet use, solid",1383400.476,2766.3374559999997
24,694,Sierra Leone,69," Bricks, blocks and ceramic goods of siliceous earths",891154.183,2718.27803
25,694,Sierra Leone,44, Fuel wood,1668151.034,2588.244795
26,694,Sierra Leone,19," Infant foods of cereals, flour, starch or milk, retai",2596531.802,2496.778643
27,694,Sierra Leone,40," Natural rubber latex, including prevulcanised",4374724.763,2421.615509
28,694,Sierra Leone,29, Saturated acyclic hydrocarbons,1267053.9239999999,2341.4149410000005
29,694,Sierra Leone,63, Electric blankets of textile material,1637803.338,2069.279442
30,694,Sierra Leone,32, Quebracho tanning extract,915457.822,1645.184605
31,694,Sierra Leone,90," Optical fibres, except for telecommunications",1494116.528,1512.152493
32,694,Sierra Leone,70," Glass cullet, waste or scrap, glass in the mass",802505.3019999999,1491.1100900000001
33,694,Sierra Leone,82, Spades and shovels,599202.314,1338.9380310000001
34,694,Sierra Leone,07," Potatoes seed, fresh or chilled",429646.633,1087.5542910000001
35,694,Sierra Leone,38, Artificial graphite,1581052.746,1085.3439369999999
36,694,Sierra Leone,96," Worked ivory, articles of ivory",687221.005,1007.532013
37,694,Sierra Leone,83, Padlocks of base metal,597781.661,989.844122
38,694,Sierra Leone,42," Saddlery and harness, of any material",316651.247,962.834501
39,694,Sierra Leone,12, Soya beans,762838.0009999999,962.345943
40,694,Sierra Leone,57," Carpets of wool or fine animal hair, knotted",155405.756,715.8724159999999
41,694,Sierra Leone,49," Brochures, leaflets and similar, in single sheets",2024302.881,698.481396
42,694,Sierra Leone,23," Flour or meal, pellet of meat or offal for animal fee",506473.58300000004,677.071281
43,694,Sierra Leone,95," Rideable wheeled toys, dolls carriages",452771.869,674.4576099999999
44,694,Sierra Leone,09," Coffee, not roasted, not decaffeinated",499631.947,518.235996
45,694,Sierra Leone,76," Aluminium unwrought, not alloyed",1059119.595,437.33763799999997
46,694,Sierra Leone,35, Casein,340029.78,422.16967000000005
47,694,Sierra Leone,68," Stone setts, curbstones, flagstones (except slate)",356243.851,405.660623
48,694,Sierra Leone,89," Cruise ships, excursion boats, ferry boats",2208519.457,403.343307
49,694,Sierra Leone,86," Rail locomotives, externally electrically powered",296832.116,351.3526
50,694,Sierra Leone,33, Essential oils of bergamot,331787.016,284.511192
51,694,Sierra Leone,30," Glands and other organs, dried, for therapeutic uses",492000.231,183.56394600000002
52,694,Sierra Leone,93," Military weapons, other than hand guns, swords, etc",1067037.886,168.495283
53,694,Sierra Leone,74, Copper mattes,182689.252,146.413683
54,694,Sierra Leone,56," Sanitary towels, diapers and similar articles",186667.74300000002,125.85103
55,694,Sierra Leone,66, Garden and similar umbrellas,26563.881999999998,88.27964899999999
56,694,Sierra Leone,67," Bird skins and feathers, articles therefrom",27161.509,69.190606
57,694,Sierra Leone,36, Propellent powders,81491.218,62.869400999999996
58,694,Sierra Leone,65," Hat-forms, etc of felt, not shaped, no formed brim",9456.341999999999,59.921835
59,694,Sierra Leone,80, Tin not alloyed unwrought,55186.096,59.641904
60,694,Sierra Leone,55," Filament tow of nylon, polyamides",55897.353,59.591083000000005
61,694,Sierra Leone,64," Waterproof footwear (Wellingtons etc), metal toe cap",107817.465,55.805318
62,694,Sierra Leone,91," Wrist-watch, precious metal, battery, with hands",6115.746,45.7141
63,694,Sierra Leone,92," Upright pianos, including auto-players",9758.088,45.533649000000004
64,694,Sierra Leone,08," Coconuts, fresh or dried",25556.32,38.701639
65,694,Sierra Leone,37, X-ray plates and films,21328.764,38.322684
66,694,Sierra Leone,18," Cocoa beans, whole or broken, raw or roasted",32236.614,35.712564
67,694,Sierra Leone,54, Sewing thread of synthetic filaments,29545.61,29.180121
68,694,Sierra Leone,58," Woven pile fabric of wool or fine animal hair, w >30c",42836.856,27.734088
69,694,Sierra Leone,88," Gliders, hang gliders",24820.54,27.675923
70,694,Sierra Leone,41," Bovine skins, whole, raw",14360.084,26.130538
71,694,Sierra Leone,46, Plaits and products of plaiting materials,46.352000000000004,23.165445
72,694,Sierra Leone,62," Mens, boys overcoats of wool or hair, not knit",54922.5,14.698596
73,694,Sierra Leone,71," Pearls natural, not permanently mounted or set",1662.363,13.040625000000002
74,694,Sierra Leone,24," Tobacco, unmanufactured, not stemmed or stripped",27305.468,12.640268000000003
75,694,Sierra Leone,53," Flax fibre, raw or retted",2079.363,10.540674000000001
76,694,Sierra Leone,61," Mens, boys overcoats, etc, of wool or hair, knit",14548.779,9.737881
77,694,Sierra Leone,79," Zinc, not alloyed, unwrought, >99% pure",5782.786,9.371282999999998
78,694,Sierra Leone,59, Gum or amylaceous covered textiles for book covers et,10943.972,5.863605999999999
79,694,Sierra Leone,45," Natural cork, raw or simply prepared",1369.801,3.7579029999999998
