,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,158,"China, Taiwan Province of",156,China,29, Saturated acyclic hydrocarbons,2760079757.96,3971640.835204,China -  Saturated acyclic hydrocarbons
1,158,"China, Taiwan Province of",702,Singapore,27," Anthracite, not agglomerated",1852123199.823,3585659.205889,"Singapore -  Anthracite, not agglomerated"
2,158,"China, Taiwan Province of",156,China,39, Polyethylene - specific gravity <0.94 in primary form,5377319306.833,3032111.051528,China -  Polyethylene - specific gravity <0.94 in primary form
3,158,"China, Taiwan Province of",704,Viet Nam,72," Pig iron, non-alloy, <0.5% phosphorus",815367611.896,1196894.851185,"Viet Nam -  Pig iron, non-alloy, <0.5% phosphorus"
4,158,"China, Taiwan Province of",156,China,72," Pig iron, non-alloy, <0.5% phosphorus",1007409640.679,1180634.508546,"China -  Pig iron, non-alloy, <0.5% phosphorus"
5,158,"China, Taiwan Province of",392,Japan,72," Pig iron, non-alloy, <0.5% phosphorus",672404202.819,942688.956052,"Japan -  Pig iron, non-alloy, <0.5% phosphorus"
6,158,"China, Taiwan Province of",344,"China, Hong Kong SAR",27," Anthracite, not agglomerated",452424049.151,934405.0122410001,"China, Hong Kong SAR -  Anthracite, not agglomerated"
7,158,"China, Taiwan Province of",840,United States of America,73, Sheet piling of iron or steel,1305460026.797,908694.912806,United States of America -  Sheet piling of iron or steel
8,158,"China, Taiwan Province of",156,China,27," Anthracite, not agglomerated",537847283.068,843125.988107,"China -  Anthracite, not agglomerated"
9,158,"China, Taiwan Province of",344,"China, Hong Kong SAR",85, Electric motors of an output < 37.5 watts,2371114949.048,802690.396511,"China, Hong Kong SAR -  Electric motors of an output < 37.5 watts"
10,158,"China, Taiwan Province of",392,Japan,85, Electric motors of an output < 37.5 watts,472444184.851,764220.657666,Japan -  Electric motors of an output < 37.5 watts
11,158,"China, Taiwan Province of",392,Japan,39, Polyethylene - specific gravity <0.94 in primary form,1099028114.025,731641.9789450001,Japan -  Polyethylene - specific gravity <0.94 in primary form
12,158,"China, Taiwan Province of",608,Philippines,25," Salt (sodium chloride) including solution, salt water",25545063.094,597058.51001,"Philippines -  Salt (sodium chloride) including solution, salt water"
13,158,"China, Taiwan Province of",840,United States of America,72," Pig iron, non-alloy, <0.5% phosphorus",652302144.026,554189.8838300001,"United States of America -  Pig iron, non-alloy, <0.5% phosphorus"
14,158,"China, Taiwan Province of",036,Australia,27," Anthracite, not agglomerated",286940847.568,542457.052591,"Australia -  Anthracite, not agglomerated"
15,158,"China, Taiwan Province of",764,Thailand,72," Pig iron, non-alloy, <0.5% phosphorus",516152775.607,517302.92333200003,"Thailand -  Pig iron, non-alloy, <0.5% phosphorus"
16,158,"China, Taiwan Province of",840,United States of America,39, Polyethylene - specific gravity <0.94 in primary form,1381805735.326,501695.581486,United States of America -  Polyethylene - specific gravity <0.94 in primary form
17,158,"China, Taiwan Province of",704,Viet Nam,39, Polyethylene - specific gravity <0.94 in primary form,903586768.135,496600.40098900005,Viet Nam -  Polyethylene - specific gravity <0.94 in primary form
18,158,"China, Taiwan Province of",704,Viet Nam,29, Saturated acyclic hydrocarbons,390738566.881,465418.473491,Viet Nam -  Saturated acyclic hydrocarbons
19,158,"China, Taiwan Province of",724,Spain,72," Pig iron, non-alloy, <0.5% phosphorus",349653711.919,461564.65768,"Spain -  Pig iron, non-alloy, <0.5% phosphorus"
20,158,"China, Taiwan Province of",410,"Korea, Republic of",72," Pig iron, non-alloy, <0.5% phosphorus",374296596.691,440457.400221,"Korea, Republic of -  Pig iron, non-alloy, <0.5% phosphorus"
21,158,"China, Taiwan Province of",156,China,48, Newsprint,289359170.135,416025.954684,China -  Newsprint
22,158,"China, Taiwan Province of",344,"China, Hong Kong SAR",39, Polyethylene - specific gravity <0.94 in primary form,793187205.094,411758.193541,"China, Hong Kong SAR -  Polyethylene - specific gravity <0.94 in primary form"
23,158,"China, Taiwan Province of",356,India,39, Polyethylene - specific gravity <0.94 in primary form,406619177.347,384467.158634,India -  Polyethylene - specific gravity <0.94 in primary form
24,158,"China, Taiwan Province of",356,India,29, Saturated acyclic hydrocarbons,276701830.255,378494.248823,India -  Saturated acyclic hydrocarbons
25,158,"China, Taiwan Province of",410,"Korea, Republic of",29, Saturated acyclic hydrocarbons,271378473.426,365478.6276,"Korea, Republic of -  Saturated acyclic hydrocarbons"
26,158,"China, Taiwan Province of",036,Australia,25," Salt (sodium chloride) including solution, salt water",15429820.21,354234.77410000004,"Australia -  Salt (sodium chloride) including solution, salt water"
27,158,"China, Taiwan Province of",608,Philippines,72," Pig iron, non-alloy, <0.5% phosphorus",225693841.241,344956.728671,"Philippines -  Pig iron, non-alloy, <0.5% phosphorus"
28,158,"China, Taiwan Province of",360,Indonesia,72," Pig iron, non-alloy, <0.5% phosphorus",261304993.493,341954.15060500003,"Indonesia -  Pig iron, non-alloy, <0.5% phosphorus"
29,158,"China, Taiwan Province of",840,United States of America,27," Anthracite, not agglomerated",271541502.67,322789.279249,"United States of America -  Anthracite, not agglomerated"
30,158,"China, Taiwan Province of",840,United States of America,25," Salt (sodium chloride) including solution, salt water",15967750.749,284318.728629,"United States of America -  Salt (sodium chloride) including solution, salt water"
31,158,"China, Taiwan Province of",380,Italy,72," Pig iron, non-alloy, <0.5% phosphorus",309794612.563,283526.486353,"Italy -  Pig iron, non-alloy, <0.5% phosphorus"
32,158,"China, Taiwan Province of",840,United States of America,85, Electric motors of an output < 37.5 watts,1566673959.703,255878.26367,United States of America -  Electric motors of an output < 37.5 watts
33,158,"China, Taiwan Province of",586,Pakistan,72," Pig iron, non-alloy, <0.5% phosphorus",145363134.397,251531.897591,"Pakistan -  Pig iron, non-alloy, <0.5% phosphorus"
34,158,"China, Taiwan Province of",356,India,72," Pig iron, non-alloy, <0.5% phosphorus",167146743.764,245508.39722299998,"India -  Pig iron, non-alloy, <0.5% phosphorus"
35,158,"China, Taiwan Province of",764,Thailand,29, Saturated acyclic hydrocarbons,244444882.871,244495.672,Thailand -  Saturated acyclic hydrocarbons
36,158,"China, Taiwan Province of",608,Philippines,27," Anthracite, not agglomerated",128977682.012,231463.446513,"Philippines -  Anthracite, not agglomerated"
37,158,"China, Taiwan Province of",764,Thailand,03," Ornamental fish, live",245193221.997,227681.562,"Thailand -  Ornamental fish, live"
38,158,"China, Taiwan Province of",840,United States of America,84, Nuclear reactors,2042077705.334,216243.51808500002,United States of America -  Nuclear reactors
39,158,"China, Taiwan Province of",344,"China, Hong Kong SAR",25," Salt (sodium chloride) including solution, salt water",9221187.918,210618.184351,"China, Hong Kong SAR -  Salt (sodium chloride) including solution, salt water"
40,158,"China, Taiwan Province of",840,United States of America,94," Seats, aircraft",870601421.986,206916.832616,"United States of America -  Seats, aircraft"
41,158,"China, Taiwan Province of",826,United Kingdom,72," Pig iron, non-alloy, <0.5% phosphorus",164045324.202,202130.13575,"United Kingdom -  Pig iron, non-alloy, <0.5% phosphorus"
42,158,"China, Taiwan Province of",156,China,25," Salt (sodium chloride) including solution, salt water",27398521.415,197228.477428,"China -  Salt (sodium chloride) including solution, salt water"
43,158,"China, Taiwan Province of",392,Japan,29, Saturated acyclic hydrocarbons,169941068.853,194197.858296,Japan -  Saturated acyclic hydrocarbons
44,158,"China, Taiwan Province of",704,Viet Nam,48, Newsprint,124564332.089,185266.529725,Viet Nam -  Newsprint
45,158,"China, Taiwan Province of",840,United States of America,28, Chlorine,161779047.585,183637.663532,United States of America -  Chlorine
46,158,"China, Taiwan Province of",156,China,74, Copper mattes,1395412375.575,175656.45667699998,China -  Copper mattes
47,158,"China, Taiwan Province of",840,United States of America,70," Glass cullet, waste or scrap, glass in the mass",210645139.217,174065.437864,"United States of America -  Glass cullet, waste or scrap, glass in the mass"
48,158,"China, Taiwan Province of",764,Thailand,39, Polyethylene - specific gravity <0.94 in primary form,365629994.171,163035.79814899998,Thailand -  Polyethylene - specific gravity <0.94 in primary form
49,158,"China, Taiwan Province of",840,United States of America,29, Saturated acyclic hydrocarbons,179638787.699,154983.757922,United States of America -  Saturated acyclic hydrocarbons
50,158,"China, Taiwan Province of",480,Mauritius,25," Salt (sodium chloride) including solution, salt water",5997465.959,150270.039,"Mauritius -  Salt (sodium chloride) including solution, salt water"
51,158,"China, Taiwan Province of",450,Madagascar,25," Salt (sodium chloride) including solution, salt water",6245842.015,150049.43,"Madagascar -  Salt (sodium chloride) including solution, salt water"
52,158,"China, Taiwan Province of",840,United States of America,40," Natural rubber latex, including prevulcanised",561488652.589,146980.72270800002,"United States of America -  Natural rubber latex, including prevulcanised"
53,158,"China, Taiwan Province of",840,United States of America,87, Pedestrian controlled tractors,1423075476.839,145876.44177399998,United States of America -  Pedestrian controlled tractors
54,158,"China, Taiwan Province of",818,Egypt,27," Anthracite, not agglomerated",95269591.831,141784.810578,"Egypt -  Anthracite, not agglomerated"
55,158,"China, Taiwan Province of",156,China,84, Nuclear reactors,2467731192.362,139899.538877,China -  Nuclear reactors
56,158,"China, Taiwan Province of",276,Germany,73, Sheet piling of iron or steel,285565167.476,137888.541249,Germany -  Sheet piling of iron or steel
57,158,"China, Taiwan Province of",156,China,70," Glass cullet, waste or scrap, glass in the mass",1033928163.152,133720.784662,"China -  Glass cullet, waste or scrap, glass in the mass"
58,158,"China, Taiwan Province of",156,China,28, Chlorine,289290883.32,132733.046922,China -  Chlorine
59,158,"China, Taiwan Province of",702,Singapore,25," Salt (sodium chloride) including solution, salt water",5288057.399,132524.472937,"Singapore -  Salt (sodium chloride) including solution, salt water"
60,158,"China, Taiwan Province of",344,"China, Hong Kong SAR",70," Glass cullet, waste or scrap, glass in the mass",89823034.351,131218.784862,"China, Hong Kong SAR -  Glass cullet, waste or scrap, glass in the mass"
61,158,"China, Taiwan Province of",036,Australia,72," Pig iron, non-alloy, <0.5% phosphorus",142649083.996,123550.126,"Australia -  Pig iron, non-alloy, <0.5% phosphorus"
62,158,"China, Taiwan Province of",344,"China, Hong Kong SAR",72," Pig iron, non-alloy, <0.5% phosphorus",117029296.681,119394.123498,"China, Hong Kong SAR -  Pig iron, non-alloy, <0.5% phosphorus"
63,158,"China, Taiwan Province of",156,China,38, Artificial graphite,427133206.21,116840.074629,China -  Artificial graphite
