Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Nigeria,286,112,2115,1960,2007,2004,2008,2006,122,283,169,206,14,64,65,90,45,96,73,89,493.0,38079,38810,1682687,4364002,4981392,5884,17348,19870
Togo,158,112,910,1047,2006,2006,2009,2008,114,209,224,230,14,73,274,281,28,58,69,76,219.1,16792,17114,790426,2367332,2721011,5003,20878,25898
Ghana,148,104,1273,1506,2007,2006,2010,2010,189,424,241,249,18,84,163,203,41,65,47,50,269.9,20795,21194,2038485,4963513,5527082,13774,37593,43427
Côte d'Ivoire,99,60,1870,2412,2008,2008,2008,2008,493,549,524,524,53,151,109,124,32,86,59,67,331.2,25608,26100,1848667,4901977,5562678,18673,57360,67220
Spain,48,37,3879,4445,1998,2000,1999,1998,2477,2773,2727,2649,212,274,238,242,12,32,28,28,471.0,36393,37091,3813089,10737237,12118927,79439,245534,284299
Namibia,45,21,3647,4488,2008,2006,2012,2012,1912,1905,1917,1917,158,186,159,159,51,77,50,50,363.7,28066,28605,3675055,9645308,10850905,81668,235555,271779
Cameroon,24,23,460,511,2006,2006,2007,2007,604,666,657,703,88,155,156,194,68,325,449,657,93.8,7227,7365,312776,735876,921835,13032,43496,51456
Brazil,23,23,1987,3268,2006,2006,2008,2008,3278,3279,3250,3237,294,345,335,334,150,174,165,168,218.6,16878,17202,1512780,3495851,4388977,65773,225684,270340
Equatorial Guinea,22,14,450,516,2005,2004,2007,2007,616,630,630,631,44,52,45,43,50,139,66,77,83.7,6462,6586,410050,1105228,1268859,18639,55902,64908
South Africa,13,11,1763,2214,2012,2012,2012,2012,3010,3063,3060,3061,235,234,232,232,22,36,43,43,200.7,15544,15843,1766184,4712400,5260442,135860,396388,456909
Morocco,12,11,913,1158,2003,2003,2004,2004,3192,3191,3287,3288,240,271,270,269,8,24,14,14,142.1,10971,11181,1025396,3552121,3933704,85450,306441,361461
Angola,11,10,376,480,1993,1993,1994,1994,1183,1192,1179,1176,110,111,101,101,32,36,39,39,65.0,5022,5118,390548,1085372,1216530,35504,106804,123425
Gabon,11,8,158,224,2001,2003,2007,2007,700,1150,830,788,81,187,154,168,138,212,204,205,35.6,2745,2798,165599,470902,533789,15054,55294,67314
Guinea,11,11,386,593,2004,2004,2005,2005,1276,1220,1223,1211,120,131,126,126,35,108,101,108,41.8,3234,3296,293488,850095,1051490,26681,103932,127170
Mauritania,10,9,337,456,1999,2001,2003,2003,1889,1893,1881,1881,162,160,157,156,20,49,59,62,54.9,4245,4326,445851,1452736,1614304,44585,151017,177876
Singapore,9,9,3388,3917,2007,2007,2007,2008,8270,8543,8511,8545,566,578,574,584,12,40,42,46,338.1,26192,26695,3138991,8629240,9716683,348777,1036301,1193111
Belgium,9,8,1612,986,2005,2005,2004,2004,4234,4089,4158,3956,298,312,316,315,41,52,34,52,126.6,9762,9949,822018,2546803,2924646,91335,292267,325044
Sierra Leone,8,8,226,358,2007,2007,2008,2008,1215,1259,1268,1271,124,230,235,250,54,84,72,70,36.5,2809,2863,166270,506509,588482,20784,82262,97652
Congo,8,8,260,233,2003,2003,2008,2008,934,990,981,984,68,71,68,70,60,74,65,69,35.5,2744,2797,204127,585033,677169,25516,80075,92347
Senegal,7,7,313,380,2004,2004,2006,2005,1663,1687,1667,1679,216,257,205,223,49,127,90,113,68.4,5270,5371,343730,867222,986826,49104,144795,168656
United States of America,5,3,1174,305,2011,2011,2011,2011,5029,5001,4991,4996,348,344,347,348,31,33,34,33,89.1,6887,7019,308625,1360704,1575834,61725,234616,252499
China,4,3,58,103,2004,2001,1995,1995,691,1072,1226,1246,104,185,344,346,17,27,10,9,5.4,420,428,88191,208067,239013,22048,66841,78693
Denmark,4,3,195,286,2008,2009,2008,2008,4695,4742,4735,4735,408,425,438,438,62,78,106,105,51.6,3953,4029,159690,535436,771607,39923,206068,274446
Argentina,4,4,422,725,2012,2012,2013,2013,4565,3703,3603,3582,364,399,513,510,62,496,176,180,38.3,2969,3026,318140,677977,893747,79535,276933,331512
Uruguay,4,4,382,635,2004,2004,2004,2004,4214,4146,4189,4198,365,373,381,382,122,112,105,105,31.8,2461,2508,274097,626132,868066,68524,258613,317175
Malaysia,4,4,1588,1941,2010,2010,2011,2011,8163,8257,8239,8242,496,508,503,504,20,19,19,19,158.1,12250,12485,1538298,4092724,4596881,384574,1125652,1301835
France,3,3,89,101,2011,2011,2010,2011,3874,3881,3870,3892,320,305,298,304,10,11,10,10,21.4,1651,1682,78090,249576,363361,26030,114492,159937
"Congo, Democratic Republic of the",2,2,45,72,2004,2004,2012,2013,1181,1181,1230,1240,172,172,221,229,104,104,144,151,9.5,732,746,38354,146369,167240,19177,80465,94743
Russian Federation,2,2,57,73,1992,1992,1993,1993,803,803,1480,1483,58,58,101,101,36,36,62,62,10.5,787,802,57899,154125,173463,28949,84800,98253
Sao Tome and Principe,2,2,15,2,2008,2008,1999,2005,448,448,461,451,61,61,40,55,22,22,8,19,4.0,309,315,5961,47812,45857,2981,14567,18097
Italy,2,2,329,279,2012,2012,2012,2013,4325,4325,4267,4478,309,309,297,353,64,64,59,85,29.4,2280,2324,94646,545920,630576,47323,286566,337581
Portugal,1,1,94,154,2009,2009,2009,2009,3345,3345,3345,3345,314,314,314,314,29,29,29,29,12.7,982,1000,137219,329515,371721,137219,417561,488318
Algeria,1,1,105,172,2009,2009,2009,2009,3738,3738,3738,3738,345,345,345,345,5,5,5,5,12.3,951,969,153414,368406,415594,153414,466845,545952
Bangladesh,1,1,968,1732,2006,2006,2006,2006,30977,30977,30977,30977,2173,2173,2173,2173,393,393,393,393,113.3,8776,8945,772701,1529311,1896840,772701,2466787,2868098
Lithuania,1,1,142,250,2007,2007,2007,2007,5290,5290,5290,5290,487,487,487,487,133,133,133,133,19.8,1507,1536,223539,536804,605561,223539,680238,795505
Indonesia,1,1,0,0,2014,2014,2014,2014,32,32,32,32,211,211,211,211,25,25,25,25,0.4,31,31,3,6,7,3,7,8
Netherlands,1,1,131,228,2010,2010,2010,2010,4402,4402,4402,4402,564,564,564,564,0,0,0,0,14.6,1122,1144,43932,321730,370949,43932,379378,466367
Guyana,1,1,100,143,2011,2011,2011,2011,4144,4144,4144,4144,314,314,314,314,97,97,97,97,12.9,997,1016,58796,163221,253678,58796,276998,359010
Seychelles,1,1,43,47,1998,1998,1998,1998,5774,5774,5774,5774,408,408,408,408,1040,1040,1040,1040,30.3,2290,2334,138696,303058,341366,138696,295560,319116
Liberia,1,1,16,20,2007,2007,2007,2007,911,911,911,911,83,83,83,83,149,149,149,149,4.5,345,351,18095,70196,80098,18095,75769,92455
Cabo Verde,1,1,59,107,2012,2012,2012,2012,1862,1862,1862,1862,152,152,152,152,41,41,41,41,4.5,352,358,47535,94081,116691,47535,151753,176441
Mauritius,1,1,251,306,2012,2012,2012,2012,4938,4938,4938,4938,341,341,341,341,16,16,16,16,23.0,1778,1812,242556,645334,724829,242556,709964,821085
