int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Lome,3151,1148,2005,2006,2009,2010,186527758440,267926019568,610,2178,2179,2278,24828,1915752
Kpeme,49,27,1994,2005,2011,2011,1065231108,1854341997,191,1038,1159,1188,126,9693
Aneho,5,5,1984,1984,1993,1993,16127983,22108741,251,302,448,446,9,684
