port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Lome - Kpeme,9,5,2005,2005,2007,2007,103829658,158860709,239,1125,730,759,42,3191
Aneho - Kpeme,1,1,1994,1994,1994,1994,1666692,2275712,54,54,54,54,0,31
