dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Bulk carrier,1,1,1994,1994,1994,1994,10193040,17479800,390,390,390,390,1,93
Service - other,1,1,1992,1992,1992,1992,2798268,1135097,439,439,439,439,1,97
Offshore,1,1,1984,1984,1984,1984,8226597,4083044,1315,1315,1315,1315,2,142
