int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Zvornik,1,1,1984,1984,1984,1984,12664629,6285738,2025,2025,2025,2025,3,218
Cazin,1,1,1992,1992,1992,1992,10040844,4072994,1574,1574,1574,1574,5,348
Jablanica,1,1,2008,2008,2008,2008,3315763,3981770,216,216,216,216,1,43
Vogosca,1,1,1994,1994,1994,1994,71351280,122358600,2730,2730,2730,2730,8,648
Neum,4,2,1991,1991,1998,1999,967218,224478,207,242,254,256,1,89
Fojnica,1,1,2008,2008,2008,2008,3776083,4420622,718,718,718,718,1,41
