int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Offshore,1,1,1984,1984,1984,1984,12664629,6285738,2025,2025,2025,2025,3,218
Service - other,3,2,1981,1984,1992,1992,10316648,4131785,235,886,1326,1432,5,373
Container,1,1,2008,2008,2008,2008,3315763,3981770,216,216,216,216,1,43
Bulk carrier,1,1,1994,1994,1994,1994,71351280,122358600,2730,2730,2730,2730,8,648
Cruise,2,1,2007,2007,2007,2007,691413,165687,287,287,287,287,1,64
General cargo,1,1,2008,2008,2008,2008,3776083,4420622,718,718,718,718,1,41
