int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Cruise,4,4,2002,2002,2005,2006,186925768,22419003,1155,1272,1386,1415,58,4458
Yacht,3,1,1968,1968,1968,1968,5633756,3142221,4080,4080,3864,3864,7,528
General cargo,1,1,2013,2013,2013,2013,67217809,97604192,4574,4574,4574,4574,15,1135
