int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Matadi,240,77,2006,2004,2006,2007,1100558869,1594935969,230,762,583,584,308,23498
Banana,353,66,2001,2005,2008,2008,769604912,1173495958,80,747,851,883,207,15769
Boma,108,38,2002,1999,2006,2007,1335306721,1822581758,699,1360,1609,1546,416,31670
