int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Matadi,277,83,2006,2004,2008,2008,3647830628,5487718691,310,2312,1680,1749,682,52240
Banana,306,49,2000,2006,2008,2008,660487114,1095268625,77,794,1161,1288,163,12404
Boma,118,42,2002,1999,2006,2007,1502750438,2038632851,666,1430,1706,1627,465,35469
