int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ekonomiya,182,79,2001,1999,2003,2003,3265782991,4722038670,2050,2094,2144,2182,753,57504
Vityaz,49,41,1994,1995,2003,2002,272759229,310873741,812,1169,1116,1059,62,4701
Oranzherei,35,33,1991,1991,1990,1989,88603167,116389442,602,1301,930,1010,31,2371
Onega,34,15,1995,1996,1996,1997,198739811,239104288,2044,2248,2104,2117,53,4061
De Kastri,112,30,2004,2001,2005,2005,15142099292,25081753647,1624,1393,3008,3017,1856,143727
Fokino,35,32,1994,1994,1993,1994,318149955,339681493,690,1317,2060,2100,169,12791
Plastun,247,84,1991,1991,1994,1994,911931486,1189777845,812,1248,1027,1009,268,20351
Svetlaya,23,20,1987,1987,1996,1998,127005997,187605687,1353,1552,1409,1372,39,2992
Volgograd,33,31,1984,1984,2004,2006,534691758,941828887,517,1197,2470,2854,79,5999
Makhachkala,274,53,1999,1991,2000,2001,489061854,717226863,288,519,343,322,261,19640
Kuril'Skiy Burevestnik Afb (Burevestnik Afb),252,50,1990,1989,1989,1989,65696189,43641807,130,541,291,273,85,6363
Kandalaksha,48,30,2009,2010,2011,2011,2608906689,4060560794,2114,2399,2388,2392,287,22035
Shakhtersk,8,8,2003,2003,2010,2010,285264735,488695453,1829,2463,1725,1725,35,2668
Ol'Ga,118,44,1985,1990,1990,1991,293385452,412748917,655,1691,1080,1113,108,8230
Ura-Guba,19,7,1999,1999,2000,2001,14574475,15822849,385,648,561,489,11,822
Rostov-Na-Donu,64,55,1984,1985,1980,1980,76588317,100204868,251,384,372,367,66,4969
Uglegorsk,10,10,1995,1995,2010,2011,226856490,378311324,1568,2088,1647,1632,30,2289
Bolshaya Piryu Guba,4,4,1986,1986,1993,1994,343548162,615670081,1291,1272,1686,1802,10,755
Belomorsk,1,1,1975,1975,1975,1975,3281314,2247562,424,424,424,424,3,208
Nogliki,4,4,1995,1995,1997,1995,51411655,25929769,7171,14088,5269,3528,34,2566
Tiksi,6,6,1983,1983,1982,1982,14185795,20994820,940,1044,1030,1013,15,1090
Bagaevskaya,61,47,1993,1990,1992,1993,134974086,165275049,305,591,539,512,62,4638
Sabetta,119,29,2013,2006,2016,2016,34638288688,27227515468,2657,3637,2917,2913,4430,270587
Novodvinsk,1,1,1994,1994,1994,1994,13762515,15473962,8868,8868,8868,8868,8,585
Solovki,3,3,1993,1993,1998,1994,31221091,7914661,2008,2178,949,1410,12,914
Cherepovets,14,14,1983,1983,1978,1978,63865647,78943879,544,1728,1466,1448,41,3047
Vitino,12,11,2009,2009,2010,2010,631689125,985705786,2191,2248,2368,2375,77,5891
Severodvinsk,11,11,1989,1989,1987,1986,54207893,70887275,422,634,832,962,69,5220
Derbeshkinskiy,2,2,1977,1977,1978,1978,19170933,26163765,2759,2759,2763,2948,9,691
Samara,8,8,1978,1978,1983,1983,101257467,131934177,256,3215,3604,3518,111,8335
Okhotsk Iy Reyd,13,11,1987,1988,1991,1989,102616255,49871240,1829,2188,1922,1424,38,2895
Tol'Yatti,7,7,1988,1988,1983,1983,73723982,94837179,386,3044,3397,3420,61,4565
Naberezhnyye Chelny,2,2,1996,1996,1998,1998,215786000,394124867,3132,3132,3728,3742,14,1110
Nikolayevsk Na Amur,18,15,2006,2005,1994,1992,25068211,29580049,1330,1622,1133,1119,31,2358
Poyarkovo,7,6,2018,2018,2018,2018,459706,350350,387,630,470,569,24,1821
Mys Rogatyy Oktyabrskiy,5,3,1996,1996,1998,1998,26091219,34063751,1609,1519,1226,1190,8,578
Boshnyakovo,7,4,1992,1990,1993,1993,5968744,3283322,774,1046,1002,949,6,451
Kazan,10,10,1986,1986,1984,1982,26272218,21233062,286,1360,857,625,66,4958
Krasnotur'Insk,1,1,1976,1976,1976,1976,31867902,41250330,8088,8088,8088,8088,7,556
Ozerko,18,10,1986,1986,1990,1987,78380415,32612320,568,2935,2763,1630,39,2901
Moskal Vo,7,7,1985,1985,1986,1986,136514252,80264788,5483,5539,5853,5300,35,2681
Port Dikson,5,5,1986,1986,1985,1985,79443603,107990034,1650,4472,7748,10420,50,3753
Oleniy Ostrov,5,5,1983,1983,1976,1976,49099671,63859363,680,2605,2573,2639,16,1226
Kondopoga,4,3,1974,1971,1968,1968,36024510,48646764,949,4838,3632,3758,10,764
Salekhard,12,7,1990,1980,1982,1996,2438432,1062507,94,562,274,111,10,775
Khvalynsk,2,2,1978,1978,1983,1983,89996366,117731499,11317,11317,11998,12122,57,4311
Orekhovo-Zuevo,1,1,2009,2009,2009,2009,1920781,2655402,218,218,218,218,0,26
Moscow,3,3,1996,1996,2012,1991,2140228,682728,310,1211,879,227,2,146
Lesogorsk,1,1,1994,1994,1994,1994,247743,127569,308,308,308,308,0,16
Okha,4,4,1994,1994,1994,1994,21828438,12423874,3797,4852,4185,3992,14,1077
Pevek,2,2,1984,1984,1989,1988,164166356,29880630,4130,4130,6938,3551,1,85
Siziman,8,5,1992,1990,1993,1994,51969415,63923253,1566,1341,1491,1511,9,714
Dudinka,19,9,2005,1995,2009,2009,210838408,247882082,184,1199,2192,2305,90,6878
Keret,2,2,2016,2016,2017,2017,111374187,173121755,4344,4344,4329,4328,7,548
Gorskaya,1,1,2010,2010,2010,2010,7911044,3984822,14650,14650,14650,14650,5,361
Varandey,6,6,2002,2002,2005,2007,102446162,129963775,741,735,807,822,254,19684
Krasnoturansk,1,1,2018,2018,2018,2018,810928,1205809,347,347,347,347,0,16
Volzhsk,1,1,1967,1967,1967,1967,81846019,119029389,23669,23669,23669,23669,26,1998
Uglich,3,3,1976,1976,1975,1975,4682219,5990298,169,402,438,439,7,532
Malino,1,1,1970,1970,1970,1970,7505,4516,60,60,60,60,0,5
Ambarchik,1,1,1981,1981,1981,1981,4131214,6593541,2050,2050,2050,2050,9,688
Chamgu,3,3,1990,1990,1985,1985,55965463,22985852,453,4518,11915,11910,17,1293
Ust-Kamchatsk,2,2,2010,2010,2006,2010,270563541,162423036,3069,3069,3245,2973,17,1311
Balozhi,2,2,2002,2002,2019,2019,1558209687,1510507865,5614,5614,10180,10136,33,2532
Nar Yan-Mar,1,1,1987,1987,1987,1987,1283890,1191659,816,816,816,816,1,65
Timashevsk,1,1,1978,1978,1978,1978,1555451,2108030,392,392,392,392,0,24
Nizhnevartovsk,1,1,1978,1978,1978,1978,69646752,78271402,18043,18043,18043,18043,3,239
Yartsevo,1,1,2011,2011,2011,2011,3965476,6950788,125,125,125,125,0,27
Kasimov,1,1,2005,2005,2005,2005,3183062,4869090,373,373,373,373,1,92
Igarka,1,1,1965,1965,1965,1965,1306000,1638034,791,791,791,791,1,58
Ostrovnoy Gremikha,1,1,1977,1977,1977,1977,836099,273099,193,193,193,193,1,102
Krasnoyarsk,1,1,1997,1997,1997,1997,6447760,11924278,111,111,111,111,0,33
Bukhta Ol'Ga,1,1,1994,1994,1994,1994,47869,11771,392,392,392,392,5,386
Lazarev,2,1,1987,1987,1987,1987,669264,243968,549,549,549,549,0,35
Ivanovo,1,1,2018,2018,2018,2018,360406,28400,676,676,676,676,1,49
