port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Konakovo - Gavrilov-Yam,1,1,2018,2018,2018,2018,255057,20098,479,479,479,479,0,7
Moscow - Ivanovo,1,1,2018,2018,2018,2018,56627,4462,106,106,106,106,0,5
Poronaysk - Vanino,1,1,1993,1993,1993,1993,3155046,5271678,504,504,504,504,5,364
Slavyanka - De Kastri,1,1,1987,1987,1987,1987,1616659,589324,2655,2655,2655,2655,2,127
Siziman - Preobrazheniye,1,1,1987,1987,1987,1987,340054,123960,558,558,558,558,0,9
Korsakov - Ust-Kamchatsk,1,1,1987,1987,1987,1987,13172809,3941621,6388,6388,6388,6388,4,318
Ust-Kamchatsk - Vostokmorservice,1,1,1987,1987,1987,1987,3217882,962868,1561,1561,1561,1561,8,571
Kozmino - Svetlaya,1,1,2008,2008,2008,2008,1605049,2631342,350,350,350,350,1,39
Yuzhno-Kuril'Sk - Bukhta Ol'Ga,1,1,1989,1989,1989,1989,8324132,6252925,1191,1191,1191,1191,3,193
Prigorodnoye - Vanino,1,1,1987,1987,1987,1987,1862690,1767840,1009,1009,1009,1009,2,148
