,exp_code_str3,exp_name,HS2,description,USD,tonne
0,616,Poland,27," Anthracite, not agglomerated",2555022676.489,6713295.296022
1,616,Poland,44, Fuel wood,2436749495.296,6600825.169775999
2,616,Poland,72," Pig iron, non-alloy, <0.5% phosphorus",2998328972.809,4342234.588161
3,616,Poland,94," Seats, aircraft",8563614403.580999,2768517.469909
4,616,Poland,39, Polyethylene - specific gravity <0.94 in primary form,5916039812.158,2660389.179891
5,616,Poland,25," Salt (sodium chloride) including solution, salt water",147931364.629,2585892.135992
6,616,Poland,10, Durum wheat,513730587.581,2383081.799912
7,616,Poland,48, Newsprint,2729992449.669,2190996.66321
8,616,Poland,87, Pedestrian controlled tractors,16272596173.918001,2159467.119254
9,616,Poland,73, Sheet piling of iron or steel,3939319400.838,1891581.479745
10,616,Poland,28, Chlorine,514721829.95600003,1578922.540466
11,616,Poland,84, Nuclear reactors,12917516869.381,1511951.831522
12,616,Poland,23," Flour or meal, pellet of meat or offal for animal fee",671697880.75,1476245.811306
13,616,Poland,31," Animal or vegetable fertilizers, in packs >10 kg",267256192.13599998,1129990.1880319999
14,616,Poland,68," Stone setts, curbstones, flagstones (except slate)",633512679.498,988223.291318
15,616,Poland,04, Milk not concentrated nor sweetened < 1% fat,1331096097.485,965921.464997
16,616,Poland,02," Bovine carcasses and half carcasses, fresh or chilled",1925202437.3200002,856595.966796
17,616,Poland,47, Mechanical wood pulp,126395897.89299999,794553.846773
18,616,Poland,34," Soaps, for toilet use, solid",1229559671.859,782032.242348
19,616,Poland,85, Electric motors of an output < 37.5 watts,9583428841.608,768266.229908
20,616,Poland,40," Natural rubber latex, including prevulcanised",2730737561.008,749151.820328
21,616,Poland,29, Saturated acyclic hydrocarbons,665390927.429,697240.889082
22,616,Poland,22, Mineral and aerated waters not sweetened or flavoured,414157273.598,681373.479714
23,616,Poland,70," Glass cullet, waste or scrap, glass in the mass",1029077726.1620001,651475.683927
24,616,Poland,17," Raw sugar, cane",403832347.681,626553.707082
25,616,Poland,20," Cucumbers,gherkins, prepared or preserved by vinegar",700482085.4860001,596851.528953
26,616,Poland,76," Aluminium unwrought, not alloyed",1640653927.106,575089.7849849999
27,616,Poland,12, Soya beans,269964360.68,516166.1288349999
28,616,Poland,69," Bricks, blocks and ceramic goods of siliceous earths",516884189.33699995,508283.73698099994
29,616,Poland,07," Potatoes seed, fresh or chilled",452774126.641,500367.69167000003
30,616,Poland,38, Artificial graphite,841192954.123,428381.309671
31,616,Poland,19," Infant foods of cereals, flour, starch or milk, retai",1101848837.026,421774.15682
32,616,Poland,08," Coconuts, fresh or dried",317052439.659,376633.47857700003
33,616,Poland,26," Iron ore, concentrate, not iron pyrites,unagglomerate",193347640.06199998,327695.597499
34,616,Poland,32, Quebracho tanning extract,596611997.044,325633.739649
35,616,Poland,15," Lard, other pig fat and poultry fat, rendered",230552603.67000002,286786.253228
36,616,Poland,05," Hair, human, unworked, waste of human hair",182991163.978,285807.380113
37,616,Poland,21," Coffee extracts, essences, concentrates, preparations",711739846.094,262735.512249
38,616,Poland,11, Wheat or meslin flour,132958154.343,251009.86338599998
39,616,Poland,74, Copper mattes,1591044775.386,249702.89937900004
40,616,Poland,16," Sausages, similar products of meat, meat offal & bloo",754365612.569,200989.02920199998
41,616,Poland,49," Brochures, leaflets and similar, in single sheets",979358628.724,194966.492264
42,616,Poland,83, Padlocks of base metal,817228561.617,158396.600884
43,616,Poland,33, Essential oils of bergamot,834573230.4339999,142172.728744
44,616,Poland,96," Worked ivory, articles of ivory",510759449.487,139548.311101
45,616,Poland,03," Ornamental fish, live",1119235303.916,106008.971428
46,616,Poland,86," Rail locomotives, externally electrically powered",571088270.0730001,95057.568954
47,616,Poland,63, Electric blankets of textile material,400861051.29800004,93617.065015
48,616,Poland,18," Cocoa beans, whole or broken, raw or roasted",535482616.273,89377.431405
49,616,Poland,89," Cruise ships, excursion boats, ferry boats",283372425.153,78483.862624
50,616,Poland,24," Tobacco, unmanufactured, not stemmed or stripped",1167438932.1759999,75892.10267000001
51,616,Poland,01," Horses, live pure-bred breeding",659.722,59273.52978
52,616,Poland,95," Rideable wheeled toys, dolls carriages",777964552.424,58406.778407
53,616,Poland,78, Lead refined unwrought,141162620.119,58127.73215399999
54,616,Poland,56," Sanitary towels, diapers and similar articles",221580631.09,53919.552363999996
55,616,Poland,79," Zinc, not alloyed, unwrought, >99% pure",140165579.516,47147.307435
56,616,Poland,90," Optical fibres, except for telecommunications",1249225215.493,39321.498653999995
57,616,Poland,09," Coffee, not roasted, not decaffeinated",219208497.997,37237.801244999995
58,616,Poland,35, Casein,114119189.197,31291.631239000002
59,616,Poland,82, Spades and shovels,477387563.495,30023.294526
60,616,Poland,59, Gum or amylaceous covered textiles for book covers et,162751424.713,26721.011281
61,616,Poland,36, Propellent powders,47760270.355000004,25318.24984
62,616,Poland,30," Glands and other organs, dried, for therapeutic uses",790381369.2720001,24756.761421
63,616,Poland,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",45124391.299,22008.853914
64,616,Poland,54, Sewing thread of synthetic filaments,97371648.684,19797.492851
65,616,Poland,57," Carpets of wool or fine animal hair, knotted",74078515.337,19603.982313
66,616,Poland,41," Bovine skins, whole, raw",125348390.017,14572.197755
67,616,Poland,64," Waterproof footwear (Wellingtons etc), metal toe cap",389748991.61,13761.416197999999
68,616,Poland,61," Mens, boys overcoats, etc, of wool or hair, knit",346932793.11800003,12606.832307
69,616,Poland,71," Pearls natural, not permanently mounted or set",260144706.69500002,12494.690661
70,616,Poland,55," Filament tow of nylon, polyamides",24641945.937,10552.338626
71,616,Poland,62," Mens, boys overcoats of wool or hair, not knit",487420081.111,9877.910191
72,616,Poland,42," Saddlery and harness, of any material",127344247.234,6270.009061
73,616,Poland,60," ""Long pile"" knit or crochet textile fabric",33272182.764,5433.971039999999
74,616,Poland,45," Natural cork, raw or simply prepared",5286627.908,5344.071615
75,616,Poland,46, Plaits and products of plaiting materials,8356677.271,5328.99121
76,616,Poland,51," Greasy shorn wool, not carded or combed",65614310.57,3801.9109179999996
77,616,Poland,81," Powders, tungsten (wolfram)",9134044.798,3657.720959
78,616,Poland,80, Tin not alloyed unwrought,43922305.32,2939.6030419999997
79,616,Poland,14, Bamboos used primarily for plaiting,467904.203,2423.17823
80,616,Poland,66, Garden and similar umbrellas,8638603.449000001,2207.81797
81,616,Poland,13, Lac,7253040.093,1767.1598760000002
82,616,Poland,58," Woven pile fabric of wool or fine animal hair, w >30c",13429579.127,1740.438208
83,616,Poland,65," Hat-forms, etc of felt, not shaped, no formed brim",26347140.392,1452.559431
84,616,Poland,43," Raw mink furskins, whole",83827670.636,1397.061427
85,616,Poland,52," Cotton, not carded or combed",6552979.469,1380.846951
86,616,Poland,93," Military weapons, other than hand guns, swords, etc",3820556.0360000003,1326.4578540000002
87,616,Poland,53," Flax fibre, raw or retted",5877310.707,1221.262889
88,616,Poland,75, Nickel mattes,2522958.698,688.219462
89,616,Poland,91," Wrist-watch, precious metal, battery, with hands",54320023.18400001,611.703824
90,616,Poland,92," Upright pianos, including auto-players",7186112.676999999,466.854998
91,616,Poland,37, X-ray plates and films,13521688.065000001,436.522994
92,616,Poland,67," Bird skins and feathers, articles therefrom",3148498.512,427.32671300000004
93,616,Poland,88," Gliders, hang gliders",96518544.00500001,310.009603
94,616,Poland,50, Silk-worm cocoons suitable for reeling,133962.495,33.672744
