int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Betio,167,83,2000,1998,2000,2000,2653617520,3045036957,3326,5290,2417,2423,1227,93034
Tabuaeran,3,3,1995,1995,1995,1986,158856530,50182643,1386,9768,1774,4015,27,2117
Birnie Island,4,4,1991,1991,1987,1988,36092721,16785234,4298,5380,5173,3994,26,1980
