int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Refrigerated bulk,48,31,1989,1990,1990,1989,853732244,985313997,3793,4098,4375,4344,620,47001
Container,43,10,2009,2008,2012,2012,567499127,682293320,1225,821,986,952,138,10645
Miscellaneous - fishing,65,37,2000,2000,2000,2000,795499428,739484263,5047,7814,5481,6742,377,28322
General cargo,12,4,2005,2006,2005,2005,257549906,264501752,1079,1265,1521,1520,39,2985
Chemical tanker,1,1,1998,1998,1998,1998,52816627,82413435,13539,13539,13539,13539,25,1927
Oil tanker,3,3,1997,1997,1998,1998,201858466,342777229,6848,11472,11669,11832,58,4446
Cruise,2,2,2002,2002,1999,1999,119610974,15220839,1349,1349,1358,1361,23,1806
