Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Iceland,341,95,1822,1225,1996,1993,2000,1999,521,982,479,575,55,148,138,147,15,48,68,85,566.1,43172,44001,3856229,10268045,11831809,11309,30429,35396
Denmark,190,46,1893,916,1997,1995,2002,2002,621,966,623,698,50,133,67,74,6,104,10,15,424.5,31982,32596,2671969,9003173,8794530,14063,36294,40627
United Kingdom of Great Britain and Northern Ireland,174,64,767,548,2000,1993,2003,2006,552,910,507,530,41,174,163,151,10,63,19,22,259.2,19662,20040,1547475,4265230,5059757,8894,25911,30382
Norway,172,77,466,369,1990,1994,1996,1996,461,1486,1065,810,54,283,587,449,17,66,159,145,179.2,13510,13769,1848955,4432429,5389329,10750,27903,34791
Russian Federation,97,34,829,724,1992,1991,1992,1992,1513,1914,1774,1665,126,236,281,214,75,215,249,168,466.9,35124,35798,2516143,6915503,6555118,25940,57805,66236
Netherlands,93,27,619,731,1997,1998,1997,1997,726,811,741,742,55,90,57,57,19,81,63,56,257.0,19399,19771,1045402,3305046,3940783,11241,39715,48577
Spain,23,22,302,314,1991,1991,1992,1992,2164,2156,2204,2215,174,286,302,235,8,61,33,20,115.6,8818,8987,1003290,2204149,2495830,43621,94713,104180
Germany,19,12,122,59,2002,2000,2008,2005,751,796,760,768,71,74,62,74,17,138,67,110,37.0,2787,2841,207029,575564,685562,10896,32551,38658
Poland,16,15,199,116,1989,1989,1991,1993,1168,1792,2388,1855,108,272,790,615,71,242,510,388,55.0,4138,4218,578696,1438541,1541977,36169,87891,105206
Sweden,7,6,30,37,1999,1998,2003,2003,690,725,776,749,76,76,74,75,19,13,12,13,12.8,964,983,84567,214691,256884,12081,31978,38001
Greenland,7,7,17,7,1979,1979,1986,1982,1547,2049,1698,1752,169,602,564,768,36,35,30,32,17.5,1311,1336,49470,108909,123214,7067,16541,19520
United States of America,7,3,86,123,1971,1984,1999,1999,697,2759,2424,2405,403,326,391,391,38,70,116,116,21.6,1652,1684,210327,616970,850842,30047,120375,151779
Ireland,6,4,15,12,2004,2003,2003,2004,1105,1284,1298,1315,99,110,112,117,90,235,239,251,7.7,576,587,81144,179993,204634,13524,31828,37730
Lithuania,5,3,24,24,1987,1992,1987,1987,1101,1097,1096,1096,84,82,82,82,48,40,39,38,11.8,884,901,80628,469810,260996,16126,37653,49625
Nigeria,2,2,59,65,1992,1992,1992,1992,4960,4960,4982,4982,420,420,408,408,193,193,203,203,28.5,2174,2215,193693,423228,476727,96846,206379,222827
Svalbard and Jan Mayen,2,2,12,7,1986,1986,1982,1989,1418,1418,1455,1230,129,129,146,117,85,85,63,100,8.5,638,650,23546,88223,162232,11773,44449,74159
Belgium,2,2,4,6,1992,1992,1992,1992,852,852,854,853,164,164,172,172,32,32,36,36,1.2,93,95,17862,51242,73638,8931,29110,41868
Portugal,2,2,14,14,1993,1993,1992,1993,1460,1460,1451,1454,289,289,289,289,8,8,9,8,7.7,588,600,30735,76832,96127,15367,44871,53139
Canada,1,1,23,30,2007,2007,2007,2007,2371,2371,2371,2371,185,185,185,185,7,7,7,7,5.8,444,453,11383,41561,61366,11383,68105,93004
Turkey,1,1,13,15,1997,1997,1997,1997,3513,3513,3513,3513,257,257,257,257,5,5,5,5,6.6,503,513,44187,96551,108756,44187,94162,101667
Latvia,1,1,3,5,1999,1999,1999,1999,1283,1283,1283,1283,114,114,114,114,18,18,18,18,1.0,77,78,14661,42061,60445,14661,47790,68734
Gibraltar,1,1,11,12,1997,1997,1997,1997,2800,2800,2800,2800,233,233,233,233,9,9,9,9,5.0,378,386,35223,76964,86693,35223,75060,81042
Greece,1,1,10,14,1992,1992,1992,1992,3956,3956,3956,3956,381,381,381,381,53,53,53,53,2.8,207,211,44553,127813,183677,44553,145221,208865
Bermuda,1,1,2,1,1996,1996,1996,1996,2909,2909,2909,2909,265,265,265,265,39,39,39,39,3.3,248,253,8202,18195,20685,8202,19304,22884
Liberia,1,1,24,25,1991,1991,1991,1991,3745,3745,3745,3745,253,253,253,253,22,22,22,22,13.0,999,1018,75622,165238,186125,75622,161149,173993
Estonia,1,1,3,4,2005,2005,2005,2005,1256,1256,1256,1256,113,113,113,113,0,0,0,0,1.4,105,107,15641,39308,48455,15641,46018,56420
