port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Tanjung Pelepas - Tanjong Bin,132,35,1997,2001,1998,1997,310599273,435117744,144,453,581,547,179,13558
Pasir Gudang - Penang,7,7,2010,2010,2009,2010,98532521,161440328,444,622,590,591,13,1020
Tapis Marine Terminal A - Batu Gajah,1,1,1981,1981,1981,1981,14365320,23972290,590,590,590,590,2,159
Batu Gajah - Kuala Trengganu,1,1,1981,1981,1981,1981,19965360,33317420,820,820,820,820,2,185
Kuala Trengganu - Port Dickson,1,1,1981,1981,1981,1981,14887179,24843148,611,611,611,611,6,449
Port Dickson - Kuala Selangor,16,15,2006,2007,1989,1988,440661323,685813830,87,1589,3439,3521,82,6330
Kuala Selangor - Lumut,93,59,2010,2008,2007,2008,371454164,639624905,151,338,524,524,94,7215
Lumut - Kemaman,4,3,2006,2003,2000,1994,33245811,37784209,2126,1974,1097,838,16,1177
Kemaman - Kuala Besut,21,12,2007,2003,1997,1992,52495478,62931411,1052,1738,1279,1082,46,3469
Kuala Besut - Teronoh,1,1,1981,1981,1981,1981,20507539,34222188,842,842,842,842,4,302
Pasir Gudang - Lumut,31,27,2005,2006,2007,2007,237288492,426023144,349,537,407,404,39,3030
Pengerang - Bandar Tenggara,3,3,2004,2004,1993,1990,578469,805920,179,218,192,187,2,175
Bintulu Port - Bintulu,30,13,2014,2014,2013,2013,35189512,23202536,1114,1073,1056,979,79,5911
Tapis Marine Terminal A - Kemaman,347,44,2013,2012,2012,2012,412289119,376547285,261,1414,553,538,273,20493
Pulau Pinang - Port Dickson,21,12,2008,2007,2004,2004,113156013,148585319,256,625,627,618,41,3141
Kuala Trengganu - Tanjung Gelang,33,23,2009,2008,2008,2008,149843009,229510216,163,334,509,507,27,2067
Tanjung Gelang - Pengerang,88,69,2008,2008,2009,2009,316795924,492348426,222,355,413,394,79,6049
Bintulu Port - Tanjung Gelang,13,13,2004,2004,2005,2005,111396380,183108692,598,676,637,635,20,1528
Pengerang - Nenasi,17,15,2009,2011,2004,2004,7174472,11994305,170,278,202,198,5,408
Nenasi - Kemaman,10,8,2009,2010,2008,2005,9532217,8981887,200,584,1027,1191,13,949
Kertih - Pengerang,26,21,2010,2010,2007,2007,83639611,136381847,357,459,433,432,21,1617
Pengerang - Pasir Gudang,95,62,2007,2007,2008,2008,268720615,376640661,110,355,568,494,71,5416
Sandakan - Bakapit,6,5,2004,2005,2003,2003,55325383,79985644,631,1078,815,875,11,877
Lumut - Pulau Indah,103,63,2007,2008,2002,2002,730354422,1083905209,161,363,645,642,122,9390
Muar - Nilai,12,12,2008,2008,2011,2011,223065027,428077018,299,336,550,566,13,1023
Nilai - Lumut,6,6,2011,2011,2010,2010,85808601,158100837,449,510,646,649,11,857
Pasir Gudang - Muar,82,26,2009,2008,2001,2001,43698743,65162656,137,266,266,275,22,1627
Pasir Gudang - Kertih,19,14,2008,2008,2007,2007,64413168,103482777,293,547,578,601,24,1833
Pengerang - Lumut,107,89,2010,2009,2011,2011,4951303573,9670199979,332,480,425,423,259,20077
Pulau Indah - Muar,36,34,2008,2008,2007,2007,222433988,288441729,142,393,223,242,33,2573
Kota Kinabalu - Tawau,8,8,2008,2008,2009,2009,82458438,117132825,1134,3099,994,930,24,1807
Kampung Tanjung Langsat - Muar,17,12,2013,2011,2012,2013,21137959,31335100,150,272,191,191,9,657
Muar - Batang Kali,16,13,2003,2003,1998,1999,79027743,98115010,547,692,864,820,12,959
Batang Kali - Teronoh,16,14,2006,2005,2005,2006,27169352,36683632,308,294,301,301,6,481
Teronoh - Batu Kawan,6,5,2005,2004,2006,2008,8497081,12079961,278,270,271,273,2,172
Batu Kawan - Tanjung Lembung,5,5,2004,2004,2004,2006,9521391,13494241,405,380,345,333,3,207
Muar - Pengerang,35,26,2011,2009,2007,2007,175542550,325188986,129,168,180,183,22,1689
Senari - Sarawak - Bintulu Port,109,48,2007,2007,2007,2007,466078774,626858404,403,468,500,512,134,10266
Pulau Pinang - Tanjung Manis,3,3,2004,2004,2000,1999,55702980,91114726,1354,1277,1589,1604,6,466
Tanjung Manis - Bintulu Port,65,45,2006,2006,2004,2004,374588614,512593983,334,528,576,582,72,5533
Sandakan - Tawau,163,73,2003,2006,2004,2005,783024309,1097934127,329,571,459,465,201,15357
Senari - Sarawak - Bintulu,23,13,2003,2003,2005,2005,43593707,58886348,342,465,496,502,29,2200
Bintulu - Tanjung Manis,17,13,2004,2006,2002,2002,60139052,88184873,352,401,303,305,12,948
Tanjung Manis - Sandakan,10,9,2007,2008,2007,2007,73974779,103907411,818,783,809,819,11,856
Pending - Tanjung Manis,6,4,2000,2002,2007,2007,11253661,18847972,329,623,683,753,4,293
Senari - Sarawak - Tanjung Manis,58,30,2003,2004,2002,2003,117890285,162050985,249,372,288,289,39,2958
Pengerang - Pulau Indah,92,61,2004,2004,2004,2004,833301912,1296600503,355,819,477,491,140,10691
Pasir Gudang - Kuantan,2,2,2010,2010,2006,2006,9781483,16809142,231,231,312,313,2,143
Perai - Pulau Indah,64,50,2010,2010,2011,2010,348948458,588012871,228,240,237,236,87,6710
Tapis Marine Terminal A - Kertih,2,2,2001,2001,1997,1997,32748447,56249269,414,414,505,507,3,205
Kertih - Sungai Udang Port,20,11,2002,2004,2001,2001,801637658,1434250216,517,660,854,861,120,9267
Sungai Udang Port - Bintulu Port,32,15,2003,2006,2001,2001,1001294092,1773513154,725,959,784,780,143,11034
Bintulu Port - Kuala Dungun,2,2,1988,1988,1993,1995,73613680,109164323,5570,5570,1246,1087,10,790
Kuala Dungun - Sungai Udang Port,1,1,1996,1996,1996,1996,48933413,84696639,852,852,852,852,8,634
Sungai Udang Port - Malong Marine Terminal,1,1,1996,1996,1996,1996,51850892,89746371,902,902,902,902,4,291
Malong Marine Terminal - Malacca,3,3,2001,2001,1999,1999,117683927,208696054,429,678,673,661,13,995
Tanjung Pelepas - Bintulu Port,33,14,2010,2010,2010,2010,680274749,874935608,713,814,863,866,117,9066
Tanjung Pelepas - Pasir Gudang,27,13,1999,2003,2009,2008,29764666,37374230,86,124,93,95,20,1522
Malacca - Tanjung Manis,6,4,2004,2006,2004,2004,22442106,30518193,619,585,617,614,6,468
Tanjung Manis - Kota Kinabalu,3,3,2008,2008,2013,2014,20121784,33907261,463,461,470,467,2,176
Malacca - Kemaman,7,7,2009,2009,2009,2008,19122894,22643003,385,445,460,475,5,420
Port Klang - Perai,49,46,2008,2008,2008,2008,165493430,268383260,204,254,249,246,33,2561
Tanjung Manis - Lutong,23,18,2005,2006,2004,2004,110861568,168029530,370,575,513,512,22,1649
Kuala Besut - Kuala Trengganu,45,29,2007,2006,1999,1998,55330166,80452434,225,288,347,375,16,1228
Sungai Udang - Kuala Selangor,29,18,2011,2010,2009,2009,24346590,34830156,100,285,742,789,7,559
Penang (Georgetown) - Pulau Pinang,5,4,1992,1992,1974,1972,207175409,26815287,895,4296,9122,8799,138,10560
Pulau Pinang - Lumut,25,22,2005,2004,2010,2013,189699047,183785286,185,411,479,530,36,2760
Port Dickson - Lumut,22,20,2009,2009,2006,2007,19933344,33865813,156,180,187,182,7,523
Sungai Udang - Pengerang,80,71,2007,2007,2004,2004,3110499299,5831887142,314,744,729,730,285,22009
Lumut - Melaka,6,5,2010,2010,2011,2010,217005,165619,213,217,210,208,1,53
Melaka - Pengerang,14,14,2010,2010,2008,2008,256720373,478007664,311,813,342,340,31,2344
Malacca - Pengerang,23,22,2006,2006,2006,2005,279624950,497638790,262,451,309,298,88,6770
Pasir Gudang - Senari - Sarawak,59,24,2003,2004,2004,2004,226241094,308227715,535,682,745,730,80,6083
Senari - Sarawak - Pengerang,23,14,2006,2007,2008,2011,105287351,134473521,430,518,585,617,27,2046
Kampung Tanjung Langsat - Kemaman,7,7,2006,2006,1998,1998,13739721,17747887,603,612,729,737,5,399
Nenasi - Kertih,6,5,2011,2011,2008,2009,252151,152535,95,145,180,172,0,35
Kuala Besut - Kuala Dungun,16,11,2011,2011,2009,2009,6056359,7517784,102,156,340,373,2,148
Kuala Dungun - Pasir Gudang,13,9,2010,2008,2000,1997,2052752,2620108,268,346,293,273,4,268
Muar - Kampong Tanjong Kupang,161,28,2014,2014,2014,2014,137207472,209588448,91,114,114,114,41,3120
Kampong Tanjong Kupang - Kampung Tanjung Langsat,6,5,2007,2008,2001,2001,9146373,14426377,141,178,193,196,12,896
Perai - Pengerang,12,11,2009,2009,2009,2009,29177999,43073664,436,451,453,451,14,1099
Pengerang - Port Klang,61,46,2003,2005,2007,2007,305141324,498858950,337,1005,340,316,99,7529
Tanjung Gelang - Nenasi,23,19,2010,2008,2004,2004,95914929,152368902,179,398,547,549,16,1247
Pulau Indah - Melaka,13,12,2005,2005,2007,2007,64622554,85943609,252,648,545,484,27,2056
Melaka - Tanjung Gelang,4,4,2010,2010,2009,2009,9744116,13349337,505,501,559,551,2,176
Pengerang - Port Dickson,44,34,2007,2007,2007,2007,663582915,1177029852,342,502,501,496,138,10660
Nenasi - Pasir Gudang,27,19,2011,2009,2010,2010,51967230,71781643,295,573,581,549,18,1348
Pasir Gudang - Tanjung Gelang,104,87,2008,2008,2006,2007,497862632,719016056,238,437,430,395,181,13871
Kuala Trengganu - Kuala Dungun,29,27,2004,2004,1997,1997,52565939,75625648,135,541,320,291,18,1343
Kota Kinabalu - Senari - Sarawak,32,21,2004,2005,2002,2004,555682388,345744028,628,681,735,739,50,3841
Senari - Sarawak - Pending,5,5,2002,2002,2006,2006,19600360,30957468,283,363,360,367,4,288
Malong Marine Terminal - Kemaman,47,23,2010,2008,2008,2007,98373275,133492947,411,621,565,584,34,2574
Sungai Udang - Tanjong Bin,46,45,2005,2005,2007,2007,851110664,1447876455,743,1127,749,725,152,11647
Tanjong Bin - Pulau Indah,389,109,2000,2006,2007,2007,3094113707,3528868913,212,286,239,247,524,40218
Pengerang - Tanjong Bin,298,132,2000,2005,2005,2005,1569185292,2658853962,88,373,431,477,356,27182
Tanjong Bin - Segamat,4,4,2006,2006,2001,2001,17037104,25287484,459,437,507,512,2,182
Segamat - Batang Kali,6,6,2006,2006,2005,2005,35619905,48289624,569,543,615,615,6,494
Batang Kali - Batu Gajah,17,14,2007,2007,2004,2005,68189611,96602502,275,481,448,416,10,798
Batu Gajah - Penang (Georgetown),5,3,2008,2008,2008,2008,15221866,22246526,302,448,426,416,3,228
Penang (Georgetown) - Tanjung Lembung,6,4,2007,2006,2006,2006,11238794,15896453,209,327,273,264,3,202
Tanjung Lembung - Teronoh,1,1,2008,2008,2008,2008,625209,1202325,391,391,391,391,0,22
Port Dickson - Pasir Gudang,45,33,2007,2007,2005,2006,166063747,227665793,281,493,429,416,56,4274
Batang Kali - Pulau Indah,1,1,1997,1997,1997,1997,34921369,42983706,2313,2313,2313,2313,7,565
Kuala Trengganu - Tapis Marine Terminal A,102,7,2015,2015,2015,2015,35353916,19077974,346,1828,1103,1217,106,7974
Pengerang - Kuala Selangor,7,7,2010,2010,2008,2008,189418569,335568630,313,610,607,680,16,1213
Kertih - Senari - Sarawak,2,2,2016,2016,2017,2017,11866509,18270112,563,563,620,628,2,177
Sungai Udang Port - Tanjung Manis,11,6,2010,2010,2010,2010,39343510,58801368,597,654,630,629,13,1021
Sungai Udang Port - Senari - Sarawak,22,6,2009,2010,2009,2009,87039862,136476580,583,696,704,719,36,2777
Sungai Udang Port - Lumut,42,12,2010,2009,2009,2009,86992673,126222569,186,616,365,356,43,3284
Sungai Udang Port - Pulau Pinang,34,12,2008,2006,2008,2008,77634627,116791257,278,406,392,402,58,4409
Pulau Pinang - Langkawi,19,10,2001,2006,1979,2001,182402732,81111450,117,534,1152,519,108,8354
Sungai Udang Port - Pasir Gudang,31,11,2010,2009,2011,2011,41174704,60929121,177,198,180,181,31,2358
Labuan - Melaka,4,4,2010,2010,2010,2010,29242311,38868719,1263,1236,1242,1238,10,733
Melaka - Kampung Tanjung Langsat,2,2,2010,2010,2010,2010,226023718,427825323,807,807,1398,1407,13,977
Kampung Tanjung Langsat - Tanjung Gelang,29,26,2009,2009,2007,2007,49884025,73147326,245,497,243,235,29,2190
Tanjung Gelang - Sungai Udang Port,21,14,2011,2011,2011,2011,51072931,78270089,356,412,409,409,28,2116
Sapangar Bay - Labuan,51,17,2002,2003,1998,1999,161335104,224618880,212,512,476,476,117,8845
Sungai Udang Port - Perai,17,6,2009,2010,2009,2009,28889168,42841861,271,319,292,290,27,2051
Pasir Gudang - Melaka,21,15,2006,2004,2005,2005,46722571,63863842,260,298,327,325,16,1199
Melaka - Tanjong Bin,23,18,2003,2005,1989,1988,495539302,845448924,421,650,1122,1372,66,5109
Tanjong Bin - Lumut,7,7,2008,2008,2010,2010,17662775,30509613,282,518,276,274,5,353
Sungai Udang Port - Sapangar Bay,18,5,2010,2010,2009,2010,109179403,165600157,932,1106,974,969,43,3243
Sapangar Bay - Sandakan,35,23,2008,2008,2008,2008,146228921,200164420,364,540,527,560,52,3954
Sapangar Bay - Senari - Sarawak,20,15,2006,2007,2004,2005,96935256,86925794,515,510,504,542,25,1921
Sungai Udang Port - Langkawi,9,5,2010,2010,2009,2009,18272862,27905419,317,328,326,326,14,1025
Langkawi - Lumut,12,8,2011,2010,2011,2011,6300678,9341782,203,205,177,175,3,260
Pulau Pinang - Sungai Udang,44,26,2008,2008,2007,2008,176181799,214601069,395,679,551,615,81,6188
Sungai Udang - Lumut,67,36,2008,2007,2008,2008,107610657,147528389,244,506,545,527,42,3162
Bintulu Port - Kota Kinabalu,35,23,2001,2002,2001,2001,233357780,288178001,528,561,579,599,56,4316
Kota Kinabalu - Kampung Tanjung Langsat,4,4,2008,2008,2011,2011,43848610,58584963,1187,1150,1198,1195,9,688
Kampung Tanjung Langsat - Labuan,4,4,2004,2004,2005,2004,15365674,24180649,846,838,822,832,8,599
Sungai Udang Port - Sandakan,7,6,2010,2010,2010,2010,55723062,79113947,1235,1237,1250,1247,17,1322
Sandakan - Sungai Udang,9,9,2008,2008,2006,2007,79802130,111848164,1290,1401,1352,1363,21,1581
Kampung Tanjung Langsat - Nenasi,10,10,2007,2007,2004,2004,42555020,65428724,236,434,558,550,9,677
Nenasi - Kuantan,21,16,2007,2005,2002,2003,9602565,11865493,171,182,213,213,4,281
Kuantan - Kuala Besut,11,11,2005,2005,1997,1997,18075059,19787328,635,667,805,815,6,451
Kuala Trengganu - Kemaman,53,37,2012,2011,2005,2004,107195372,150226179,182,973,536,468,66,4982
Port Klang - Kampong Tanjong Kupang,3,3,2006,2006,1998,1998,3258408,4252853,194,252,454,458,5,372
"Melaka - Sepang, Selangor",14,10,2005,2007,1999,1999,46053165,58834472,279,308,319,324,9,688
"Sepang, Selangor - Kuala Selangor",7,7,2009,2009,2006,2006,26180644,35637108,271,249,340,344,4,338
Muar - Kepong,16,15,2007,2007,2003,2002,34016975,49431216,288,360,474,479,6,482
Kepong - Hutan Melintang,6,6,2005,2005,2002,2001,15319293,22368495,222,218,270,272,2,176
Tanjung Lembung - Merbok,5,2,1998,2000,1991,1991,16080152,4462122,11983,17963,20406,21155,54,4022
Miri - Sibu,5,5,2012,2012,2015,2015,2685917,3238700,3030,2044,1768,1041,10,743
Sibu - Labuan,2,2,2011,2011,2011,2014,1164222,2748256,1244,1244,1245,1266,7,529
Labuan - Lutong,228,50,2011,2010,2010,2010,177588112,175707302,169,924,444,397,222,16656
Lutong - Bintulu,14,8,2010,2010,2008,2007,18525131,26823497,196,359,237,242,11,821
Miri - Bintulu,27,19,2011,2011,2012,2012,19454352,14642562,321,815,351,327,26,1971
Pulau Indah - Bintulu Port,94,23,2000,2000,2000,2000,1408394220,1848595272,828,1057,1049,1043,334,25682
Pasir Gudang - Tanjung Manis,39,19,2001,2004,2003,2004,397523624,605171649,597,956,788,800,73,5575
Tanjung Manis - Pengerang,14,12,2006,2006,2007,2007,234868861,366620800,494,1754,2195,2191,29,2254
Kuala Dungun - Port Dickson,3,3,2006,2006,2006,2006,110833866,200983169,442,623,619,618,28,2182
Bintulu Port - Pengerang,42,35,2006,2006,2010,2007,2731017744,2864827335,773,1181,1606,1479,307,20898
Labuan - Tanjung Gelang,37,12,2009,2007,2010,2010,198150449,313164872,739,1002,894,895,67,5096
Tanjung Gelang - Malacca,9,6,2002,2003,1995,1995,36170176,48823740,373,1295,1188,1174,14,1038
Port Klang - Labuan,6,5,1999,2000,2005,2005,14471930,19521680,972,1064,1128,1172,6,487
Sandakan - Lahad Datu,50,46,2008,2008,2011,2011,287665513,472513132,259,469,342,343,76,5817
Lahad Datu - Bintulu Port,22,22,2007,2007,2011,2011,437872018,739568019,926,997,1003,1005,56,4307
Pasir Gudang - Sungai Udang,57,42,2008,2008,2008,2008,390508836,621248104,348,623,555,540,117,8957
Pasir Gudang - Bintulu Port,99,54,2003,2006,2003,2004,1445244880,1701889012,582,804,908,846,288,20833
Labuan - Pasir Gudang,12,8,2001,2004,1998,1998,93031933,126981819,992,1009,1043,1035,26,1992
Labuan - Malong Marine Terminal,5,4,2010,2011,2009,2009,30087441,37097008,861,2390,1224,1127,11,829
Kemaman - Labuan,64,45,2011,2010,2013,2012,293466918,275189247,923,1676,1770,1851,236,17743
Tanjong Bin - Port Klang,230,40,1999,2003,2005,2005,424995116,627465946,193,297,239,247,180,13673
Bintulu Port - Pulau Bruit,17,11,2007,2006,2008,2009,58223746,77739213,437,482,637,636,19,1448
Port Klang - Kampung Tanjung Langsat,30,23,2006,2009,2010,2011,118146621,175473106,247,276,280,282,38,2925
Tanjung Gelang - Tanjong Bin,89,23,2003,2007,2011,2011,344750324,450637746,288,326,450,444,131,9915
Kuala Dungun - Tanjung Gelang,22,14,2011,2011,2003,2003,63310723,79325625,84,517,436,419,35,2667
Port Klang - Tanjung Manis,20,13,1996,2000,1998,1998,96549553,135807577,1202,1266,1228,1260,28,2083
Sandakan - Bangau,14,14,2008,2008,2010,2010,78269579,120822382,441,751,755,775,18,1355
Malacca - Penang,5,5,2004,2004,2005,2005,15893983,23013258,269,430,418,426,5,379
Penang - Tanjong Bin,2,2,2008,2008,2008,2008,6095054,8683346,377,377,377,378,2,163
Sandakan - Sabahat,11,10,2002,2003,2003,2004,51739353,83102090,312,392,490,504,10,730
Kuala Dungun - Pengerang,11,10,2009,2010,2011,2011,58529526,98881221,335,574,1251,1293,8,631
Tanjung Gelang - Pulau Indah,22,22,2004,2004,2004,2004,117595126,178754390,447,573,586,587,32,2465
Kuala Besut - Kertih,6,5,2005,2005,2003,2003,3808279,4433991,344,399,609,644,3,264
Kertih - Tanjung Gelang,25,24,2011,2011,2009,2009,58148975,90929942,154,226,234,243,21,1600
Muar - Lumut,7,7,2012,2012,2014,2014,19483884,28797770,201,720,1835,1964,5,342
Kampong Tanjong Kupang - Sungai Udang,1,1,2009,2009,2009,2009,4453066,7778503,106,106,106,106,1,55
Tampoi - Johor,7,3,2016,2015,2016,2016,8066798,14744242,191,322,229,229,1,77
Kampong Tanjong Kupang - Johor,4,3,2014,2014,2015,2015,4331331,8611251,177,210,237,229,1,47
Kampong Tanjong Kupang - Tampoi,6,4,2016,2016,2015,2016,6941949,7102334,194,297,227,160,1,80
Tanjung Pelepas - Tanjung Pelepas,178,9,2013,2011,2013,2013,128422673,277827151,155,241,180,176,42,3180
Tanjung Pelepas - Johor,12,3,2012,2014,2013,2012,7870840,19618998,147,152,151,151,2,179
Tanjung Pelepas - Pengerang,166,27,2006,2003,2008,2008,149945004,252450905,103,386,236,221,63,4777
Tanjung Pelepas - Muar,122,18,2008,2008,2007,2007,122875977,196310921,89,326,157,162,31,2378
Muar - Tampoi,76,6,2017,2015,2017,2017,38276897,66079519,86,125,100,100,5,385
Port Klang - Tanjung Gelang,24,21,2002,2004,2004,2005,113136833,167678561,450,453,523,502,35,2671
Gebeng - Tanjong Bin,1,1,1985,1985,1985,1985,813296,1035063,148,148,148,148,0,15
Kemaman - Port Dickson,2,2,1996,1996,1990,1990,11918957,14933349,1150,1150,1221,1241,3,204
Muar - Johor,8,3,2017,2017,2017,2017,3930266,6227052,90,92,93,93,0,32
Port Dickson - Tanjung Gelang,21,12,2010,2009,2009,2009,66742145,97181578,423,532,502,501,27,2077
Malong Marine Terminal - Kampung Tanjung Langsat,5,5,2007,2007,2007,2007,80705836,139193804,595,687,794,800,8,616
Senari - Sarawak - Port Dickson,11,6,2008,2008,2008,2008,36249358,46536312,581,648,593,595,14,1030
Pasir Gudang - Kampung Tanjung Langsat,146,38,2010,2009,2007,2006,94770983,151578904,167,158,163,163,82,6231
Tanjong Bin - Port Dickson,48,32,2008,2007,2010,2010,390247888,647119179,167,292,637,747,78,5947
Port Dickson - Tawau,7,6,2005,2006,2005,2005,69255650,94819362,1544,1544,1545,1546,21,1628
Sandakan - Pengerang,6,6,2005,2005,2008,2009,39837900,56530056,1073,781,1138,1132,12,943
Port Dickson - Bintulu Port,10,10,2003,2003,2006,2006,439229904,793536276,829,1322,2003,2045,60,4661
Labuan - Pengerang,20,20,2010,2010,2011,2011,643847033,1118965973,798,847,907,920,70,5420
Senari - Sarawak - Sungai Udang,15,8,2006,2005,2007,2007,60139186,79901217,761,696,751,748,21,1590
Sungai Udang - Sungai Udang Port,15,11,2010,2009,2007,2007,40964293,71224638,172,436,260,262,28,2100
Pulau Pinang - Kampung Tanjung Langsat,10,8,2010,2010,2010,2010,53460444,72412888,474,502,516,515,15,1153
Penang - Sungai Udang Port,10,5,2010,2009,2009,2009,21433175,32477985,277,381,333,333,22,1676
Perai - Langkawi,8,5,2007,2007,1999,1999,38463888,64700855,92,423,520,544,6,452
Langkawi - Port Dickson,1,1,2009,2009,2009,2009,1411126,2026289,278,278,278,278,2,164
Perai - Lumut,24,22,2008,2007,2007,2008,123727804,200485049,128,508,578,588,28,2162
Sungai Udang Port - Kota Kinabalu,6,4,2006,2006,2001,2001,146005894,260587023,1117,1152,1114,1114,31,2353
Tanjong Bin - Perai,4,4,2010,2010,2010,2010,23553041,33101345,387,715,669,639,9,684
Pengerang - Kampung Tanjung Langsat,58,45,2007,2008,2007,2007,227690038,383664074,204,333,336,350,79,6103
Kota Kinabalu - Port Klang,20,8,2002,2002,2000,2000,191951396,259147424,1101,1453,1260,1240,50,3847
Bintulu Port - Port Klang,86,26,1998,2000,1999,1999,741877965,985203631,856,933,1073,1068,200,15339
Sapangar Bay - Port Klang,14,7,2001,2002,2000,2000,121682541,162005954,1164,1163,1250,1226,36,2732
Senari - Sarawak - Port Klang,87,24,1998,2003,2002,2002,520772164,565037374,715,1198,904,941,112,8541
Port Klang - Penang,32,28,2004,2004,2003,2003,224178110,375895149,261,676,427,457,42,3192
Penang - Pulau Indah,14,13,2007,2007,2008,2008,136184949,221892646,319,730,553,540,29,2256
Kuantan - Penara Marine Termin,1,1,2014,2014,2014,2014,18494724,32111040,6175,6175,6175,6175,4,298
Bintulu Port - Kuala Trengganu,1,1,2016,2016,2016,2016,254519,232437,581,581,581,581,2,175
Penang - Kampung Tanjung Langsat,10,6,2011,2010,2011,2011,34573826,50967113,441,596,511,523,15,1114
Pulau Pinang - Pengerang,16,14,2004,2003,2004,2004,131000213,202164288,556,822,723,706,35,2650
Penang - Port Dickson,25,8,2009,2007,2010,2009,60376209,85604138,245,349,300,301,47,3586
Pulau Indah - Kampung Tanjung Langsat,13,13,2010,2010,2010,2010,58307146,88890331,239,327,269,264,22,1680
Kampung Tanjung Langsat - Sungai Udang,26,21,2009,2009,2008,2008,192056515,298169562,295,944,586,605,75,5789
Pulau Pinang - Tanjong Bin,49,15,1999,2002,1997,1997,721223073,888892011,378,435,425,428,99,7613
Tanjong Bin - Kampung Tanjung Langsat,20,18,2005,2005,2006,2006,205488280,331954955,98,881,705,719,74,5667
Kampung Tanjung Langsat - Lumut,4,4,1999,1999,2006,2006,21407322,32281432,689,987,769,763,6,427
Lumut - Penang,19,17,2007,2007,2008,2009,35822373,46782291,155,662,451,423,18,1342
Penang - Batu Gajah,3,3,2009,2009,2010,2010,2957491,4341605,220,218,261,250,1,104
Penang - Teronoh,2,2,2010,2010,2009,2009,5736084,8474474,401,401,403,407,2,129
Penang - Hutan Melintang,2,2,2009,2009,2010,2010,7438596,10602882,476,476,419,403,2,149
Hutan Melintang - Port Klang,11,9,2004,2003,1998,1998,38925262,52569080,195,560,340,378,12,896
Penara Marine Termin - Kemaman,25,10,2012,2013,2011,2011,23038156,21512822,421,656,626,684,13,966
Tanjung Pelepas - Sungai Udang,4,4,2000,2000,2002,2001,177349390,317338908,928,1700,2038,2202,14,1072
Port Klang - Pending,9,7,1996,2000,2005,2003,50964923,41777814,745,1003,725,776,9,656
