int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Harvaluoto,16,12,1988,1988,1996,2004,130479139,109770190,253,1903,415,1289,55,4155
Ekenas,3,3,1997,1997,1997,1997,3240569,4872547,506,442,433,436,5,365
Kalkkiranta,6,2,1998,1998,1999,1998,3594804,4995538,199,199,211,211,1,77
Skinnarvik,3,2,1992,1994,1992,1992,1015896,1456093,256,170,173,172,0,30
Jussaro,17,10,1994,1996,2008,2007,12387249,11419834,119,501,313,352,8,601
Kirkniemi,1,1,2019,2019,2019,2019,1144371,1432374,174,174,174,174,1,65
Snappertuna,20,8,2001,2001,2001,2001,13252866,19210672,229,219,237,237,5,349
Nykarleby,1,1,1986,1986,1986,1986,1046239,291067,146,146,146,146,1,58
Dalsbruk (Taalintehdas),5,5,1993,1993,1998,1999,2360446,2884020,156,257,207,192,2,177
Nagu (Nauvo),6,5,1988,1988,2001,2003,8411465,6852692,294,314,187,296,4,321
Hogsara,2,2,1967,1967,1973,1973,2814179,1537453,3632,3632,3594,3621,5,375
Parhalahti,1,1,2001,2001,2001,2001,9411571,13953267,943,943,943,943,3,210
Baronsalmi,1,1,1996,1996,1996,1996,883896,1374917,293,293,293,293,1,43
Houtskar (Houtskari),4,3,1971,1971,1967,1967,4023305,1655713,380,3191,3364,2125,8,604
Rouhu,9,5,1973,1976,1978,1977,1495852,693070,213,568,528,459,10,730
Varjakka,3,3,1992,1992,1990,1993,26718594,15836906,1350,9963,2347,2249,29,2150
Tojby,1,1,1989,1989,1989,1989,1000294,617271,508,508,508,508,1,39
Kojonkulma,1,1,2009,2009,2009,2009,493322,327857,512,512,512,512,2,130
Degerby,2,2,1994,1994,2011,2011,10032717,13875691,311,311,408,410,1,102
Lappohja (Lappvik),2,2,2015,2015,2014,2014,5218306,6439054,368,368,278,394,2,148
Tvarminne,4,4,1991,1991,2006,2006,28446087,46732328,329,396,784,797,5,387
Ruovesi,1,1,2012,2012,2012,2012,959057,1204809,169,169,169,169,0,34
Sando (Santasaari),2,2,1991,1991,1991,1991,1721918,2269056,347,347,347,347,0,36
Nousiainen (Nousis),1,1,2008,2008,2008,2008,95689908,180398193,1712,1712,1712,1712,9,702
