,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,818,Egypt,380,Italy,27," Anthracite, not agglomerated",644152119.031,1399362.711347,"Italy -  Anthracite, not agglomerated"
1,818,Egypt,276,Germany,27," Anthracite, not agglomerated",642486589.714,1154893.474701,"Germany -  Anthracite, not agglomerated"
2,818,Egypt,156,China,27," Anthracite, not agglomerated",621174723.775,1517798.211176,"China -  Anthracite, not agglomerated"
3,818,Egypt,840,United States of America,27," Anthracite, not agglomerated",586223634.502,908371.8635,"United States of America -  Anthracite, not agglomerated"
4,818,Egypt,300,Greece,27," Anthracite, not agglomerated",509667902.508,974089.982,"Greece -  Anthracite, not agglomerated"
5,818,Egypt,356,India,27," Anthracite, not agglomerated",470087001.455,1371354.919976,"India -  Anthracite, not agglomerated"
6,818,Egypt,792,Türkiye,39, Polyethylene - specific gravity <0.94 in primary form,392017516.0,305432.877,Türkiye -  Polyethylene - specific gravity <0.94 in primary form
7,818,Egypt,792,Türkiye,31," Animal or vegetable fertilizers, in packs >10 kg",368580868.0,1348482.09,"Türkiye -  Animal or vegetable fertilizers, in packs >10 kg"
8,818,Egypt,376,Israel,27," Anthracite, not agglomerated",367584962.524,941587.978367,"Israel -  Anthracite, not agglomerated"
9,818,Egypt,724,Spain,27," Anthracite, not agglomerated",245978497.944,456475.787,"Spain -  Anthracite, not agglomerated"
10,818,Egypt,076,Brazil,31," Animal or vegetable fertilizers, in packs >10 kg",193876539.0,1037255.43,"Brazil -  Animal or vegetable fertilizers, in packs >10 kg"
11,818,Egypt,250,France,27," Anthracite, not agglomerated",177604922.848,255452.593042,"France -  Anthracite, not agglomerated"
12,818,Egypt,788,Tunisia,27," Anthracite, not agglomerated",174280011.391,306385.22053500003,"Tunisia -  Anthracite, not agglomerated"
13,818,Egypt,392,Japan,27," Anthracite, not agglomerated",154435164.554,292851.379359,"Japan -  Anthracite, not agglomerated"
14,818,Egypt,840,United States of America,61," Mens, boys overcoats, etc, of wool or hair, knit",150688894.551,12524.137921,"United States of America -  Mens, boys overcoats, etc, of wool or hair, knit"
15,818,Egypt,100,Bulgaria,27," Anthracite, not agglomerated",149277878.29,358058.067124,"Bulgaria -  Anthracite, not agglomerated"
16,818,Egypt,410,"Korea, Republic of",27," Anthracite, not agglomerated",146423913.809,312394.188709,"Korea, Republic of -  Anthracite, not agglomerated"
17,818,Egypt,792,Türkiye,29, Saturated acyclic hydrocarbons,129641759.0,334424.234,Türkiye -  Saturated acyclic hydrocarbons
18,818,Egypt,724,Spain,72," Pig iron, non-alloy, <0.5% phosphorus",124882634.37,186279.232,"Spain -  Pig iron, non-alloy, <0.5% phosphorus"
19,818,Egypt,792,Türkiye,28, Chlorine,116143061.0,205427.309,Türkiye -  Chlorine
20,818,Egypt,380,Italy,72," Pig iron, non-alloy, <0.5% phosphorus",113102510.776,196736.30063299998,"Italy -  Pig iron, non-alloy, <0.5% phosphorus"
21,818,Egypt,792,Türkiye,72," Pig iron, non-alloy, <0.5% phosphorus",110836783.0,193119.178,"Türkiye -  Pig iron, non-alloy, <0.5% phosphorus"
22,818,Egypt,250,France,31," Animal or vegetable fertilizers, in packs >10 kg",109948790.478,440930.671458,"France -  Animal or vegetable fertilizers, in packs >10 kg"
23,818,Egypt,792,Türkiye,62," Mens, boys overcoats of wool or hair, not knit",106409544.0,6798.43,"Türkiye -  Mens, boys overcoats of wool or hair, not knit"
24,818,Egypt,792,Türkiye,27," Anthracite, not agglomerated",106299412.0,186741.552,"Türkiye -  Anthracite, not agglomerated"
25,818,Egypt,702,Singapore,27," Anthracite, not agglomerated",104082965.096,244358.219105,"Singapore -  Anthracite, not agglomerated"
26,818,Egypt,250,France,29, Saturated acyclic hydrocarbons,102837430.748,293244.85190899996,France -  Saturated acyclic hydrocarbons
27,818,Egypt,643,Russian Federation,08," Coconuts, fresh or dried",97366802.37,210765.236304,"Russian Federation -  Coconuts, fresh or dried"
28,818,Egypt,840,United States of America,62," Mens, boys overcoats of wool or hair, not knit",95447094.836,7038.788244,"United States of America -  Mens, boys overcoats of wool or hair, not knit"
