Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Myanmar,24,21,854,1367,2002,2003,2004,2004,1116,1616,1648,1701,166,398,885,950,44,152,231,244,125.1,9639,9824,642403,1611499,2035186,26767,97945,119298
Maldives,23,9,281,323,2013,2013,2013,2012,1632,1772,1994,1995,143,151,156,155,29,38,67,69,79.8,6121,6238,244108,707221,780998,10613,58108,76413
Kuwait,16,4,1859,2738,2014,2014,2014,2014,3653,3708,3694,3694,313,349,336,336,40,43,49,49,224.8,17414,17748,528172,3867967,4459692,33011,285064,350428
Oman,13,11,1497,2628,2006,2007,2003,2003,3087,3887,4459,4489,354,495,656,659,21,53,34,34,135.0,10455,10655,1096926,2375399,2910661,84379,288362,338533
Mauritius,12,12,1399,2439,2013,2013,2013,2013,3377,3439,3426,3426,450,655,673,674,6,7,7,7,121.4,9403,9583,777347,1788192,2142859,64779,236771,281202
Brazil,8,8,2367,4177,2011,2011,2011,2011,8962,9010,9009,9008,941,987,988,986,136,143,143,144,177.3,13733,13997,1459292,3212974,3887470,182411,640808,756593
Mozambique,7,7,881,1536,2009,2009,2009,2009,4015,4147,4179,4184,405,430,438,440,68,76,73,73,72.1,5580,5687,532218,1211049,1507555,76031,277694,332005
United Kingdom of Great Britain and Northern Ireland,6,2,72,118,2009,2010,2010,2010,113,557,913,924,20,58,99,99,26,13,1,1,6.1,467,475,67786,148990,171948,11298,28844,36888
United States of America,6,6,490,841,2010,2010,2012,2012,604,1213,1862,2186,281,378,441,415,76,86,135,140,91.0,6945,7079,312507,754793,791879,52084,167485,215514
Pakistan,6,6,677,1168,2000,2000,1999,1998,3025,4187,4089,4133,264,402,496,504,97,127,99,96,66.4,5141,5240,645323,1381954,1647202,107554,337180,392886
Japan,6,4,609,226,2008,2006,2012,2011,4058,3015,4627,4103,394,316,507,481,12,114,40,75,54.3,4194,4274,227417,930619,1095148,37903,144029,161006
Hong Kong,5,5,250,412,2007,2007,2008,2008,2820,3574,3827,3921,603,542,594,609,11,10,9,9,39.2,3015,3073,278299,726273,938468,55660,202299,247315
Spain,5,2,178,271,2010,2012,2016,2016,405,3578,5042,5062,45,315,575,575,44,59,79,80,16.7,1290,1315,140394,298296,382947,28079,89948,108707
Philippines,5,3,34,42,2009,2010,2006,2006,229,267,304,303,30,25,37,37,24,1123,79,90,6.9,530,540,37651,112083,128020,7530,24564,29315
Turkey,5,5,762,1333,2011,2011,2011,2011,5593,4585,4552,4537,491,643,794,795,4,111,13,13,66.3,5134,5232,501244,1067182,1301059,100249,341679,401535
Qatar,4,4,325,547,2011,2011,2011,2011,3276,3205,3394,3416,452,472,479,474,130,136,158,154,30.0,2315,2359,197222,506899,649611,49305,200624,249886
Portugal,4,1,7,10,2009,2009,2009,2009,727,727,690,690,90,90,95,95,56,56,72,72,1.9,144,147,31636,90757,130425,7909,25780,37078
Australia,4,4,346,568,2009,2009,2009,2009,3626,3620,3579,3559,454,472,464,455,48,48,48,47,32.4,2506,2554,310760,703611,879862,77690,260962,311299
Uruguay,4,4,1138,2007,2007,2007,2008,2008,9366,9114,9131,9151,1200,1120,1139,1136,84,114,109,111,84.0,6507,6632,749565,1600599,1950057,187391,640390,752888
Panama,3,2,11,16,2006,2006,2004,2004,60,118,164,164,184,152,179,179,74,162,80,80,9.4,724,737,3283,23198,27019,1094,9247,11430
Russian Federation,2,2,28,35,2013,2013,2009,2009,1149,1149,1356,1345,126,126,123,123,73,73,14,16,6.2,477,486,38868,141112,169140,19434,76937,97279
Belgium,2,2,38,65,2012,2012,2015,2015,359,359,571,574,58,58,100,100,54,54,69,69,9.2,690,704,34935,74703,83695,17467,43499,54825
Argentina,2,2,618,1084,2008,2008,2009,2009,9532,9532,9533,9533,1017,1017,1035,1037,74,74,71,71,45.3,3511,3578,341661,790155,945786,170830,627425,745685
Ireland,2,1,1,2,2009,2009,2009,2009,247,247,247,247,30,30,44,44,23,23,31,31,0.3,24,25,5657,16230,23324,2829,9220,13261
Germany,2,2,23,29,2010,2010,2011,2011,930,930,1435,1398,90,90,151,151,24,24,42,42,3.3,252,256,13803,38535,59110,6902,30829,40494
Saudi Arabia,2,2,96,134,2014,2014,2013,2013,2324,2324,1203,1035,260,260,273,268,46,46,58,53,20.1,1556,1586,57992,169329,228321,28996,125084,166913
Morocco,2,1,2,3,2009,2009,2009,2009,349,349,349,349,22,22,22,22,26,26,25,25,0.5,36,36,8005,22966,33004,4003,13047,18765
Ukraine,1,1,201,346,2012,2012,2012,2012,6095,6095,6095,6095,613,613,613,613,51,51,51,51,13.8,1071,1091,154338,305463,378872,154338,492713,572870
Greenland,1,1,2052,617,1988,1988,1988,1988,48352,48352,48352,48352,3337,3337,3337,3337,13,13,13,13,132.3,10252,10448,624906,2755167,3190764,624906,2375269,2556310
Christmas Island,1,1,18,28,2006,2006,2006,2006,2130,2130,2130,2130,335,335,335,335,27,27,27,27,3.9,295,300,10487,38293,56539,10487,62748,85689
Bahrain,1,1,71,109,2010,2010,2010,2010,3280,3280,3280,3280,285,285,285,285,135,135,135,135,6.8,525,535,44713,124126,192917,44713,210651,273019
Italy,1,1,124,220,2003,2003,2003,2003,10688,10688,10688,10688,900,900,900,900,20,20,20,20,36.1,2800,2853,42513,311337,358966,42513,367123,451302
Jamaica,1,1,21,32,2014,2014,2014,2014,967,967,967,967,118,118,118,118,53,53,53,53,2.0,150,153,12217,44609,65865,12217,73098,99823
France,1,1,1,1,2009,2009,2009,2009,338,338,338,338,35,35,35,35,66,66,66,66,0.3,21,21,3878,11126,15989,3878,12642,18182
Malta,1,1,170,298,2001,2001,2001,2001,5896,5896,5896,5896,798,798,798,798,16,16,16,16,18.0,1398,1425,133125,263478,326798,133125,424992,494132
Eritrea,1,1,93,139,2014,2014,2014,2014,3944,3944,3944,3944,477,477,477,477,74,74,74,74,8.6,663,676,61939,122588,152048,61939,197735,229903
Netherlands,1,1,1,2,2009,2009,2009,2009,585,585,585,585,129,129,129,129,0,0,0,0,0.4,31,31,6699,19217,27616,6699,21834,31403
Angola,1,1,2,3,2011,2011,2011,2011,237,237,237,237,26,26,26,26,53,53,53,53,1.3,96,98,3723,10580,12532,3723,11670,13681
"Bonaire, Sint Eustatius and Saba",1,1,23,40,2010,2010,2010,2010,719,719,719,719,48,48,48,48,73,73,73,73,2.8,218,222,17990,35606,44163,17990,57432,66776
Gibraltar,1,1,85,149,2006,2006,2006,2006,2862,2862,2862,2862,287,287,287,287,14,14,14,14,6.1,469,478,66685,131982,163700,66685,212887,247521
Mexico,1,1,32,63,2002,2002,2002,2002,395,395,395,395,99,99,99,99,112,112,112,112,3.6,280,285,22997,43332,48814,22997,60388,72950
Kenya,1,1,78,131,2004,2004,2004,2004,4371,4371,4371,4371,1002,1002,1002,1002,20,20,20,20,9.4,723,737,53518,148569,230906,53518,252133,326783
Greece,1,1,128,231,2002,2002,2002,2002,4352,4352,4352,4352,667,667,667,667,9,9,9,9,8.9,689,702,103013,203880,252878,103013,328860,382361
Peru,1,1,220,237,1985,1985,1985,1985,17385,17385,17385,17385,1866,1866,1866,1866,1247,1247,1247,1247,102.2,7721,7869,702091,1534103,1728022,702091,1496148,1615390
"Korea, Republic of",1,1,31,34,2008,2008,2008,2008,4133,4133,4133,4133,278,278,278,278,23,23,23,23,7.7,594,605,75222,190780,215411,75222,193869,218327
Iraq,1,1,31,33,2017,2017,2017,2017,3684,3684,3684,3684,289,289,289,289,19,19,19,19,6.0,459,468,24981,72373,79923,24981,136768,179853
"Taiwan, Province of China",1,1,2488,4836,2016,2016,2016,2016,16140,16140,16140,16140,1563,1563,1563,1563,18,18,18,18,132.6,10259,10456,1149966,1938228,2017804,1149966,3120479,3908810
Djibouti,1,1,60,99,1994,1994,1994,1994,5296,5296,5296,5296,417,417,417,417,306,306,306,306,9.9,763,778,40473,112355,174622,40473,190675,247128
Finland,1,1,33,57,2006,2006,2006,2006,1090,1090,1090,1090,97,97,97,97,222,222,222,222,3.6,280,285,25536,50540,62685,25536,81521,94783
