Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Bulk carrier,241,181,3826,6565,2006,2007,2005,2005,404,537,607,605,66,113,278,279,142,175,181,180,504.5,38965,39713,2936157,6115427,7816569,12183,40894,48468
Liquefied gas tanker,148,8,137,152,1998,2007,2005,2005,193,1055,550,510,17,83,114,97,30,67,103,98,108.1,8182,8339,114869,332795,367512,776,4249,5588
Container,108,11,232,307,2009,2007,2005,2005,298,367,434,447,49,107,188,189,58,65,148,132,271.1,20410,20802,423306,1324153,1503767,3920,12883,15188
General cargo,89,30,268,385,2013,2007,2007,2007,207,483,543,559,44,82,155,151,81,158,182,190,66.0,5009,5105,310895,987180,1431548,3493,15262,21163
Oil tanker,24,1,70,154,1993,1993,1993,1993,1058,1058,1951,1951,44,44,260,260,54,54,416,416,56.9,4362,4446,695987,124252,190745,28999,75293,95858
Vehicle,15,6,212,69,2003,2000,2002,2002,404,543,468,461,30,40,50,48,24,24,21,21,18.7,1442,1469,70232,309649,358605,4682,17797,19153
Chemical tanker,3,3,28,48,2007,2007,2010,2010,711,630,685,685,49,45,60,61,32,34,27,27,3.6,277,282,24094,104953,127426,8031,40052,50422
