Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,472,313,7659,9521,2005,2008,2008,2009,361,744,530,567,39,106,127,140,49,113,90,114,1305.4,100727,102661,5108321,16219030,18441064,10823,41806,49592
India,195,180,32994,56097,2011,2011,2011,2011,3732,3808,3747,3721,318,332,330,334,115,142,138,149,2314.6,179254,182695,15571092,40019994,47324981,79852,301541,360592
"Tanzania, United Republic of",105,68,2783,2970,2002,2005,2004,2003,688,971,991,908,78,105,115,123,61,96,75,104,372.8,28818,29371,2087516,6710036,7779999,19881,71608,84067
Madagascar,94,43,2554,3248,2005,2004,2006,2006,1281,1137,1232,1236,102,118,117,120,22,56,56,60,433.2,33443,34085,2627776,9673616,10876074,27955,109306,131116
Kenya,87,72,2282,3681,2009,2009,2010,2010,1194,1142,1176,1182,101,137,166,164,80,126,122,124,317.2,24388,24857,1648300,4532412,5709097,18946,77026,95505
United Arab Emirates,68,64,7539,12937,2008,2008,2008,2008,3556,3550,3481,3472,298,321,319,319,136,166,167,170,832.9,64477,65715,5064985,15235636,18032981,74485,304945,368538
Singapore,55,52,8119,13013,2010,2010,2011,2011,4732,4604,4564,4550,372,376,384,391,97,130,135,144,855.2,66154,67424,4499598,14474853,17183126,81811,352703,429336
Mauritius,45,35,1996,3033,2005,2008,2008,2009,1495,1824,1555,1558,117,208,150,146,72,119,135,149,264.2,20399,20790,1502151,4578460,5280784,33381,128959,157822
Sri Lanka,35,33,4396,7895,2010,2010,2011,2011,3475,3351,3375,3373,281,284,288,287,115,135,141,142,327.4,25349,25836,2698315,5941945,7185284,77095,264958,313284
Comoros,29,10,263,419,2010,2013,2013,2013,618,779,694,683,66,79,78,77,70,142,187,192,43.1,3312,3375,280075,774775,1032731,9658,38202,47710
Mayotte,29,14,400,507,2003,2005,2003,2003,772,642,611,612,51,57,70,69,72,98,83,84,90.0,6960,7094,395020,1387443,1553980,13621,51695,61630
Australia,21,19,3396,6109,2013,2013,2013,2013,4409,4431,4426,4426,398,446,445,445,209,227,229,230,298.8,23148,23593,1488833,3940093,4588279,70897,294469,355816
Oman,20,19,1998,3364,2010,2010,2010,2010,3497,3437,3450,3448,316,323,331,330,96,142,130,129,250.3,19386,19759,1863715,5344120,6151160,93186,344869,408300
Namibia,19,16,522,774,1996,1997,2002,2003,1927,2050,2061,2067,201,253,225,224,90,114,128,131,132.6,10143,10338,768753,2055141,2355411,40461,122480,141690
Russian Federation,17,16,2258,3242,2002,2003,2004,2005,9095,7792,6969,6618,549,597,601,607,126,143,142,142,507.0,38766,39511,3619289,7967895,9339127,212899,537330,606179
Malaysia,16,16,3777,7038,2010,2010,2010,2010,4564,4524,4518,4513,376,391,404,404,194,194,209,209,238.7,18493,18848,1752903,4209759,4916166,109556,393498,466931
Réunion,15,14,578,730,2008,2007,2007,2009,1355,1385,1382,1386,108,116,115,119,29,49,48,59,89.8,6938,7071,539903,1743204,1967228,35994,131612,153249
Indonesia,13,13,2304,4073,2007,2007,2006,2006,4560,4686,4625,4609,383,405,417,418,141,179,166,163,189.9,14685,14967,1374849,3482010,4336987,105758,398637,486048
China,12,7,537,891,2003,2008,2011,2011,221,3430,1432,1447,44,323,467,462,18,990,147,152,78.5,6072,6189,281789,1058046,1347818,23482,119843,151465
Spain,11,11,1299,2073,2009,2009,2010,2010,6035,6201,6343,6379,536,543,558,561,90,144,126,121,166.7,12871,13118,746034,2501863,3501577,67821,348526,447923
Turkey,10,10,1440,2415,2010,2010,2009,2009,5005,5687,5632,5639,455,530,609,616,72,192,135,121,148.5,11475,11695,830016,2042360,2633643,83002,329246,404329
Bangladesh,7,7,881,1536,2009,2009,2009,2009,4015,4147,4179,4184,405,430,438,440,68,76,73,73,72.1,5580,5687,532218,1211049,1507555,76031,277694,332005
Sudan,6,3,134,236,1997,2001,2011,2011,527,1592,3228,3251,169,835,313,310,40,799,230,227,17.6,1352,1378,96904,213406,259323,16151,57306,72144
Djibouti,6,6,545,918,2006,2006,2007,2007,3316,3128,3101,3091,300,382,397,403,104,128,133,132,58.1,4497,4584,322166,1012240,1252266,53694,240078,289748
Qatar,6,5,696,1152,2011,2011,2011,2011,3837,3987,3934,3946,316,337,336,338,62,188,161,163,83.1,6428,6551,721787,1921449,2269709,120298,427451,513401
Pakistan,5,5,710,1266,2016,2016,2016,2016,3690,3884,3850,3847,353,360,361,361,216,217,217,218,56.8,4399,4483,318812,828511,968228,63762,260457,314054
Brazil,4,4,621,1021,2012,2012,2012,2012,4590,4579,4591,4592,418,413,416,417,53,70,77,76,52.5,4057,4135,524394,1339050,1936062,131099,532993,708628
Maldives,4,4,333,567,2009,2009,2010,2010,2860,2812,2863,2872,252,275,260,258,150,134,133,132,25.9,2005,2043,203717,462761,586575,50929,186585,223931
Saudi Arabia,4,4,378,625,2013,2013,2013,2013,3659,3768,3731,3723,319,328,328,328,134,118,117,117,35.3,2728,2780,216084,555851,769771,54021,228539,285577
Belgium,3,3,530,837,2012,2012,2010,2010,7744,7750,7823,7830,718,746,707,704,187,165,212,216,67.8,5236,5336,560142,1512266,1692289,186714,714122,871126
Argentina,3,3,253,384,2010,2010,2012,2011,5325,5291,5271,5269,431,434,428,429,43,55,44,38,40.7,3148,3208,88348,539966,657003,29449,228540,288867
Iran (Islamic Republic of),3,3,315,498,2007,2007,2009,2008,3293,3368,3326,3295,278,272,271,274,139,187,215,226,30.4,2352,2398,179020,515891,628326,59673,298082,382291
Angola,3,3,190,65,1993,1993,2015,2010,2552,2606,2538,2514,836,634,214,305,43,43,15,22,20.0,1522,1551,167655,502378,618029,55885,162500,195872
