Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,520,357,10097,13210,2005,2008,2007,2007,707,864,681,734,61,133,129,145,58,89,71,81,1705.8,131359,133881,7901926,23431280,26990279,15196,55364,65313
Singapore,160,145,26208,44500,2011,2011,2012,2012,4815,4762,4761,4762,436,459,456,460,12,15,16,15,2273.6,175950,179328,14402238,39700129,47001908,90014,356494,429528
India,95,89,14753,26434,2010,2010,2010,2010,3605,3605,3500,3483,337,434,342,341,72,91,92,94,1219.2,94343,96155,8166331,20430181,24186366,85961,305798,364528
Mauritius,92,59,4270,6633,2006,2007,2008,2008,1467,1563,1614,1672,145,194,252,271,24,29,32,31,481.1,37205,37919,3135355,10020392,11268016,34080,127840,151971
"Tanzania, United Republic of",85,62,3513,2578,2005,2005,2007,2008,1081,971,1146,946,86,86,95,92,59,118,72,118,412.8,31899,32512,2243380,6511191,7542186,26393,82676,92001
United Arab Emirates,84,76,8446,14036,2008,2008,2009,2009,3404,3423,3427,3429,296,342,352,353,34,63,63,64,1007.8,78051,79549,7022837,20445860,24051556,83605,318910,383921
Kenya,76,36,2184,2696,2002,2004,2000,1999,1203,1191,1316,1265,102,141,149,152,61,111,80,91,352.8,27218,27740,2137693,6954675,7794642,28128,101436,119900
Comoros,35,16,328,556,2008,2007,2011,2011,266,807,671,688,52,151,108,107,17,4,10,9,51.9,3993,4070,304628,899713,1135734,8704,34774,43421
Indonesia,32,30,5872,10569,2009,2010,2010,2010,4813,4692,4650,4652,433,459,462,463,10,22,19,18,467.0,36171,36866,2637648,7351058,8557915,82426,341307,410859
Madagascar,29,21,556,726,2004,2005,2008,2008,1044,1091,1143,1148,97,117,129,137,56,72,75,78,91.9,7046,7181,398866,1590267,1942034,13754,65122,81538
Malaysia,23,22,2994,4790,2011,2012,2011,2012,4681,4642,4691,4708,411,409,424,428,18,55,47,49,310.0,23975,24436,1899055,5850761,7240383,82568,355814,437277
Seychelles,22,10,723,901,1999,1998,2000,2000,1572,1697,1414,1421,116,185,137,143,50,100,64,61,147.1,11347,11565,816421,2753498,3038620,37110,127696,148879
Sri Lanka,20,17,2267,3944,2010,2010,2010,2010,3495,3442,3437,3435,310,313,315,314,8,11,13,13,188.0,14553,14833,1552341,3343298,4174633,77617,268933,319150
Spain,15,15,3196,5681,2011,2011,2011,2011,6437,6376,6430,6443,580,569,577,579,7,52,25,24,278.3,21521,21934,1675499,4099759,5153118,111700,444837,549345
Pakistan,14,14,1630,2869,2010,2010,2011,2011,3768,3778,3817,3821,380,398,405,405,60,69,72,73,146.4,11337,11554,1085151,2363231,2892732,77511,268099,316421
Brazil,13,13,2396,4252,2014,2014,2014,2014,5101,5164,5191,5198,452,481,494,497,126,180,201,205,199.9,15475,15773,1057176,3081805,3712171,81321,365727,449474
China,11,7,747,1254,2002,2005,2015,2015,520,3702,2182,2272,94,371,599,610,15,57,79,78,64.7,4994,5090,550131,1503923,2015920,50012,210573,267531
Uruguay,10,10,1621,2848,2014,2014,2014,2014,4806,4928,4936,4936,447,504,508,508,76,87,83,83,101.5,7857,8008,749902,1942737,2333601,74990,307512,372807
Namibia,9,7,136,178,1994,1997,2001,2003,2225,2291,2257,2255,211,200,195,192,177,262,192,182,67.4,5106,5204,334049,748163,879407,37117,87948,98454
Sudan,8,4,317,515,1997,2000,2004,2005,745,3669,4206,4143,284,436,607,620,28,102,168,180,47.4,3658,3728,410035,934442,1145348,51254,167396,200271
Mayotte,8,7,97,105,2005,2006,2004,2003,555,722,509,549,44,309,56,55,67,58,64,72,23.6,1822,1857,102490,376814,426369,12811,47617,56795
