,imp_code_str3,imp_name,HS2,description,USD,tonne
0,100,Bulgaria,27," Anthracite, not agglomerated",1349787241.454,3179938.1388689997
1,100,Bulgaria,72," Pig iron, non-alloy, <0.5% phosphorus",589035221.839,908491.541144
2,100,Bulgaria,39, Polyethylene - specific gravity <0.94 in primary form,646864191.567,364131.912864
3,100,Bulgaria,08," Coconuts, fresh or dried",74016629.631,238548.060513
4,100,Bulgaria,48, Newsprint,228725313.789,219970.69443
5,100,Bulgaria,28, Chlorine,58663406.864,194568.24668
6,100,Bulgaria,69," Bricks, blocks and ceramic goods of siliceous earths",20388267.512000002,190265.496361
7,100,Bulgaria,25," Salt (sodium chloride) including solution, salt water",14680309.87,178281.467292
8,100,Bulgaria,31," Animal or vegetable fertilizers, in packs >10 kg",39921284.913,149830.375385
9,100,Bulgaria,87, Pedestrian controlled tractors,1084913736.1690001,149538.017345
10,100,Bulgaria,38, Artificial graphite,196098616.848,143328.629766
11,100,Bulgaria,07," Potatoes seed, fresh or chilled",63922372.629999995,126195.50314700001
12,100,Bulgaria,73, Sheet piling of iron or steel,225965058.49,122599.317014
13,100,Bulgaria,84, Nuclear reactors,963235388.293,121283.03644699999
14,100,Bulgaria,44, Fuel wood,69250648.139,107242.55768900001
15,100,Bulgaria,70," Glass cullet, waste or scrap, glass in the mass",47517469.207,107003.463113
16,100,Bulgaria,17," Raw sugar, cane",57041451.189,102147.691828
17,100,Bulgaria,22, Mineral and aerated waters not sweetened or flavoured,64696415.203,100684.662368
18,100,Bulgaria,68," Stone setts, curbstones, flagstones (except slate)",43652649.141,96498.322858
19,100,Bulgaria,85, Electric motors of an output < 37.5 watts,723266844.015,91281.059441
20,100,Bulgaria,26," Iron ore, concentrate, not iron pyrites,unagglomerate",94373462.98,89445.33020299999
21,100,Bulgaria,32, Quebracho tanning extract,96110950.907,78076.21173699999
22,100,Bulgaria,15," Lard, other pig fat and poultry fat, rendered",62390566.931,70430.45734000001
23,100,Bulgaria,02," Bovine carcasses and half carcasses, fresh or chilled",92694361.606,65665.529991
24,100,Bulgaria,23," Flour or meal, pellet of meat or offal for animal fee",41788559.599,58362.015182
25,100,Bulgaria,76," Aluminium unwrought, not alloyed",166348320.234,56653.23487100001
26,100,Bulgaria,94," Seats, aircraft",142728853.984,47226.957024
27,100,Bulgaria,29, Saturated acyclic hydrocarbons,73633922.707,45723.938927
28,100,Bulgaria,04, Milk not concentrated nor sweetened < 1% fat,68590171.905,43803.692064999996
29,100,Bulgaria,34," Soaps, for toilet use, solid",65993661.484,42791.995702
30,100,Bulgaria,20," Cucumbers,gherkins, prepared or preserved by vinegar",58486101.293,42339.026242
31,100,Bulgaria,40," Natural rubber latex, including prevulcanised",159943055.787,42084.006898
32,100,Bulgaria,11, Wheat or meslin flour,21058545.639,32386.812768
33,100,Bulgaria,74, Copper mattes,171036068.259,31495.675957
34,100,Bulgaria,12, Soya beans,34735294.284,25530.945040000002
35,100,Bulgaria,95," Rideable wheeled toys, dolls carriages",101726169.815,19793.428717
36,100,Bulgaria,21," Coffee extracts, essences, concentrates, preparations",50566445.353,17378.300094
37,100,Bulgaria,19," Infant foods of cereals, flour, starch or milk, retai",33864738.396,15775.388867999998
38,100,Bulgaria,03," Ornamental fish, live",37839006.27,14741.922382
39,100,Bulgaria,10, Durum wheat,8573628.477,14671.029604000001
40,100,Bulgaria,09," Coffee, not roasted, not decaffeinated",31050319.731,12523.964453
41,100,Bulgaria,24," Tobacco, unmanufactured, not stemmed or stripped",79292793.01200001,12185.637848
42,100,Bulgaria,83, Padlocks of base metal,59013725.314,11149.449413
43,100,Bulgaria,63, Electric blankets of textile material,15984036.996,10562.858181
44,100,Bulgaria,78, Lead refined unwrought,19450477.375,9969.723445999998
45,100,Bulgaria,47, Mechanical wood pulp,5639894.453,9745.264267
46,100,Bulgaria,56," Sanitary towels, diapers and similar articles",37129637.572000004,9609.954910999999
47,100,Bulgaria,86," Rail locomotives, externally electrically powered",43631868.037999995,9262.330802999999
48,100,Bulgaria,96," Worked ivory, articles of ivory",43671704.516,9060.997047
49,100,Bulgaria,55," Filament tow of nylon, polyamides",24396305.14,8182.673105000001
50,100,Bulgaria,60," ""Long pile"" knit or crochet textile fabric",54227062.971,8113.562189
51,100,Bulgaria,54, Sewing thread of synthetic filaments,22674854.672,7682.795083
52,100,Bulgaria,16," Sausages, similar products of meat, meat offal & bloo",15620004.424999999,6325.4267899999995
53,100,Bulgaria,35, Casein,16985596.952,5751.269003
54,100,Bulgaria,61," Mens, boys overcoats, etc, of wool or hair, knit",50656865.177,5602.54387
55,100,Bulgaria,33, Essential oils of bergamot,46862368.326,5340.673982
56,100,Bulgaria,59, Gum or amylaceous covered textiles for book covers et,23960493.338,4613.061818
