,exp_code_str3,exp_name,HS2,description,USD,tonne
0,064,Bhutan,72," Pig iron, non-alloy, <0.5% phosphorus",80502950.76099999,96198.65054100001
1,064,Bhutan,27," Anthracite, not agglomerated",17079044.038000003,19043.053168
2,064,Bhutan,39, Polyethylene - specific gravity <0.94 in primary form,2802097.7630000003,1805.8004460000002
3,064,Bhutan,84, Nuclear reactors,1908476.629,261.747517
4,064,Bhutan,25," Salt (sodium chloride) including solution, salt water",1776110.8490000002,204889.033108
5,064,Bhutan,87, Pedestrian controlled tractors,1529160.751,100.450334
6,064,Bhutan,15," Lard, other pig fat and poultry fat, rendered",1000949.928,1205.525834
7,064,Bhutan,88," Gliders, hang gliders",946617.741,6.437563
8,064,Bhutan,28, Chlorine,944593.356,9668.788654999998
9,064,Bhutan,44, Fuel wood,809312.782,845.6158179999999
10,064,Bhutan,20," Cucumbers,gherkins, prepared or preserved by vinegar",621347.296,813.5445779999999
11,064,Bhutan,22, Mineral and aerated waters not sweetened or flavoured,590363.777,2122.265891
12,064,Bhutan,85, Electric motors of an output < 37.5 watts,235379.11800000002,14.611059
13,064,Bhutan,82, Spades and shovels,213470.866,8.900657
14,064,Bhutan,68," Stone setts, curbstones, flagstones (except slate)",191425.065,247.765113
15,064,Bhutan,61," Mens, boys overcoats, etc, of wool or hair, knit",129495.42499999999,3.3901589999999997
16,064,Bhutan,21," Coffee extracts, essences, concentrates, preparations",119937.639,38.833457
17,064,Bhutan,13, Lac,82291.959,0.014887000000000001
18,064,Bhutan,04, Milk not concentrated nor sweetened < 1% fat,53657.998999999996,100.613379
19,064,Bhutan,73, Sheet piling of iron or steel,53127.622,42.509689
20,064,Bhutan,09," Coffee, not roasted, not decaffeinated",36744.929000000004,2.9154869999999997
21,064,Bhutan,94," Seats, aircraft",32595.987,12.381553
22,064,Bhutan,12, Soya beans,32310.912,3.6161709999999996
23,064,Bhutan,07," Potatoes seed, fresh or chilled",27898.432,6.469462
24,064,Bhutan,03," Ornamental fish, live",26076.631,7.212076
25,064,Bhutan,69," Bricks, blocks and ceramic goods of siliceous earths",24172.527000000002,21.368496
26,064,Bhutan,48, Newsprint,19802.154,37.491326
27,064,Bhutan,63, Electric blankets of textile material,14752.042,24.239889
28,064,Bhutan,38, Artificial graphite,9793.919,66.88983999999999
29,064,Bhutan,49," Brochures, leaflets and similar, in single sheets",8548.386999999999,0.296903
30,064,Bhutan,53," Flax fibre, raw or retted",7125.743,7.029625
31,064,Bhutan,62," Mens, boys overcoats of wool or hair, not knit",5868.458,0.07831099999999999
32,064,Bhutan,86," Rail locomotives, externally electrically powered",5827.385,4.4
33,064,Bhutan,10, Durum wheat,5113.191,6.795562
34,064,Bhutan,33, Essential oils of bergamot,4745.988,2.384079
35,064,Bhutan,90," Optical fibres, except for telecommunications",4123.249,0.201737
36,064,Bhutan,95," Rideable wheeled toys, dolls carriages",1808.9430000000002,0.038347
37,064,Bhutan,57," Carpets of wool or fine animal hair, knotted",1256.588,0.030279
38,064,Bhutan,71," Pearls natural, not permanently mounted or set",1243.0279999999998,0.012528
39,064,Bhutan,40," Natural rubber latex, including prevulcanised",949.9300000000001,0.338418
40,064,Bhutan,91," Wrist-watch, precious metal, battery, with hands",560.535,0.011337
41,064,Bhutan,30," Glands and other organs, dried, for therapeutic uses",367.41499999999996,0.000183
42,064,Bhutan,74, Copper mattes,341.154,0.009125999999999999
43,064,Bhutan,46, Plaits and products of plaiting materials,120.308,0.006495
44,064,Bhutan,83, Padlocks of base metal,98.657,0.027371
45,064,Bhutan,70," Glass cullet, waste or scrap, glass in the mass",67.453,0.002341
46,064,Bhutan,76," Aluminium unwrought, not alloyed",42.148,0.008686
47,064,Bhutan,93," Military weapons, other than hand guns, swords, etc",10.176,0.016611
48,064,Bhutan,51," Greasy shorn wool, not carded or combed",0.043,1e-06
49,064,Bhutan,58," Woven pile fabric of wool or fine animal hair, w >30c",0.0,0.0
