Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Njardvik,2,2,3,4,1980,1980,1988,1991,1089,1089,1009,986,144,144,127,121,10,10,17,19,0.9,69,70,13837,38019,52920,6919,21384,29988
Grundarfjordur,2,2,36,4,1972,1972,1971,1967,1142,1142,1142,1144,95,95,95,95,6,6,6,6,13.5,1042,1062,10582,87585,116801,5291,36540,43441
Sandgerdi,1,1,2,2,1987,1987,1987,1987,690,690,690,690,73,73,73,73,43,43,43,43,1.0,78,79,10977,24349,27682,10977,25834,30624
Vogar,1,1,3,1,1996,1996,1996,1996,3332,3332,3332,3332,849,849,849,849,49,49,49,49,1.5,109,112,9350,20739,23578,9350,22004,26084
Keflavik,1,1,2,0,2006,2006,2006,2006,2285,2285,2285,2285,245,245,245,245,1,1,1,1,1.7,129,132,3157,6477,6980,3157,7025,7932
Landeyjahofn,1,1,294,506,2015,2015,2015,2015,4596,4596,4596,4596,384,384,384,384,10,10,10,10,20.0,1549,1578,261312,550299,605992,261312,641820,802199
Sudureyri,1,1,45,72,2014,2014,2014,2014,1804,1804,1804,1804,169,169,169,169,13,13,13,13,3.3,258,263,32075,63483,78739,32075,102398,119057
Sudavik,1,1,2,3,1976,1976,1976,1976,667,667,667,667,106,106,106,106,6,6,6,6,0.8,59,60,5802,13160,15854,5802,17495,21836
Talknafjordur,1,1,1,1,1984,1984,1984,1984,600,600,600,600,73,73,73,73,103,103,103,103,0.3,26,27,3048,8745,12567,3048,9936,14291
Bakkafjorddur,1,1,0,0,1975,1975,1975,1975,387,387,387,387,59,59,59,59,11,11,11,11,0.3,24,25,1386,2844,3064,1386,3084,3482
Stykkisholmur,1,1,8,1,2007,2007,2007,2007,682,682,682,682,73,73,73,73,3,3,3,3,2.0,153,156,4168,10308,12648,4168,8898,8104
Drangsnes,1,1,3,5,2005,2005,2005,2005,797,797,797,797,101,101,101,101,14,14,14,14,0.7,56,57,7907,23194,31986,7907,31677,39942
