Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Faroe Islands,341,95,1822,1225,1996,1993,2000,1999,521,982,479,575,55,148,138,147,15,48,68,85,566.1,43172,44001,3856229,10268045,11831809,11309,30429,35396
Norway,328,184,2056,1592,1998,1998,2000,2000,917,1491,1045,1033,104,240,257,214,22,74,84,63,688.6,52375,53380,4776892,12442663,15117605,14564,42002,50866
Netherlands,231,55,2416,2298,2004,2004,2004,2006,1202,1205,1204,1181,103,120,102,109,36,44,36,44,659.5,50153,51116,3551485,10497660,12842426,15374,50511,61076
United Kingdom of Great Britain and Northern Ireland,203,90,3119,1153,2001,1999,2004,2003,1038,869,813,958,85,78,61,83,15,39,24,37,817.8,62778,63984,2559215,9549983,11957965,12607,49537,58861
Denmark,146,53,1397,1495,2002,1999,2004,2005,1244,1215,1208,1252,104,127,99,105,25,34,27,31,389.5,29547,30115,2686121,8055174,9302743,18398,57798,70628
Canada,55,16,1024,1030,2007,2006,2006,2008,1630,2408,1750,1732,118,304,214,168,61,52,57,68,277.6,21260,21668,1745400,4617260,5244380,31735,88687,100592
Spain,43,41,1075,1716,2005,2005,2010,2011,2146,2350,2231,2231,210,348,239,222,58,180,140,140,167.1,12817,13063,1286600,3445853,4730607,29921,107962,139410
Greenland,43,35,684,171,1992,1991,1992,1996,1168,2020,1311,1504,103,282,245,494,15,140,90,162,201.2,15459,15756,826888,2884823,3616900,19230,64669,77773
Sweden,40,24,397,433,2004,2002,2002,2005,1279,2315,1564,1389,116,223,268,173,19,241,375,157,118.3,8979,9151,1122069,2696221,3243654,28052,78111,94845
Germany,33,24,665,204,1997,1997,1998,2001,1247,1907,1423,1575,98,218,408,546,26,81,74,101,179.3,13604,13865,840056,2779955,3428838,25456,83971,100113
Poland,18,13,89,102,1993,1992,1998,2000,1489,1460,1545,1565,156,161,167,174,33,81,57,51,36.3,2741,2794,241286,647939,878501,13405,40945,55450
United States of America,16,13,1112,1642,2008,2008,2010,2011,3684,3841,4035,4279,338,318,345,361,52,136,72,60,179.3,13779,14044,855284,3322820,3940166,53455,245660,296779
Russian Federation,15,10,124,117,1999,1998,1995,2000,1776,2149,2104,1749,144,266,378,230,24,37,36,41,51.1,3845,3919,344781,791804,943202,22985,56195,66798
Estonia,12,12,71,101,2001,2001,2002,2002,1808,1796,1804,1800,180,205,206,206,54,55,57,56,21.5,1624,1655,254634,735422,1043877,21219,73912,101788
Ireland,12,10,426,132,2003,2001,2005,2007,1018,1081,1000,1057,94,97,69,102,48,50,29,87,90.8,7015,7150,114145,725685,995182,9512,62355,81202
Jamaica,10,9,756,1185,2009,2010,2010,2010,3765,3831,3840,3836,344,374,378,379,136,186,195,190,80.9,6247,6367,490938,1313344,1951740,49094,219765,281913
Svalbard and Jan Mayen,9,9,302,38,1994,1994,2006,2002,2542,2297,1268,1554,282,294,164,276,10,11,10,12,68.9,5273,5374,264969,894193,1229637,29441,96516,127273
Brazil,9,9,984,1629,2011,2011,2011,2011,4172,4213,4217,4217,388,421,423,421,206,192,194,195,98.2,7605,7751,721631,1476409,1883899,80181,266174,313697
Lithuania,6,2,18,13,1981,1984,1980,1979,1432,1497,1411,1407,134,160,137,136,16,16,35,36,11.2,840,856,40369,88323,99568,6728,14465,15761
Portugal,5,5,68,108,1997,1997,2007,2008,1873,2033,1798,1782,215,228,180,174,30,39,36,35,14.0,1070,1090,94231,296283,371580,18846,71818,92468
France,5,5,55,38,2004,2004,2005,2005,1533,1941,2287,1650,153,211,300,193,52,76,72,71,12.5,953,971,90746,238042,318288,18149,55775,75039
Finland,5,5,39,57,2007,2007,2007,2007,1873,1901,1873,1868,171,191,187,186,61,56,58,58,11.6,874,891,109531,319627,445092,21906,83898,108778
Malta,3,3,25,27,2015,2015,2014,2011,3214,4125,3720,3394,357,977,945,585,750,649,428,198,18.4,1392,1419,71686,186231,238760,23895,77203,95354
Latvia,3,2,17,25,1992,1993,1992,1992,1959,1966,1939,1937,245,236,245,246,46,46,42,41,5.1,384,391,77041,221016,317617,25680,83706,120391
Gibraltar,3,3,65,106,2011,2011,2014,2014,1930,1930,1931,1930,191,194,198,198,9,84,184,185,7.6,584,595,76141,187689,248573,25380,91542,111518
Belgium,3,3,8,11,1988,1988,1989,1989,1164,1140,1137,1137,97,100,99,99,24,24,25,25,4.6,353,360,40883,102743,126652,13628,40094,49158
Australia,2,2,827,1472,2014,2014,2015,2015,11745,11745,11743,11742,1174,1174,1174,1172,182,182,182,182,66.0,5111,5210,299772,879916,1005200,149886,684910,837051
Italy,1,1,37,57,2006,2006,2006,2006,5816,5816,5816,5816,491,491,491,491,48,48,48,48,7.1,547,558,97532,286100,394551,97532,390740,492678
Greece,1,1,29,44,2010,2010,2010,2010,4081,4081,4081,4081,404,404,404,404,44,44,44,44,7.2,551,562,16574,60517,89354,16574,99167,135422
Japan,1,1,33,51,2015,2015,2015,2015,1547,1547,1547,1547,133,133,133,133,105,105,105,105,3.1,240,245,19356,70675,104352,19356,115811,158152
South Africa,1,1,232,409,2013,2013,2013,2013,6654,6654,6654,6654,615,615,615,615,158,158,158,158,19.4,1506,1535,83270,244423,279224,83270,380508,465031
Turkey,1,1,553,952,2015,2015,2015,2015,8653,8653,8653,8653,727,727,727,727,354,354,354,354,42.8,3315,3379,491993,1036091,1140948,491993,1208405,1510362
Morocco,1,1,9,13,2000,2000,2000,2000,2039,2039,2039,2039,189,189,189,189,59,59,59,59,2.2,173,176,22609,66320,91460,22609,90577,114207
Tunisia,1,1,12,18,2008,2008,2008,2008,2971,2971,2971,2971,285,285,285,285,22,22,22,22,3.0,232,236,30329,88967,122691,30329,121506,153205
United Arab Emirates,1,1,59,104,2009,2009,2009,2009,1415,1415,1415,1415,137,137,137,137,311,311,311,311,7.3,566,576,81843,128348,173913,81843,188705,237521
"Bonaire, Sint Eustatius and Saba",1,1,76,121,2013,2013,2013,2013,3314,3314,3314,3314,294,294,294,294,239,239,239,239,9.8,757,772,54038,106950,132652,54038,172511,200576
