Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Olafsvik,45,26,18,10,1987,1989,1996,1997,318,705,307,243,38,230,385,224,17,44,45,48,23.2,1745,1779,54452,124944,149675,1210,3049,3719
Stykkisholmur,43,13,38,12,1990,1992,1990,1990,122,438,165,179,14,118,101,150,9,174,64,102,26.9,2040,2079,59638,217608,378654,1387,5166,8258
Reydarfjordur,41,26,97,107,1996,1996,2001,2000,349,489,400,364,43,166,141,138,12,137,87,57,51.5,3904,3979,248175,636431,742212,6053,17186,20555
Dalvik,39,14,103,55,1993,1992,2002,2000,1227,1349,2345,2112,139,198,530,495,105,127,863,977,40.2,3030,3088,380587,847924,968913,9759,23099,27503
Bolungarvik,38,18,67,40,1987,1991,1994,1995,512,1344,1006,927,78,249,731,670,6,47,51,63,27.0,2029,2068,268498,599860,688830,7066,16860,20084
Helguvik,35,16,102,74,1998,1999,1998,1997,472,1205,1159,1053,135,613,579,699,10,33,89,82,52.7,3958,4034,502611,1093842,1231700,14360,33503,39361
Gardabaer,34,16,53,30,1991,1992,1998,1994,753,1980,1596,1572,149,442,1004,982,2,29,59,34,31.4,2358,2403,212791,472011,536629,6259,14729,17461
Akranes,34,14,48,42,1999,2000,2010,2009,242,882,660,575,34,181,531,357,38,83,199,168,30.0,2269,2313,250677,547509,631512,7373,17623,21248
Kopasker,33,29,19,16,1994,1995,2001,2002,423,462,474,486,75,91,93,86,13,19,23,27,12.6,943,961,111084,246407,280139,3366,7922,9391
Sandgerdi,25,18,9,7,1988,1988,1992,1993,317,568,447,508,74,239,530,673,9,141,102,83,20.3,1524,1553,51834,114195,130811,2073,4874,5826
Keflavik,23,9,11,6,1986,1984,1989,1991,318,352,260,325,134,237,244,273,27,44,42,48,14.1,1059,1079,46997,104281,120334,2043,4853,5805
Skagastrond,20,15,43,21,1981,1981,1987,1987,461,1131,1940,1554,80,258,1387,1350,14,29,35,35,15.6,1172,1195,150463,331771,375739,7523,17629,20823
Skerjafjordur,20,9,73,36,1988,1988,2003,2004,789,2334,1904,1825,70,449,824,838,142,263,215,204,39.5,2962,3019,270125,572417,637978,13506,30847,35948
Talknafjordur,19,8,5,4,1996,1991,2002,1997,180,305,229,207,28,112,112,151,16,34,37,49,6.8,512,522,24823,53233,59538,1306,3020,3524
Hrisey,19,10,15,5,1991,1990,1992,1991,301,519,279,338,65,171,122,173,10,8,18,22,9.2,693,706,29153,87663,137875,1534,4829,7184
Raufarhofn,17,9,13,11,1981,1992,1984,1989,814,579,553,544,134,109,269,208,26,26,87,68,14.3,1072,1092,69380,156759,182794,4081,9862,11873
Njardvik,15,13,23,16,1979,1979,1978,1974,1262,2624,2920,3303,748,1221,2522,3049,115,223,105,73,44.2,3318,3382,117693,259324,297122,7846,18446,22056
Grundartangi,14,9,6,5,2000,1999,2003,2005,204,439,402,259,206,368,77,49,18,219,602,247,10.0,750,764,18083,46302,60330,1292,3885,4996
Hafnir,14,9,22,17,1989,1989,2006,2010,402,1067,1320,1696,50,304,984,988,0,7,1,1,11.9,900,917,116488,258099,293218,8321,19566,23178
Drangsnes,13,8,6,2,1977,1987,1991,1981,372,731,225,229,40,192,337,484,14,57,86,120,11.9,898,915,12543,31085,40262,965,2565,3256
Straumsvik,13,7,9,11,2002,1999,2010,2011,187,186,223,277,36,77,104,72,4,56,10,7,6.8,515,525,25715,70192,87863,1978,5935,7542
Borgarfjordur Eystri,11,10,14,3,1981,1978,1989,1981,286,294,234,271,21,34,22,25,9,12,9,12,4.8,366,373,13873,57639,111252,1261,5330,9249
Flateyri,11,8,11,8,1983,1986,1994,1994,614,793,741,547,166,190,338,263,11,47,63,82,6.1,462,471,52577,118582,136978,4780,11605,13883
Thingeyri,10,6,5,6,1990,1994,1990,1992,263,214,220,224,36,28,41,40,9,24,10,9,2.0,154,157,15041,42793,60406,1504,5081,7021
Sudavik,9,4,4,2,1980,1978,1982,1978,184,224,180,197,26,30,27,30,12,13,13,11,2.6,194,198,7252,19295,28112,806,2376,3321
Hvammstangi,8,8,4,5,1992,1992,1995,1996,237,285,196,186,26,67,58,64,12,12,9,10,2.6,199,203,17155,43075,54931,2144,6403,8058
Bakkafjorddur,6,4,7,3,1980,1985,1998,1997,410,1332,1217,1229,100,390,1061,1059,6,8,5,4,4.7,350,357,22932,50703,57524,3822,8974,10617
Sudureyri,6,4,12,12,1999,1993,2005,2008,291,1000,318,250,42,144,147,109,10,34,35,24,2.6,199,203,34059,72034,80563,5677,13465,15580
Budardalur,4,3,4,3,1993,1991,1984,1985,504,1439,1098,775,416,410,436,367,222,178,167,146,5.1,380,387,19037,43924,52183,4759,11791,14515
Vogar,4,4,4,2,1988,1988,1978,1979,633,798,432,423,107,231,377,388,8,11,11,9,2.8,211,215,16100,35029,39325,4025,9341,10945
Arskogssandur,3,2,2,2,1985,1990,2000,2003,157,344,380,488,82,79,83,82,8,12,7,6,0.9,68,69,10878,24272,27784,3626,8600,10255
Olafsfjordur,3,3,1,0,1969,1969,1973,1973,193,474,480,494,60,202,441,443,27,28,24,24,1.3,98,100,3376,7423,8390,1125,2632,3103
Hvalfjordur,2,2,1,0,1989,1989,1975,1979,1303,1303,1599,1228,804,804,897,870,36,36,18,23,2.9,215,219,12175,25105,31802,6087,14277,18861
Litli Sandur,2,2,2,1,1978,1978,1980,1981,907,907,765,968,82,82,103,105,94,94,166,173,0.6,49,50,7571,16716,18947,3786,8879,10496
