Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Reykjavik,320,95,4994,2927,2003,2001,2003,2005,1202,1461,1056,1212,91,152,95,108,30,50,38,47,1367.9,104762,106774,6113700,19689853,23478150,19105,64231,75200
Grundartangi,269,84,3332,4682,2003,2005,2007,2007,1216,1840,1352,1458,124,198,229,246,14,64,88,98,742.9,56905,57997,5868536,15950837,20109166,21816,71047,87342
Eskifjordhur,119,63,2298,3682,2004,2001,2012,2013,974,1541,2314,2718,87,158,572,622,79,89,157,159,342.7,26167,26669,1742628,4622939,5642172,14644,52769,65147
Hafnarfjordur,100,68,802,623,1997,1996,1998,2000,1196,2695,1770,1422,114,332,565,399,27,245,456,276,275.0,20814,21214,2160632,5314003,6440722,21606,58813,71512
Seydisfjordur,85,28,1103,206,2000,1995,2000,2001,296,719,444,473,21,85,48,82,22,45,16,18,249.2,19042,19407,1122617,3343765,4022571,13207,35390,36519
Thorlakshofn,82,27,1084,543,1996,1998,1996,1996,1185,1196,1093,1093,80,152,83,96,17,34,18,22,240.6,18341,18693,830689,3279928,3646567,10130,35161,42301
Akureyri,81,60,1512,437,2001,1999,2007,2006,1073,1490,891,1062,98,196,203,291,14,47,22,34,349.1,26730,27243,1423719,4620549,5766749,17577,60253,73855
Straumsvik,70,19,1259,2002,2001,2009,2008,2008,1216,2481,2361,2426,102,229,284,288,71,129,166,168,216.5,16593,16911,1395519,3528052,4732489,19936,74117,91176
Neskaupstadur,62,40,264,221,1998,1996,2001,2002,809,945,1180,1120,86,154,243,239,30,59,197,267,106.1,8012,8166,980151,2311216,2707960,15809,39672,47488
Kopavogur,57,31,583,495,1998,1996,1998,2004,944,2348,1306,1098,103,399,452,311,15,36,26,19,189.9,14441,14718,1255805,3353563,4335827,22032,63497,80687
Faskrudsfjordur,46,34,136,120,1998,1998,2001,2001,866,1371,1524,1371,106,185,683,533,36,60,47,45,69.2,5206,5306,767807,1726979,1992380,16691,40018,47924
Vestmannaeyjar,45,42,241,114,1993,1994,1990,1995,1035,1193,1019,988,102,183,184,198,12,154,103,141,108.2,8210,8368,432609,1487266,1924806,9614,32717,41109
Helguvik,37,19,1173,1934,2003,2007,2011,2011,1246,2313,2898,2994,139,205,307,311,31,30,43,43,169.7,13068,13319,1031918,3738864,4347338,27890,123300,150331
Husavik,27,25,183,266,2002,2002,2006,2007,1434,1667,1445,1460,136,388,188,178,32,42,54,55,75.3,5698,5807,539709,1338272,1809542,19989,65036,85133
Djupivogur,27,20,179,40,1990,1993,1999,1996,474,603,645,557,48,81,60,65,6,10,8,8,45.1,3466,3532,166396,648878,804987,6163,22647,26766
Hornafjordur,20,18,46,49,1987,1987,1994,1997,968,1024,1089,1135,136,141,163,155,14,31,41,51,23.7,1785,1819,148110,414020,459234,7406,19831,24602
Reydarfjordur,19,18,75,87,2000,2000,2002,2002,937,1052,1073,1044,102,124,144,119,35,66,57,45,31.0,2343,2388,176937,439120,550846,9312,27365,33796
Thorshofn,15,12,35,38,1992,1994,1991,1992,851,966,840,830,99,307,252,232,25,44,34,35,18.7,1411,1438,168187,628721,514297,11212,28391,36459
Vopnafjordur,14,10,33,37,1992,1992,1993,1994,953,1008,1034,997,119,109,127,127,25,30,29,30,19.8,1486,1515,137093,319494,385011,9792,23734,28651
Isafjordur,13,13,316,53,1994,1994,1993,1995,1207,1893,1270,1368,108,277,176,350,8,97,21,43,92.4,7117,7254,255413,962702,1213446,19647,69630,82476
Saudarkrokur,12,8,38,41,1993,1993,1998,2000,878,845,819,803,90,88,87,87,12,27,72,75,13.4,1017,1037,87435,232042,304032,7286,23618,29220
Akranes,10,3,66,95,2006,1998,2007,2007,1211,1462,1260,1262,106,203,130,131,46,43,50,50,23.2,1766,1800,215104,513227,646389,21510,65890,84854
Skerjafjordur,8,6,53,60,1994,1992,1999,2001,1070,1509,1009,939,102,164,111,103,17,82,49,27,15.4,1173,1195,115359,299116,352072,14420,41077,48792
