Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Hong Kong,2190,61,699,244,1996,1998,1996,1995,294,407,460,413,19,39,147,166,7,19,30,19,1195.1,89740,91463,4766317,9808234,12400649,2176,5149,6802
China,260,90,1832,2884,2005,2006,1995,1995,178,355,1091,1290,16,38,845,863,16,68,57,56,197.2,14992,15280,1356212,3554363,4314012,5216,18297,22876
Viet Nam,9,5,16,24,1997,1998,1997,1997,474,553,591,593,88,88,103,101,87,94,113,111,8.4,635,648,61331,173912,237668,6815,21859,29781
Thailand,5,1,7,1,1992,1992,1992,1992,2514,2514,2622,2622,78,78,89,89,78,78,96,96,8.5,636,648,42068,85675,107924,8414,19565,25794
Japan,4,1,25,31,2001,2001,2001,2001,1402,1402,1412,1412,129,129,141,141,20,20,33,33,4.2,322,328,53364,156537,215874,13341,53447,67391
Russian Federation,2,1,0,0,2018,2018,2018,2018,363,363,363,363,48,48,49,49,14,14,14,14,0.2,15,15,2509,5110,6437,1255,2917,3846
Indonesia,2,1,1,0,2018,2018,2018,2018,1129,1129,1129,1129,198,198,306,306,378,378,132,132,1.9,143,146,7800,15884,20010,3900,9069,11956
Estonia,1,1,3,0,2018,2018,2018,2018,5209,5209,5209,5209,726,726,726,726,79,79,79,79,1.2,91,92,18001,36660,46180,18001,41859,55184
Malaysia,1,1,1,2,1997,1997,1997,1997,239,239,239,239,40,40,40,40,17,17,17,17,0.3,20,21,2577,7561,10427,2577,10326,13020
"Taiwan, Province of China",1,1,2,2,2001,2001,2001,2001,372,372,372,372,39,39,39,39,48,48,48,48,0.4,27,28,3519,10323,14236,3519,14098,17777
