port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Terre De Bas - Basse Terre,1,1,2000,2000,2000,2000,254060,51485,66,66,66,66,0,33
Gustavia - Pointe A Pitre,2,2,1964,1964,1971,1991,1566626,1815722,253,253,254,258,1,77
Terre De Bas - Baie Mahault,1,1,1991,1991,1991,1991,122125,15943,53,53,53,53,0,22
Pointe A Pitre - Marie Galante,49,6,2003,2005,2004,2004,76564051,7966703,670,910,2779,3386,69,5150
Basse Terre - Pointe A Pitre,9,2,2008,1996,2005,1992,1335200,254371,193,572,228,390,4,290
Pointe A Pitre - Folle-Anse,2,2,2011,2011,2011,2011,868798,87382,603,603,611,647,1,71
Folle-Anse - Marie Galante,1,1,2011,2011,2011,2011,185611,16001,267,267,267,267,0,19
Le Gosier - Pointe A Pitre,1,1,1992,1992,1992,1992,1706174,1821366,131,131,131,131,1,92
Saint Francois - Capesterre,1,1,1972,1972,1972,1972,653856,1040525,941,941,941,941,1,100
