int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Douala,1155,575,2005,2006,2008,2008,22971517515,32638190439,675,1535,1133,1276,4763,365487
Limbe,81,36,1987,2001,2006,2006,466379705,714061442,144,749,870,992,404,31146
Moudi Terminal,110,54,2000,2006,2010,2011,14698815360,27751148738,252,3825,4436,4504,964,74483
Limboh,96,57,2002,2004,2008,2008,1745698673,2918944503,614,917,1144,1201,666,51176
Kribi,245,103,2008,2009,2010,2010,38923682642,62230110982,726,2862,3098,3455,2823,204297
Kole Oil Terminal,14,10,1999,2002,2008,2009,1698093,1465379,85,137,95,95,9,670
Garoua,1,1,2008,2008,2008,2008,54196504,103149339,688,688,688,688,4,275
Kumba,2,2,2002,2002,2000,2000,37155107,59739256,628,628,581,660,9,666
