,imp_code_str3,imp_name,HS2,description,USD,tonne
0,268,Georgia,27," Anthracite, not agglomerated",506238091.687,928138.6683199999
1,268,Georgia,72," Pig iron, non-alloy, <0.5% phosphorus",77506936.0,118835.81858699999
2,268,Georgia,44, Fuel wood,51278208.335,115423.207907
3,268,Georgia,17," Raw sugar, cane",30642638.774,84820.013929
4,268,Georgia,10, Durum wheat,14929249.777999999,82065.860533
5,268,Georgia,73, Sheet piling of iron or steel,84547091.51300001,77669.605518
6,268,Georgia,68," Stone setts, curbstones, flagstones (except slate)",13844978.943,77610.78615199999
7,268,Georgia,39, Polyethylene - specific gravity <0.94 in primary form,103544269.137,57729.0325
8,268,Georgia,25," Salt (sodium chloride) including solution, salt water",2878790.229,57262.57141599999
9,268,Georgia,70," Glass cullet, waste or scrap, glass in the mass",22826775.762,53108.98740500001
10,268,Georgia,15," Lard, other pig fat and poultry fat, rendered",38091462.728999995,49528.487286999996
11,268,Georgia,32, Quebracho tanning extract,21727513.312,41326.798572
12,268,Georgia,08," Coconuts, fresh or dried",21619338.541,39844.239471
13,268,Georgia,87, Pedestrian controlled tractors,369559966.949,37572.372392
14,268,Georgia,84, Nuclear reactors,181857529.301,35205.461935
15,268,Georgia,48, Newsprint,36680568.012,32897.172029
16,268,Georgia,28, Chlorine,9862908.325,31536.70819
17,268,Georgia,19," Infant foods of cereals, flour, starch or milk, retai",31043485.411,28481.265597999998
18,268,Georgia,34," Soaps, for toilet use, solid",23318164.606,23274.060602
19,268,Georgia,38, Artificial graphite,23955098.562,22522.286451
20,268,Georgia,94," Seats, aircraft",54304444.835,21594.681545
21,268,Georgia,11, Wheat or meslin flour,6553268.346,20325.371184
22,268,Georgia,23," Flour or meal, pellet of meat or offal for animal fee",10225991.864,19848.874008
23,268,Georgia,40," Natural rubber latex, including prevulcanised",33483024.561,18339.383256
24,268,Georgia,22, Mineral and aerated waters not sweetened or flavoured,19018605.48,18273.355225
25,268,Georgia,02," Bovine carcasses and half carcasses, fresh or chilled",19495332.009999998,16408.511610999998
26,268,Georgia,85, Electric motors of an output < 37.5 watts,71235940.254,15839.103286
27,268,Georgia,07," Potatoes seed, fresh or chilled",7085806.772,13289.826768
28,268,Georgia,21," Coffee extracts, essences, concentrates, preparations",30848269.925,13072.104135
29,268,Georgia,69," Bricks, blocks and ceramic goods of siliceous earths",6197039.291999999,9402.051711
30,268,Georgia,26," Iron ore, concentrate, not iron pyrites,unagglomerate",3322459.989,8986.538797
31,268,Georgia,18," Cocoa beans, whole or broken, raw or roasted",20380166.691,8420.462839
32,268,Georgia,04, Milk not concentrated nor sweetened < 1% fat,13144583.615,8076.441853
33,268,Georgia,96," Worked ivory, articles of ivory",17334957.594,5749.758923
34,268,Georgia,20," Cucumbers,gherkins, prepared or preserved by vinegar",9287101.752,5730.046922
35,268,Georgia,03," Ornamental fish, live",7602709.429,4764.153325
36,268,Georgia,31," Animal or vegetable fertilizers, in packs >10 kg",2121038.04,4720.279944
37,268,Georgia,76," Aluminium unwrought, not alloyed",19463059.705,4514.555291000001
38,268,Georgia,09," Coffee, not roasted, not decaffeinated",8350250.773,3966.3100040000004
39,268,Georgia,33, Essential oils of bergamot,21376227.259999998,3804.6267270000003
40,268,Georgia,83, Padlocks of base metal,8371069.365,3633.5922570000002
41,268,Georgia,12, Soya beans,4786809.407,3402.378095
42,268,Georgia,95," Rideable wheeled toys, dolls carriages",10747891.146,2552.3330619999997
43,268,Georgia,16," Sausages, similar products of meat, meat offal & bloo",6456173.95,2440.7090599999997
44,268,Georgia,63, Electric blankets of textile material,9208452.054,1864.463857
45,268,Georgia,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",3803128.8630000004,1817.278486
46,268,Georgia,29, Saturated acyclic hydrocarbons,3140784.748,1666.413894
47,268,Georgia,35, Casein,3376316.897,1620.442465
48,268,Georgia,56," Sanitary towels, diapers and similar articles",3772589.2,1520.9810229999998
49,268,Georgia,86," Rail locomotives, externally electrically powered",2284660.011,1422.236115
50,268,Georgia,36, Propellent powders,1141438.023,1032.5768859999998
51,268,Georgia,24," Tobacco, unmanufactured, not stemmed or stripped",5110658.814,992.665365
52,268,Georgia,05," Hair, human, unworked, waste of human hair",1419992.4770000002,985.175583
53,268,Georgia,57," Carpets of wool or fine animal hair, knotted",1544450.559,914.7603849999999
54,268,Georgia,74, Copper mattes,5129032.335,760.03006
55,268,Georgia,30," Glands and other organs, dried, for therapeutic uses",10391507.959,738.891403
56,268,Georgia,90," Optical fibres, except for telecommunications",8773645.613,720.910626
57,268,Georgia,82, Spades and shovels,2764329.312,570.865407
58,268,Georgia,59, Gum or amylaceous covered textiles for book covers et,1217545.793,370.475381
59,268,Georgia,54, Sewing thread of synthetic filaments,915587.122,353.007438
