dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Container,1,1,2019,2019,2019,2019,26170733,25358227,173,173,173,173,1,43
Chemical tanker,2,1,2015,2015,2015,2015,11729691,20641950,641,641,641,641,2,146
