int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Cruise,3,3,1996,1996,1998,1998,129223562,14438135,605,734,763,751,32,2495
General cargo,16,2,2005,2002,2005,2005,72339860,94909667,346,596,740,738,18,1366
