int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Cruise,3,3,1996,1996,1996,1996,88767135,10410638,598,516,524,541,18,1422
General cargo,16,2,2005,2002,2005,2005,51901774,68471295,587,514,531,533,15,1118
