,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,840,United States of America,222,El Salvador,27," Anthracite, not agglomerated",1174541435.546,2004980.378847,"United States of America -  Anthracite, not agglomerated"
1,218,Ecuador,222,El Salvador,27," Anthracite, not agglomerated",87895968.453,227083.166027,"Ecuador -  Anthracite, not agglomerated"
2,320,Guatemala,222,El Salvador,22, Mineral and aerated waters not sweetened or flavoured,27725059.814,127999.318927,Guatemala -  Mineral and aerated waters not sweetened or flavoured
3,840,United States of America,222,El Salvador,23," Flour or meal, pellet of meat or offal for animal fee",43854933.863,121754.98398,"United States of America -  Flour or meal, pellet of meat or offal for animal fee"
4,156,China,222,El Salvador,31," Animal or vegetable fertilizers, in packs >10 kg",17930868.133,118945.944026,"China -  Animal or vegetable fertilizers, in packs >10 kg"
5,840,United States of America,222,El Salvador,10, Durum wheat,38219541.947,105199.045819,United States of America -  Durum wheat
6,320,Guatemala,222,El Salvador,27," Anthracite, not agglomerated",86400593.481,98156.858777,"Guatemala -  Anthracite, not agglomerated"
7,156,China,222,El Salvador,72," Pig iron, non-alloy, <0.5% phosphorus",60776794.166,83888.74340899999,"China -  Pig iron, non-alloy, <0.5% phosphorus"
8,410,"Korea, Republic of",222,El Salvador,72," Pig iron, non-alloy, <0.5% phosphorus",76924565.208,76244.68917499999,"Korea, Republic of -  Pig iron, non-alloy, <0.5% phosphorus"
9,840,United States of America,222,El Salvador,48, Newsprint,57892182.171,66318.954111,United States of America -  Newsprint
10,643,Russian Federation,222,El Salvador,31," Animal or vegetable fertilizers, in packs >10 kg",16024858.242,64101.738585,"Russian Federation -  Animal or vegetable fertilizers, in packs >10 kg"
11,392,Japan,222,El Salvador,72," Pig iron, non-alloy, <0.5% phosphorus",38933162.47,63382.97623,"Japan -  Pig iron, non-alloy, <0.5% phosphorus"
12,458,Malaysia,222,El Salvador,27," Anthracite, not agglomerated",38687054.785,56488.303592,"Malaysia -  Anthracite, not agglomerated"
13,320,Guatemala,222,El Salvador,72," Pig iron, non-alloy, <0.5% phosphorus",38649222.609,53989.861722999995,"Guatemala -  Pig iron, non-alloy, <0.5% phosphorus"
