,exp_code_str3,exp_name,HS2,description,USD,tonne
0,222,El Salvador,39, Polyethylene - specific gravity <0.94 in primary form,176865202.464,88205.847372
1,222,El Salvador,48, Newsprint,173744544.21,101526.38415
2,222,El Salvador,17," Raw sugar, cane",130128001.103,462095.945373
3,222,El Salvador,72," Pig iron, non-alloy, <0.5% phosphorus",93320964.137,113569.19528799999
4,222,El Salvador,09," Coffee, not roasted, not decaffeinated",66209516.305,18561.898427
5,222,El Salvador,22, Mineral and aerated waters not sweetened or flavoured,61875978.003,150740.017306
6,222,El Salvador,16," Sausages, similar products of meat, meat offal & bloo",56837257.528,9953.472091
7,222,El Salvador,85, Electric motors of an output < 37.5 watts,55978595.599,6131.755515
8,222,El Salvador,27," Anthracite, not agglomerated",43276238.981,47143.35999800001
9,222,El Salvador,03," Ornamental fish, live",37248440.088,16614.240848999998
10,222,El Salvador,61," Mens, boys overcoats, etc, of wool or hair, knit",33449891.900000002,2149.95771
11,222,El Salvador,73, Sheet piling of iron or steel,24532279.008,25625.035149
12,222,El Salvador,94," Seats, aircraft",24197690.857,7063.653068
13,222,El Salvador,34," Soaps, for toilet use, solid",23089596.523,33031.565955
14,222,El Salvador,76," Aluminium unwrought, not alloyed",22060814.667999998,5693.554753
15,222,El Salvador,68," Stone setts, curbstones, flagstones (except slate)",21814112.898000002,90390.94521199999
16,222,El Salvador,04, Milk not concentrated nor sweetened < 1% fat,19602853.156999998,7015.476482
17,222,El Salvador,20," Cucumbers,gherkins, prepared or preserved by vinegar",18718186.976999998,24528.897482
18,222,El Salvador,32, Quebracho tanning extract,16511511.404000001,8063.639346
19,222,El Salvador,63, Electric blankets of textile material,13531748.313000001,10132.210659
20,222,El Salvador,62," Mens, boys overcoats of wool or hair, not knit",13376216.753,622.281746
21,222,El Salvador,19," Infant foods of cereals, flour, starch or milk, retai",11264565.197,5891.493485999999
22,222,El Salvador,30," Glands and other organs, dried, for therapeutic uses",10866064.36,1203.5768719999999
23,222,El Salvador,21," Coffee extracts, essences, concentrates, preparations",10758097.628,4578.755855
24,222,El Salvador,23," Flour or meal, pellet of meat or offal for animal fee",9470438.883,11802.426747000001
25,222,El Salvador,31," Animal or vegetable fertilizers, in packs >10 kg",8046329.240999999,32217.481585999998
26,222,El Salvador,96," Worked ivory, articles of ivory",7691823.146,3392.099846
27,222,El Salvador,84, Nuclear reactors,6368302.179,1408.10582
28,222,El Salvador,82, Spades and shovels,5293572.6,1927.447334
29,222,El Salvador,54, Sewing thread of synthetic filaments,4965453.146000001,2906.1441520000003
30,222,El Salvador,40," Natural rubber latex, including prevulcanised",4790780.873,771.7818120000001
31,222,El Salvador,47, Mechanical wood pulp,4508130.499,25350.108306000002
32,222,El Salvador,55," Filament tow of nylon, polyamides",4428102.353,1610.937782
33,222,El Salvador,38, Artificial graphite,4261347.705,2551.434063
34,222,El Salvador,95," Rideable wheeled toys, dolls carriages",4244001.509,873.760543
35,222,El Salvador,64," Waterproof footwear (Wellingtons etc), metal toe cap",3139004.839,200.94897899999998
36,222,El Salvador,44, Fuel wood,2647873.467,6462.556828000001
37,222,El Salvador,89," Cruise ships, excursion boats, ferry boats",2605614.761,76.93954299999999
38,222,El Salvador,87, Pedestrian controlled tractors,2597670.3589999997,480.11148399999996
39,222,El Salvador,07," Potatoes seed, fresh or chilled",2484553.2890000003,1462.539709
40,222,El Salvador,15," Lard, other pig fat and poultry fat, rendered",2325807.622,2452.695574
41,222,El Salvador,33, Essential oils of bergamot,2280888.998,484.979397
42,222,El Salvador,28, Chlorine,2021727.6300000001,10098.981982
43,222,El Salvador,60," ""Long pile"" knit or crochet textile fabric",2000900.452,367.04024499999997
44,222,El Salvador,29, Saturated acyclic hydrocarbons,1760354.953,575.827906
45,222,El Salvador,36, Propellent powders,1697619.2389999998,498.993423
46,222,El Salvador,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",1537645.393,382.58696499999996
47,222,El Salvador,52," Cotton, not carded or combed",1391340.516,961.294577
48,222,El Salvador,58," Woven pile fabric of wool or fine animal hair, w >30c",1246591.1570000001,246.81178
49,222,El Salvador,70," Glass cullet, waste or scrap, glass in the mass",1244490.815,3596.18288
50,222,El Salvador,08," Coconuts, fresh or dried",1055116.6800000002,822.963289
51,222,El Salvador,59, Gum or amylaceous covered textiles for book covers et,1026888.743,298.597419
52,222,El Salvador,25," Salt (sodium chloride) including solution, salt water",1007574.225,7692.760606000001
53,222,El Salvador,49," Brochures, leaflets and similar, in single sheets",977083.602,248.116739
54,222,El Salvador,11, Wheat or meslin flour,924232.0669999999,1253.8560559999999
55,222,El Salvador,35, Casein,857387.556,514.031316
56,222,El Salvador,71," Pearls natural, not permanently mounted or set",775820.309,31.865959
57,222,El Salvador,83, Padlocks of base metal,759122.7930000001,178.426085
58,222,El Salvador,18," Cocoa beans, whole or broken, raw or roasted",610730.908,243.523074
59,222,El Salvador,26," Iron ore, concentrate, not iron pyrites,unagglomerate",541995.971,433.856851
60,222,El Salvador,02," Bovine carcasses and half carcasses, fresh or chilled",496461.61799999996,453.982545
61,222,El Salvador,79," Zinc, not alloyed, unwrought, >99% pure",481602.976,63.48778599999999
62,222,El Salvador,13, Lac,423068.615,33.1288
63,222,El Salvador,42," Saddlery and harness, of any material",416953.38899999997,66.135747
64,222,El Salvador,12, Soya beans,401001.19,112.84916899999999
65,222,El Salvador,90," Optical fibres, except for telecommunications",371430.724,52.657089
66,222,El Salvador,56," Sanitary towels, diapers and similar articles",348913.60599999997,132.42780299999998
67,222,El Salvador,88," Gliders, hang gliders",282169.701,1.2778839999999998
68,222,El Salvador,37, X-ray plates and films,279381.144,43.019259
69,222,El Salvador,74, Copper mattes,200178.56199999998,70.677908
70,222,El Salvador,67," Bird skins and feathers, articles therefrom",191339.80000000002,56.542393
71,222,El Salvador,46, Plaits and products of plaiting materials,134278.89800000002,87.562943
72,222,El Salvador,65," Hat-forms, etc of felt, not shaped, no formed brim",132357.489,35.593877
73,222,El Salvador,05," Hair, human, unworked, waste of human hair",123195.51,56.375502999999995
74,222,El Salvador,10, Durum wheat,121273.48,102.36336499999999
75,222,El Salvador,86," Rail locomotives, externally electrically powered",84695.618,46.151740000000004
76,222,El Salvador,69," Bricks, blocks and ceramic goods of siliceous earths",73348.087,44.761243
77,222,El Salvador,66, Garden and similar umbrellas,41588.072,18.210204
78,222,El Salvador,81," Powders, tungsten (wolfram)",39097.782,4.826090000000001
79,222,El Salvador,57," Carpets of wool or fine animal hair, knotted",25143.11,5.731969
80,222,El Salvador,51," Greasy shorn wool, not carded or combed",25104.234,0.199
81,222,El Salvador,53," Flax fibre, raw or retted",24857.264000000003,8.544909
82,222,El Salvador,91," Wrist-watch, precious metal, battery, with hands",21522.336,5.821556999999999
83,222,El Salvador,92," Upright pianos, including auto-players",4115.58,1.205987
84,222,El Salvador,45," Natural cork, raw or simply prepared",3711.172,3.3989670000000003
85,222,El Salvador,93," Military weapons, other than hand guns, swords, etc",3242.4579999999996,1.467774
86,222,El Salvador,75, Nickel mattes,1241.397,0.776618
87,222,El Salvador,01," Horses, live pure-bred breeding",535.668,0.13087999999999997
88,222,El Salvador,80, Tin not alloyed unwrought,476.969,0.048043
89,222,El Salvador,14, Bamboos used primarily for plaiting,104.127,0.023333
90,222,El Salvador,41," Bovine skins, whole, raw",40.871,0.000888
91,222,El Salvador,24," Tobacco, unmanufactured, not stemmed or stripped",0.272,3.1e-05
92,222,El Salvador,50, Silk-worm cocoons suitable for reeling,0.13,2e-06
93,222,El Salvador,43," Raw mink furskins, whole",0.006,3.5000000000000004e-05
