,exp_code_str3,exp_name,HS2,description,USD,tonne
0,585,Palau,89," Cruise ships, excursion boats, ferry boats",3055530.036,9435.112494
1,585,Palau,03," Ornamental fish, live",1089492.199,134.85716
2,585,Palau,27," Anthracite, not agglomerated",644467.951,928.8032949999999
3,585,Palau,84, Nuclear reactors,117701.22899999999,4.511172999999999
4,585,Palau,30," Glands and other organs, dried, for therapeutic uses",69851.101,2.362116
5,585,Palau,85, Electric motors of an output < 37.5 watts,46525.46000000001,61.480921
6,585,Palau,39, Polyethylene - specific gravity <0.94 in primary form,43061.344,4.282032000000001
7,585,Palau,19," Infant foods of cereals, flour, starch or milk, retai",41002.295,10.446788999999999
8,585,Palau,71," Pearls natural, not permanently mounted or set",37881.132,0.066679
9,585,Palau,05," Hair, human, unworked, waste of human hair",24186.897,1.190414
10,585,Palau,73, Sheet piling of iron or steel,14301.198999999999,2.1104979999999998
11,585,Palau,44, Fuel wood,13131.982,37.469792999999996
12,585,Palau,38, Artificial graphite,10234.826,1.0261300000000002
13,585,Palau,94," Seats, aircraft",6241.284000000001,1.695267
14,585,Palau,16," Sausages, similar products of meat, meat offal & bloo",5763.252,0.559569
15,585,Palau,22, Mineral and aerated waters not sweetened or flavoured,5468.887,8.198545
16,585,Palau,72," Pig iron, non-alloy, <0.5% phosphorus",4374.071,21.745086
17,585,Palau,70," Glass cullet, waste or scrap, glass in the mass",2635.702,0.150348
18,585,Palau,82, Spades and shovels,1767.164,0.130715
19,585,Palau,91," Wrist-watch, precious metal, battery, with hands",1563.341,0.016225
20,585,Palau,87, Pedestrian controlled tractors,1313.914,0.12659399999999998
21,585,Palau,48, Newsprint,731.131,0.025550999999999997
22,585,Palau,90," Optical fibres, except for telecommunications",447.633,0.006132
23,585,Palau,25," Salt (sodium chloride) including solution, salt water",406.913,0.044802
24,585,Palau,02," Bovine carcasses and half carcasses, fresh or chilled",72.073,0.023554
25,585,Palau,96," Worked ivory, articles of ivory",24.789,0.035701000000000004
26,585,Palau,62," Mens, boys overcoats of wool or hair, not knit",13.611,9.3e-05
27,585,Palau,01," Horses, live pure-bred breeding",0.0,0.0
