int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Malku Ilankos Juru Uosto Pvp/Klaipeda,3225,1269,2001,2003,2008,2009,41855682165,61546936902,440,1167,1021,1409,6425,484722
Molo Juru Uosto Pvp/Klaipeda,461,367,2004,2005,2009,2009,13718726149,23068286149,563,1388,1627,1684,2048,155486
Butinge,83,58,2009,2008,2010,2010,2250309577,4074031687,460,458,470,470,352,26393
Pilies Juru Uosto Pvp/Klaipeda,722,422,2000,2001,2008,2010,9701286782,13524091000,431,1165,1092,1536,1670,126627
Klaipeda,59,31,1987,1992,1990,1992,129545528,135440503,824,883,967,955,77,5826
