dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,223,58,1999,2002,2003,2003,85150863,118613350,65,81,79,79,48,3601
Chemical tanker,38,5,2008,2006,2008,2008,21579522,33415512,99,107,114,114,31,2341
Oil tanker,34,5,2005,2004,2003,2003,33234372,51376378,137,174,163,167,33,2456
Service - tug,6,2,1996,1990,1999,2001,70350,49222,36,39,42,42,1,48
Offshore,3,1,1996,1996,1996,1996,59230,42478,70,70,79,79,0,23
Bulk carrier,7,4,2004,2002,2008,2008,14516696,23268679,71,102,192,193,3,253
Service - other,2,1,1975,1975,1975,1975,12747756,3817386,5784,5784,5784,5784,16,1233
