int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
New Amsterdam,57,50,2001,2003,2009,2009,1548440689,2437151294,1069,1413,1634,1650,168,12961
Georgetown,1080,237,2004,2004,2008,2008,4442201603,5924074900,412,903,608,622,1440,109530
Linden,14,9,2004,2005,2006,2006,97714397,128616566,800,1378,1586,1566,20,1533
Adventure,4,3,1966,1966,1966,1966,915352,1205404,268,269,258,243,1,63
Skeldon,18,2,1980,1982,1981,1982,7122427,8808867,278,899,380,424,4,285
