int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ronnskar,194,124,2004,2004,2011,2011,1929367477,3201749808,709,1065,1588,1681,334,25209
Goteborg,1244,359,2005,2007,2008,2008,9075670805,9960523933,391,585,583,609,2142,159341
Vaxholm,40,11,2004,1993,2005,2004,305284786,43531717,168,420,183,214,57,4253
Skarpo,7,3,1992,1997,1990,1996,238921591,33964932,958,960,1115,1232,34,2564
Karskar,137,52,2003,2004,2007,2007,786762841,1176937498,421,963,897,912,185,13906
Domsjo,44,29,2000,2000,2003,2003,123145008,176166853,561,628,647,668,42,3157
Rundvik,20,14,2008,2008,2010,2010,100190911,142629630,449,579,690,696,26,1924
Skutskar,108,54,2001,2000,2003,2003,357208176,510706564,435,636,695,707,102,7663
Videbergshamn,8,7,1999,2001,2002,2003,9660586,13417953,336,460,379,495,3,197
Hoganas,23,22,1996,1997,2001,2001,37676550,49102229,437,414,323,395,13,944
Smogen,55,35,1996,1998,2012,2010,186656907,205423985,101,257,338,346,36,2666
Ornskoldsvik,36,21,1999,1999,2000,2000,107799920,153259033,558,755,696,712,39,2894
Vivstavarv,41,28,2000,2001,2001,2001,120808198,160009915,625,895,807,810,38,2838
Vaja,23,11,1999,1997,2002,2002,42843230,55379752,450,513,489,495,14,1043
Holmsund,175,48,1990,2002,1996,2005,746127755,642194751,176,688,323,552,217,16274
Limhamn,7,6,1994,1994,1994,1994,16242355,8029402,139,158,144,152,8,622
Stenvik,39,34,2003,2003,2004,2004,229005518,332540615,971,1047,1023,1023,64,4840
Ronehamn,28,28,2000,2000,2005,2005,127196493,189216441,425,610,712,707,31,2356
Kungsor,74,44,1998,1998,2000,2001,267849456,382625835,902,1040,1035,1053,84,6358
Degerhamn,47,32,1998,2002,2004,2003,91330380,132557467,401,738,541,527,27,2020
Vandburg,101,94,2002,2002,2007,2007,877854866,1265996883,614,711,838,880,153,11533
Norrsundet,26,19,1990,1993,1997,2001,17640069,20742720,463,555,581,526,17,1271
Vrango,34,34,2004,2004,2010,2010,214840361,239267527,444,505,501,530,60,4540
Sodertalje,159,64,2002,2001,2004,2003,897877021,761329393,832,865,784,804,227,17031
Kagghamra,69,44,2001,2001,2003,2003,458328103,395419269,954,1016,904,937,101,7619
Landsort,86,58,2000,2001,2003,2004,216914834,291466906,412,759,575,638,76,5734
Ankarudden,16,14,2003,2003,2003,2003,81221481,74119149,803,796,793,755,20,1465
Saltholmen,29,18,2001,2000,2003,2003,276250711,138740686,503,420,458,493,55,4106
Karlskrona,815,43,1995,1998,1993,1997,5366334928,1031842092,171,490,227,242,1105,82884
Nol (Ports),12,9,2002,2001,2003,2003,19445624,28922567,753,723,688,689,11,860
Nynashamn,1074,94,2001,2000,2003,2007,6687589312,3909121286,230,678,269,499,1540,115544
Bjornhuvudet,21,20,2000,2000,1998,2000,71493778,80509908,431,656,582,511,25,1845
Goteborg Fiskhamnen,190,34,1993,1991,1990,1991,3191383442,560508318,239,289,981,852,985,73927
Lulea,372,129,1999,2005,2011,2012,2338862114,3886458678,185,903,824,964,425,31896
Storugns,95,24,1996,1999,1999,1999,146795338,210829434,300,437,383,387,43,3256
Bohus Malmon,10,9,2004,2006,2008,2009,34309756,47577099,266,433,375,355,17,1273
Gavle,177,108,2003,2004,2005,2004,898854945,1302874362,573,785,741,768,270,20263
Molle,48,25,1983,1989,2001,2003,34544384,45205628,162,287,354,359,19,1456
Stavsnas,9,9,1994,1994,2001,2004,7419515,5180294,951,1432,1087,805,10,785
Trelleborg,3659,85,1994,1999,1995,1995,14663128530,3796854891,102,343,136,148,3361,252365
Stockvik,30,22,2004,2003,2005,2005,104027530,144082500,930,1031,1075,1069,30,2244
Karlsborg Axelvik,48,41,2003,2003,2004,2004,94967547,136497368,336,581,537,532,32,2424
Gronhogen,52,45,1997,1999,2006,2007,196197323,244823729,508,957,525,479,60,4488
Kappelshamn,22,19,1996,1996,2007,2008,120214636,190129284,589,676,539,560,24,1817
Amal,2,2,1984,1984,1991,1991,2880328,4792073,622,622,1028,1117,1,107
Hollviksnas,17,13,1995,1989,2007,2011,9712256,7036053,66,212,100,111,7,501
Tomtbod,46,45,1995,1995,2006,2005,230654800,285158631,436,547,663,813,60,4536
Umea Hamn,43,42,1998,1999,2001,2001,123843499,171037407,637,658,685,704,37,2755
Bergkvara,5,5,1992,1992,1987,1986,78343833,11782272,337,637,1658,835,13,1013
Iggesund,44,28,1999,2001,2001,2001,172929642,209308321,517,720,782,742,49,3714
Barsebackshamn,11,11,2003,2003,2005,2004,64120392,42067867,589,481,554,449,15,1097
Grono,43,33,2005,2004,2005,2005,485659716,764412421,689,1157,1340,1385,95,7158
Lunneviken,2,2,1985,1985,1992,1993,169977,270934,84,84,93,94,0,11
Hallstavik,152,30,1994,1999,1993,1993,618439687,551232710,565,523,750,721,196,14714
Vasteras,290,133,2001,1999,2002,2002,652303737,920369802,576,747,689,698,215,16206
Bondhamn,16,15,2005,2005,2007,2007,118325343,175365422,1025,1140,1223,1242,26,1957
Nygard,20,12,1993,1997,1987,1992,314043198,82459024,497,592,1498,1035,60,4520
Norrfjarden (Savar),60,47,2002,2004,2003,2005,221628647,279646622,384,648,585,645,81,6079
Roro,22,6,1994,1997,2003,2003,29135127,18714613,226,215,224,127,17,1253
Studsvik,44,39,2006,2006,2011,2011,976504174,1665793530,398,934,2311,2697,108,8220
Stromstad,109,13,1985,1982,1981,1980,977879164,173552871,257,468,668,735,354,26577
Ockero,43,17,1988,1982,1996,1996,5997688,3505531,110,127,300,271,26,1942
Ellos,27,8,1998,2000,2005,2007,11600721,13179509,360,579,534,596,13,962
Hudiksvall,2,2,1994,1994,1996,1997,41738032,64382124,1078,1078,659,592,4,313
Kungshamn,12,11,2004,2004,2005,2005,290509010,514099866,531,666,1189,1259,42,3118
Vastra Frolunda,46,13,1997,1997,2001,2001,4347704,3158933,119,779,245,223,41,3068
Klagshamn,8,5,2010,2011,2008,2007,18160895,3736728,126,3484,196,192,19,1429
Vastervik,62,36,1987,1990,2005,2007,101199401,128577022,440,821,1019,1308,78,5905
Hasslo,7,6,1976,1977,1976,1976,526503,292555,106,361,291,322,6,476
Skeppsmalen,44,30,1999,2001,1999,2001,152998922,187858910,631,626,526,499,46,3444
Donso,27,15,2000,1999,1998,2002,6132045,8048885,133,216,203,174,14,1053
Ekenabben (Sturko),80,23,1989,1989,1995,2003,669871101,378856851,169,677,354,881,125,9378
Garpahamnen (Hasslo),4,4,1991,1991,2005,2004,10434700,5739442,193,200,219,227,3,196
Harnosand,22,19,2003,2004,2015,2015,483595777,660761835,902,1542,2038,1908,78,5891
Ulvvik,1,1,1981,1981,1981,1981,2068809,2956380,657,657,657,657,0,37
Soraker,17,14,2003,2003,2005,2005,50979717,71031605,848,1013,928,933,16,1227
On,3,3,2011,2011,2011,2011,57649195,85968041,2772,2875,2875,2873,17,1268
Djuron,50,33,1996,1999,2004,2005,144752323,210727037,352,542,527,522,37,2798
Glommen,11,11,1994,1994,2007,2008,73150307,114713237,536,1021,1486,1513,16,1206
Grisslehamn,21,17,1992,1995,1991,1999,47550181,33471951,638,682,702,603,20,1479
Lauterhorn,38,34,2002,2002,2008,2008,226049557,326829762,414,768,826,886,52,3919
Monelid,19,2,1989,1989,1988,1989,257126409,36861462,472,491,718,686,78,5843
Bonan,16,15,2004,2004,2008,2008,97162353,129220273,656,810,725,713,23,1700
Tunadal,48,41,2002,2002,2007,2007,228242646,312566193,637,739,838,847,67,5041
Farjestaden,1,1,1988,1988,1988,1988,592543,717456,198,198,198,198,0,11
Musko,3,3,2008,2008,2005,2005,4426193,5065140,353,624,311,286,2,155
Branno,57,33,2002,2002,2002,2003,521302147,326566615,526,573,477,525,117,8836
Skivarp,8,8,1991,1991,2002,2002,12861535,17757874,273,376,268,237,3,222
Stocka,5,5,1996,1996,2000,2000,19645486,28898717,701,829,883,884,6,463
Kapellskar,1184,8,1999,1998,1998,1998,5916588803,1712253859,126,383,168,181,1194,89669
Berga Strand,12,9,2000,2001,1999,2000,50337449,59045745,270,870,738,739,17,1251
Orno,3,3,1982,1982,1979,1989,2629000,1524198,256,2137,537,325,14,1019
Kramfors,5,5,1998,1998,1999,1999,13085446,17981381,646,662,659,658,4,268
Djupvik,8,8,1996,1996,2006,2005,19232735,23028003,637,602,674,673,8,577
Klintehamn,46,39,1997,1999,2005,2006,119971645,159942235,378,565,610,645,27,2050
Karingon,17,17,2009,2009,2009,2009,382865416,626827119,380,751,893,875,42,3170
Goteborg Frihamnen,19,8,1999,1994,2001,2000,5140135,6655993,47,213,185,191,6,482
Sundsbruk,3,2,2006,2006,2006,2006,7291998,11047932,464,461,480,485,2,184
Stora Korno,5,5,2009,2009,2014,2014,99635045,177026590,506,642,717,723,15,1119
Sandarne,22,19,2004,2003,2008,2008,134231429,193603032,725,875,838,835,38,2834
Skillinge,13,13,1993,1993,2004,2003,12405518,12864010,317,599,345,360,12,885
Underas,10,8,1998,1998,1997,1998,34884502,51007342,1047,1078,1056,1018,9,707
Gustavsberg,1,1,1972,1972,1972,1972,354017,162768,166,166,166,166,0,17
Honsater,6,6,1993,1993,1996,1997,15592166,23128050,956,1233,1349,1362,4,328
Stra,17,11,1995,2001,2002,2003,18602160,28395883,447,462,498,511,7,561
Norastrom,3,2,1965,1966,1965,1964,208372,168750,363,346,335,334,1,45
Vinbracka,22,3,1981,1979,1981,1981,686469,323807,125,162,137,137,2,155
Simrishamn,27,24,1983,1986,1995,1997,28966533,37959159,345,482,489,505,32,2370
Lahalla,4,3,2003,2001,2002,2002,645045,174027,230,348,305,328,2,115
Getteron,7,5,1996,2001,1990,1997,55171768,27375745,380,725,715,743,11,856
Grankullavik,14,11,1996,1997,1993,1993,172026893,170798251,463,562,1188,1224,31,2315
Lindarva,9,7,1991,1994,1994,1994,16411409,27254695,730,823,883,951,5,396
Lodose,2,2,2000,2000,2000,2000,859643,1257506,168,168,168,168,0,16
Viken (Hoganas),3,3,1994,1994,1999,1998,4367483,6825785,445,521,571,565,1,90
Hasselby,20,16,1996,1996,1998,1998,25653857,36906534,485,474,471,467,8,627
Saivisnas,1,1,1976,1976,1976,1976,454124,203315,60,60,60,60,0,18
Saxemara,10,7,1995,1994,2003,2008,57243233,47988099,355,410,333,310,11,841
Marstrand,5,3,1985,1981,1992,1991,1998065,350633,133,96,151,148,7,540
Kladesholmen,13,12,2002,2001,2010,2009,45807776,50163241,458,422,365,338,16,1167
Gruvon,7,5,1987,1986,1989,1990,11732074,20599073,723,2107,813,790,13,1007
Bjarred,4,3,2000,1998,2007,2006,40169866,19908184,732,897,731,721,7,501
Skelleftehamn,4,4,2007,2007,2007,2007,34072454,54349081,971,1113,1046,1040,6,459
Strangnas,1,1,2006,2006,2006,2006,6847668,8365727,911,911,911,911,2,136
Skanor,7,7,1990,1990,1994,1994,3809739,3666372,152,328,324,354,3,242
Forsmark,7,7,2000,2000,2000,2001,13678145,18339757,565,575,482,482,5,339
Lugnvik,6,5,2006,2006,2007,2007,33098566,50549794,608,1035,1054,1075,12,928
Djupvik (Soderhamn),2,2,2000,2000,2000,2000,24661637,33192800,1062,1062,1396,1388,5,383
Vettnet,6,5,1994,1996,1997,1993,4747300,5658192,80,235,125,174,2,131
Hono,11,11,2005,2005,2005,2005,189788875,344289062,629,638,668,678,26,1937
Nord Koster,1,1,2005,2005,2005,2005,158811,17469,794,794,794,794,1,97
Ravsnas,1,1,2017,2017,2017,2017,148197961,10536341,864,864,864,864,22,1688
Ortviken,19,5,2004,2005,2004,2004,108089619,159411074,478,520,595,596,42,3177
Farosund,9,9,2003,2003,2009,2008,28258085,35468838,318,454,544,543,5,402
Fejan,21,7,1993,1993,1998,2002,69091563,59055581,154,465,223,409,16,1221
Bollstabruk,4,4,1999,1999,1999,1999,14098533,20281581,518,607,648,656,3,251
Tjocko,4,2,1996,1994,1998,1997,8252411,4091341,158,332,171,175,2,147
Skattkarr,2,2,1988,1988,1984,1984,529571,758229,149,149,129,143,0,16
Gustavsvik,7,7,1994,1994,2001,2001,24533095,33656211,712,709,857,866,7,491
Svanon,1,1,2001,2001,2001,2001,1807536,2281458,454,454,454,454,1,48
Torshalla,4,4,2002,2002,2007,2007,10500379,17471631,751,785,1029,1049,3,229
Karlholmsbruk,2,2,2008,2008,2008,2008,25911663,43250976,579,579,734,749,4,271
Soderhamn,1,1,1993,1993,1993,1993,2450783,4406785,925,925,925,925,1,47
Kalvsund,4,4,2008,2008,2012,2011,6088882,8335816,358,335,289,295,2,134
Varby,5,3,1986,1986,1986,1986,609311,717806,135,88,124,130,5,394
Loten,1,1,1988,1988,1988,1988,98841,117632,109,109,109,109,0,4
Klava (Hono),38,3,1980,1985,1976,1981,1205872,671328,116,100,150,156,11,846
Agnesberg,6,5,1994,1995,1992,1992,4277110,6337116,354,355,337,340,2,119
Berga Orlogsskolor,3,3,1993,1993,2006,2006,2373498,5841222,1890,21808,55,63,13,1008
Utansjo,8,7,1993,1993,1994,1994,23293045,34879870,707,705,717,723,7,506
Bua,3,3,2003,2003,2003,2002,4561772,6707926,430,613,609,616,2,114
Uto,10,7,1992,1988,1998,1998,5929050,5456094,605,547,551,613,7,489
Kivik,4,4,1999,1999,1990,1990,4507104,5345752,249,440,420,413,2,173
Simpevarp,2,2,2004,2004,2007,2000,3597799,2166954,465,465,412,492,0,33
Drottningholm,1,1,1991,1991,1991,1991,1068056,1792640,428,428,428,428,0,19
Rod (Hono),1,1,1968,1968,1968,1968,25840,11136,98,98,98,98,0,4
Stugsund,2,2,2010,2010,2012,2012,5515741,6287612,559,559,850,864,2,160
Morbylanga,1,1,1986,1986,1986,1986,1137138,1415220,345,345,345,345,0,18
Karlstad,1,1,2006,2006,2006,2006,1664629,2348517,626,626,626,626,0,28
Kristinehamn,2,2,2004,2004,1993,1993,1542449,2469023,386,386,340,358,1,42
Pitea,3,3,1987,1987,1999,2001,2758918,2862675,588,556,615,592,1,86
Skagshamn,1,1,2003,2003,2003,2003,3349251,4801675,662,662,662,662,1,66
Transtrand,1,1,2008,2008,2008,2008,867211,425103,500,500,500,500,2,119
Bohus,1,1,1990,1990,1990,1990,5165560,9765850,2298,2298,2298,2298,2,118
Saffle,1,1,1990,1990,1990,1990,1686920,3189240,750,750,750,750,1,40
Havstenssund,12,1,1989,1989,1989,1989,306256,166459,125,125,181,181,4,290
Grebbestad,1,1,1989,1989,1989,1989,3659,1989,26,26,26,26,0,1
Norrtalje,1,1,1980,1980,1980,1980,8382,3838,22,22,22,22,0,5
Monsteras,1,1,1977,1977,1977,1977,684723,871774,169,169,169,169,0,14
Grundsund,10,2,1985,1974,1987,1987,293317,176397,126,103,151,149,2,168
Hunnebostrand,1,1,2000,2000,2000,2000,2732421,1958423,808,808,808,808,3,217
Lavon,5,2,1988,1991,1995,2001,588269,664526,220,292,280,327,1,81
Kungsbacka,1,1,2002,2002,2002,2002,6092415,8731800,441,441,441,441,2,128
Grillby,1,1,2000,2000,2000,2000,874315,1443411,304,304,304,304,0,20
Sundsvall,1,1,2012,2012,2012,2012,12254118,19147059,1596,1596,1596,1596,4,265
Kopmanholmen,2,2,1982,1982,2000,2001,4308290,5036614,784,784,1055,1066,3,239
Trosa,2,2,2001,2001,2001,2001,7038748,10112604,1170,1170,1164,1165,2,143
Gota,2,2,2000,2000,2000,2001,2060769,3545180,485,485,486,487,1,54
Krossekarr,1,1,2003,2003,2003,2003,838411,1200863,645,645,645,645,1,66
Korshamn,1,1,2003,2003,2003,2003,710936,1018279,547,547,547,547,1,49
Karo,1,1,1978,1978,1978,1978,5101376,5733101,1322,1322,1322,1322,0,17
Pataholm,1,1,2009,2009,2009,2009,9799450,964442,248,248,248,248,2,176
Arsta/Stockholm,2,2,1956,1956,1938,1938,9862141,12245125,14551,14551,19150,23192,8,572
Uppsala,1,1,1985,1985,1985,1985,190353,47539,198,198,198,198,0,22
