Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Olkiluoto,46,41,62,84,1998,1997,2000,2000,449,558,522,528,44,66,104,106,29,37,34,34,21.0,1579,1609,258099,738413,1057494,5611,18426,26261
Marsund,44,17,277,101,1999,1996,2001,2000,111,678,191,477,11,51,36,110,2,31,33,88,55.2,4117,4196,247126,752994,959499,5617,16673,18946
Suomenlinna (Sveaborg),43,12,835,97,1995,1992,2003,2005,266,441,460,500,18,27,15,16,7,30,71,78,151.1,10653,10858,586867,1446668,1773320,13648,29319,27052
Kasnas,38,9,8,6,1980,1984,1985,1989,266,531,521,471,46,88,171,149,15,24,25,22,11.5,862,879,30835,70532,82307,811,2039,2441
Tolkkinen,35,27,389,639,2002,2001,2011,2011,328,669,479,485,29,71,296,303,25,42,106,107,73.4,5548,5654,263738,985366,1180741,7535,34699,43523
Veitsiluoto,34,26,121,175,2003,2003,2003,2003,632,806,739,742,68,106,142,143,29,35,51,51,36.4,2732,2785,326423,953777,1324979,9601,37188,47877
Pargas,31,10,177,96,1993,1995,2000,2003,195,442,237,437,21,46,34,60,1,21,17,47,38.7,2905,2961,190052,470782,597160,6131,16100,18637
Asikkala,26,19,11,15,1992,1995,1993,1994,210,203,234,237,26,38,53,54,1,5,20,19,4.0,301,307,47693,164760,193826,1834,5797,8331
Koverhaara (Koverhar),23,8,35,51,2002,2004,2006,2006,292,523,425,427,30,88,139,143,32,34,35,35,12.5,939,957,91817,237660,313040,3992,13495,17588
Snappertuna,20,8,13,19,2001,2001,2001,2001,229,219,237,237,22,24,42,42,20,33,39,39,4.6,349,356,60086,172374,247715,3004,9793,14084
Lovbole,19,8,8,11,1988,1989,1988,1988,244,198,227,228,27,26,31,31,17,18,24,23,3.8,283,288,34338,146885,136722,1807,5460,7837
Kantlax,14,12,61,87,1998,1999,2006,2007,721,825,743,920,69,82,129,132,8,28,27,28,18.2,1369,1395,148246,422298,567915,10589,38010,48776
Tessvar,12,4,73,115,1998,2000,2000,2000,469,945,866,907,43,84,90,92,28,26,19,18,22.4,1685,1717,141726,403936,485907,11811,37967,44895
Jussaro,11,7,11,10,1989,1994,2009,2008,304,659,639,561,39,45,67,65,21,188,74,46,7.4,524,534,32521,82309,101239,2956,8264,10406
Kesalahti,10,8,11,15,1994,1996,1994,1994,327,565,498,505,42,76,125,126,2,22,42,43,2.9,218,222,45832,131484,188953,4583,14939,21486
Reposaari,10,5,5,4,1984,1987,1991,1999,654,729,727,526,110,92,247,160,13,28,38,31,8.1,608,619,15561,36850,44213,1556,4201,5079
Rouhu,9,5,1,1,1973,1976,1978,1977,213,568,528,459,27,108,206,189,22,626,1452,1248,9.7,730,744,4874,10811,12291,542,1275,1511
Harvaluoto,9,5,109,104,1993,1998,1999,2005,250,514,353,1251,17,49,93,158,0,28,71,129,14.9,1124,1146,79925,175803,216795,8881,24142,25951
Kristinestad,9,6,8,11,2001,2001,2000,2000,244,279,260,269,28,47,78,80,28,26,31,32,3.1,231,235,26455,76524,108311,2939,10391,14174
Korpo (Korppoo),8,6,38,10,1985,1986,1990,1989,445,2381,531,574,113,741,1987,2042,17,54,109,114,29.6,2222,2265,205059,451722,592450,25632,56973,77422
Vuosnainen,7,6,24,32,1994,1995,2004,2007,1805,2065,1522,1477,101,327,257,203,9,101,92,77,12.9,968,987,75212,210195,287491,10745,37435,48986
Nagu (Nauvo),6,5,8,7,1988,1988,2001,2003,294,314,187,296,24,24,19,26,26,158,27,34,4.3,321,327,14181,37261,44656,2363,6218,6716
Kalkkiranta,6,2,4,5,1998,1998,1999,1998,199,199,211,211,18,18,21,21,12,12,12,12,1.0,77,78,15625,44824,64416,2604,8488,12208
Hiitinen,5,5,126,226,2006,2006,2015,2015,792,976,1103,1111,155,146,139,139,14,24,33,33,17.5,1314,1339,144797,298884,366243,28959,77239,97268
Hirvensalmi,5,3,1,1,1986,1987,1986,1986,64,118,95,93,12,19,22,22,0,11,15,15,0.2,16,16,2333,6692,9616,467,1521,2187
Tvarminne,4,4,28,47,1991,1991,2006,2006,329,396,784,797,35,40,75,76,47,52,7,7,5.2,387,394,16576,80989,94169,4144,23387,28350
Skinnarvik,3,2,1,1,1992,1994,1992,1992,256,170,173,172,30,35,49,49,8,12,14,14,0.4,30,30,4554,13065,18776,1518,4948,7117
Houtskar (Houtskari),3,2,0,0,1972,1974,1972,1972,247,274,277,269,21,29,39,38,70,66,50,51,0.6,47,48,1160,2510,2808,387,894,1044
Dalsbruk (Taalintehdas),3,3,2,2,2001,2001,2001,2001,123,179,206,199,41,33,45,45,22,27,23,23,0.6,46,47,5239,15221,21372,1746,6427,8545
Ekenas,3,3,3,5,1997,1997,1997,1997,506,442,433,436,132,116,99,100,35,117,104,106,4.9,365,372,15912,43764,60171,5304,16728,22957
Vestlax,2,2,13,20,1997,1997,1998,1998,714,714,912,957,54,54,81,82,26,26,12,12,4.0,302,307,24689,70356,84570,12344,39636,46848
Sando (Santasaari),2,2,2,2,1991,1991,1991,1991,347,347,347,347,60,60,62,62,16,16,14,14,0.5,36,37,7097,20360,29259,3548,11566,16635
Degerby,2,2,10,14,1994,1994,2011,2011,311,311,408,410,91,91,138,138,47,47,64,64,1.4,102,104,7774,20710,31108,3887,16056,20958
Hogsara,2,2,3,2,1967,1967,1973,1973,3632,3632,3594,3621,278,278,488,489,384,384,646,647,5.0,375,382,12073,27035,31567,6036,14405,17447
Vartsala,2,2,0,0,1988,1988,1988,1988,80,80,81,81,25,25,31,33,10,10,9,9,0.1,7,7,380,1053,1476,190,593,837
Kirkniemi,1,1,1,1,2019,2019,2019,2019,174,174,174,174,32,32,32,32,14,14,14,14,0.9,65,66,4249,9285,10459,4249,9055,9777
Parhalahti,1,1,9,14,2001,2001,2001,2001,943,943,943,943,94,94,94,94,34,34,34,34,2.8,210,214,16670,47370,56110,16670,52251,61254
Nykarleby,1,1,1,0,1986,1986,1986,1986,146,146,146,146,9,9,9,9,14,14,14,14,0.8,58,59,2031,4167,4491,2031,4520,5103
Ruovesi,1,1,1,1,2012,2012,2012,2012,169,169,169,169,19,19,19,19,104,104,104,104,0.5,34,35,2067,6063,8361,2067,8281,10441
Varjakka,1,1,5,6,2000,2000,2000,2000,1350,1350,1350,1350,115,115,115,115,20,20,20,20,2.9,221,225,22777,57241,70562,22777,67013,82161
Lappohja (Lappvik),1,1,4,6,2014,2014,2014,2014,649,649,649,649,77,77,77,77,39,39,39,39,1.5,114,117,9370,29018,37011,9370,32222,41582
Tojby,1,1,1,1,1989,1989,1989,1989,508,508,508,508,83,83,83,83,0,0,0,0,0.5,39,39,3911,8025,8647,3911,8703,9826
