Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Sweden,5470,756,34587,13465,1999,2003,1999,2004,190,478,236,366,17,53,66,74,6,68,18,40,7192.4,532802,543032,31373435,86360550,108596693,5736,15935,17673
Russian Federation,2205,516,9948,8940,2001,2002,2005,2005,170,351,217,226,18,59,57,78,20,38,27,37,2645.6,198697,202512,9290122,27929680,33540896,4213,14148,17247
Germany,2152,356,30708,16336,2004,2004,2006,2006,622,792,645,700,39,88,44,60,12,42,16,25,7997.8,600441,611970,29529199,75487836,88742904,13722,35252,38124
Estonia,1639,454,12820,4122,1998,2001,2009,2006,172,322,831,321,20,43,1699,769,19,52,9,30,3213.5,231829,236280,12755382,33597128,42000418,7782,20003,21354
Netherlands,850,321,8977,12493,2005,2006,2007,2008,1094,1166,1203,1218,105,125,125,131,27,47,46,49,2593.9,193880,197602,13991973,41769584,51804440,16461,58135,72194
Poland,617,231,2946,3208,2002,2003,2004,2005,487,613,469,505,48,69,49,57,26,50,34,42,828.4,62195,63390,4172841,12330140,15779666,6763,23833,30232
Denmark,471,289,5182,6727,2004,2005,2007,2008,728,909,935,992,66,104,186,203,28,73,71,78,1286.4,96764,98622,5776005,15787867,20135898,12263,42187,52460
Belgium,432,170,8896,7715,2006,2005,2007,2007,1243,1269,1263,1284,95,156,116,133,16,56,24,35,2395.9,179864,183317,8835504,21509692,25899603,20453,59843,70380
Latvia,372,144,860,1155,2002,2003,2005,2005,353,444,420,421,37,51,52,54,27,44,50,53,286.2,21456,21868,1777976,5181805,6968438,4780,17224,22739
Lithuania,233,121,844,963,2003,2003,2006,2006,393,432,428,410,36,48,40,41,27,36,27,30,245.3,18396,18749,1201598,3991163,4960932,5157,19599,25136
United Kingdom of Great Britain and Northern Ireland,229,130,3696,4799,2003,2004,2007,2007,1320,1374,1415,1455,113,147,124,134,28,37,43,45,858.1,64466,65704,4262887,12738565,15791303,18615,66283,82761
Norway,199,98,3175,4962,2003,2003,2009,2009,1212,1139,1369,1386,108,118,150,154,23,36,37,39,671.2,50027,50987,4264866,11557828,14381357,21431,69682,88364
Spain,115,82,1736,2220,2004,2006,2006,2007,2180,2303,2264,2314,219,229,212,221,36,56,80,95,435.9,32960,33593,3005907,9398578,11738267,26138,95383,124691
France,87,63,686,968,2004,2003,2005,2005,1345,1446,1487,1489,139,147,150,152,35,49,48,47,185.0,13902,14168,1399583,4323463,5960979,16087,60440,81616
