Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Farjsundet,49,14,23,24,1976,1986,1989,1988,95,661,341,331,13,72,83,63,11,45,105,120,18.1,1357,1383,75464,194809,270335,1540,4902,6614
Raahe,48,25,109,64,1995,1999,1993,1998,249,175,320,231,24,21,67,53,12,23,27,25,55.5,4061,4139,237768,514229,580409,4953,12173,14223
Tahkoluoto,46,23,73,104,2001,2000,2002,2002,168,320,230,244,24,91,47,34,16,23,20,20,22.2,1669,1701,91500,248745,334716,1989,6908,9185
Nilsia,46,2,2,1,1968,1968,1969,1968,236,214,269,240,31,30,63,51,10,11,15,14,4.9,367,374,13489,31898,42710,293,757,1022
Loviisa,45,36,59,75,1996,1996,2001,2004,276,792,258,233,31,256,263,151,32,70,65,49,38.9,2917,2973,198075,511528,676954,4402,14151,18128
Pori,37,26,43,60,2000,2000,2005,2004,177,232,272,277,25,269,48,47,13,70,28,24,29.1,2163,2205,102454,284925,353498,2769,8768,10792
Koverhaara (Koverhar),33,4,19,27,2012,2013,2012,2012,140,150,145,146,16,18,17,18,6,13,12,13,5.5,416,424,41685,123232,170814,1263,5106,6501
Kasnas,28,12,9,2,1982,1986,1984,1985,436,810,610,395,103,280,926,554,28,66,73,109,42.2,3170,3231,31207,67908,85685,1115,2529,3388
Kesalahti,26,16,7,9,1993,1994,1996,1997,144,154,132,130,17,29,30,29,24,27,35,35,3.0,224,229,31075,87708,125380,1195,3821,5471
Veitsiluoto,26,15,81,115,2002,1999,2004,2004,645,720,640,639,58,392,110,100,65,225,93,81,34.8,2610,2660,221414,634669,872710,8516,32692,41448
Porkkala,25,18,32,20,1994,1993,2005,2003,153,288,449,322,29,84,67,50,20,26,34,33,17.1,1200,1223,114803,258032,306281,4592,11326,13886
Pargas,25,14,25,28,1984,1985,1996,1999,295,647,350,351,34,165,52,39,33,79,98,52,20.0,1503,1531,67587,160865,201496,2703,7600,9678
Tolkkinen,25,12,108,164,2003,1998,2003,2003,204,300,211,210,19,26,27,26,17,16,50,52,44.9,3366,3430,136470,320475,369222,5459,14588,17805
Suomenlinna (Sveaborg),24,12,97,32,1991,1987,2002,2009,181,270,349,555,52,137,203,339,23,134,45,90,48.8,3402,3468,195248,421554,474144,8135,18738,21109
Vuosnainen,24,14,23,8,1979,1982,1983,1983,378,1108,1097,514,72,255,888,790,16,51,228,218,40.4,3032,3091,111725,245892,312159,4655,10745,14426
Jussaro,18,9,23,14,1999,1998,2013,2013,112,187,430,239,19,27,52,43,14,12,37,31,11.0,717,730,64772,138458,154569,3598,8526,9916
Houtskar (Houtskari),17,7,8,2,1978,1975,1984,1983,153,331,728,576,28,710,1047,1029,3,10,25,23,30.9,2321,2365,74211,160864,213180,4365,9783,13870
Kallviken,16,12,25,23,1996,1994,2000,2002,146,182,124,82,26,66,87,74,16,16,21,17,9.9,738,752,67032,143231,162751,4190,9877,11731
Dalsbruk (Taalintehdas),15,4,3,1,1975,1967,1978,1979,348,299,455,381,91,101,304,161,39,34,78,30,16.0,1205,1228,6564,17013,23788,438,1251,1789
Kantlax,15,15,15,16,1999,1999,1997,2000,140,175,193,168,16,22,37,31,2,7,4,3,6.1,460,469,41890,105216,131248,2793,8080,10197
Reposaari,12,6,5,2,1982,1982,1984,1984,704,1031,1150,1044,94,255,767,716,72,158,608,607,16.0,1198,1221,15383,34122,38793,1282,3017,3576
Nagu (Nauvo),11,6,0,0,1973,1972,1974,1972,114,117,119,122,28,27,47,42,26,16,21,22,1.9,146,148,1172,2492,2947,107,240,299
Lovbole,11,3,5,8,1986,1986,1985,1985,272,236,321,322,39,32,56,57,34,31,37,38,4.5,335,341,26194,139897,101507,2381,6766,9693
Olkiluoto,10,10,4,6,1993,1993,1997,1998,167,247,221,213,22,49,53,46,13,13,16,17,2.4,179,183,18864,53281,75711,1886,6032,8599
Varjakka,9,6,26,12,1994,1982,2004,2008,378,405,491,471,73,902,445,312,7,35,14,11,20.1,1397,1424,91500,188639,206691,10167,22669,26036
Rouhu,7,4,3,1,1983,1984,1984,1985,784,1244,1110,1164,163,132,178,175,36,104,126,130,5.6,417,425,9844,21836,24826,1406,3310,3923
Skinnarvik,7,2,4,6,1988,1984,1989,1989,269,269,371,369,40,42,61,60,24,18,23,23,1.8,134,136,18514,65885,75051,2645,8313,11944
Tvarminne,6,6,6,5,1994,1994,2008,2004,120,230,206,136,40,42,36,28,13,13,24,17,1.9,130,133,23219,53215,63873,3870,9673,11842
Parhalahti,6,4,9,5,1990,1998,1990,1996,219,166,191,137,20,29,42,39,2,1,2,2,4.1,287,293,25118,53081,58239,4186,9716,11066
Hiitinen,6,6,8,13,1994,1994,2006,2008,173,240,144,145,86,78,131,138,4,13,3,2,8.8,662,675,11062,19598,27179,1844,4521,5835
Snappertuna,5,4,1,1,1997,1996,1997,1998,64,156,95,90,9,83,61,45,27,24,30,32,1.1,79,81,8288,21648,30129,1658,4831,6756
Hirvensalmi,4,4,0,0,1984,1984,1983,1984,46,164,73,61,8,86,138,95,18,16,15,16,0.8,63,64,2588,6433,8788,647,1776,2442
Halosenlahti,4,3,3,1,1984,1984,1986,1986,130,97,136,137,28,52,57,58,21,22,30,29,2.5,191,195,5909,12124,13064,1477,3287,3712
Klamila,4,4,7,8,2002,2002,2002,2002,146,172,200,196,47,50,68,68,4,6,4,4,1.7,127,129,5296,17448,25408,1324,6334,8723
Hogsara,4,4,2,2,1979,1979,1999,2001,164,175,232,254,36,52,22,15,14,21,15,15,1.1,79,81,4066,5698,6155,1016,3204,4226
Vartsala,4,2,1,1,1939,1956,1935,1934,254,254,323,332,28,28,23,23,122,107,199,202,0.4,30,31,2871,8237,11838,718,2340,3365
Degerby,4,4,1,1,1999,1999,2000,2002,267,573,87,71,49,189,112,43,0,1,1,0,2.7,202,206,2594,6758,7997,648,1847,2216
Marsund,3,3,5,7,2000,2000,2005,2005,248,251,234,233,38,34,37,36,3,17,8,8,0.9,69,70,8256,28934,35487,2752,10880,13779
Ekenas,3,3,3,3,1985,1985,2002,2003,234,291,500,512,40,34,40,40,10,388,20,15,1.9,140,143,7506,9917,10702,2502,8125,10826
Lappohja (Lappvik),2,1,0,0,1979,1979,1979,1979,56,56,56,56,19,19,16,16,14,14,14,14,0.2,16,16,149,305,329,74,166,187
Baronsalmi,2,1,5,2,2014,2014,2014,2014,514,514,514,514,40,40,62,62,256,256,82,82,2.0,131,134,15546,31897,34371,7773,17296,19530
Skutviken,2,2,0,0,1976,1976,1977,1977,358,358,240,220,45,45,43,40,472,472,427,347,1.3,101,103,2713,6416,8590,1357,3503,4730
Nykarleby,2,2,6,4,1998,1998,1994,2004,379,379,360,248,33,33,37,27,14,14,19,8,3.4,256,261,8829,19937,23142,4415,11963,14313
Tojby,2,2,0,0,1990,1990,1998,1999,128,128,102,100,40,40,17,15,0,0,1,1,0.3,23,24,1839,4996,7050,920,2809,3977
Kristinestad,2,2,6,9,1999,1999,2001,2001,841,841,1035,1037,96,96,163,163,29,29,33,33,1.8,133,135,15819,46323,64088,7909,31225,39729
Lielax,1,1,1,1,2003,2003,2003,2003,208,208,208,208,10,10,10,10,9,9,9,9,0.3,22,22,2325,2490,2346,2325,7919,10525
Kemio (Kimito),1,1,2,3,2003,2003,2003,2003,438,438,438,438,28,28,28,28,12,12,12,12,0.6,45,46,4894,5243,4938,4894,16671,22159
Vestlax,1,1,0,0,1923,1923,1923,1923,295,295,295,295,12,12,12,12,24,24,24,24,0.1,6,6,517,1483,2132,517,1685,2424
Uskila,1,1,31,57,1998,1998,1998,1998,539,539,539,539,46,46,46,46,9,9,9,9,1.9,145,147,29303,61709,67954,29303,71972,89957
Kalkkiranta,1,1,1,2,1997,1997,1997,1997,483,483,483,483,47,47,47,47,25,25,25,25,0.5,38,39,6226,17861,25668,6226,20294,29188
Perttula,1,1,0,0,2002,2002,2002,2002,120,120,120,120,104,104,104,104,159,159,159,159,0.4,28,28,799,1888,2528,799,2062,2784
Taivassalo (Tovsala),1,1,1,0,1984,1984,1984,1984,1025,1025,1025,1025,197,197,197,197,72,72,72,72,0.8,57,58,1601,3551,4037,1601,3768,4466
Luumaki,1,1,1,1,1987,1987,1987,1987,502,502,502,502,52,52,52,52,5,5,5,5,0.3,23,23,4279,12275,17640,4279,13946,20058
