Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Italy,2,2,35,9,2002,2002,2006,2006,720,720,1078,1188,61,61,80,81,10,10,15,15,8.0,613,625,54227,134100,164541,27114,57877,52714
Serbia,2,2,0,0,2018,2018,2018,2018,191,191,191,191,18,18,24,24,19,19,6,6,0.2,16,17,16,33,35,8,18,20
United States of America,1,1,0,0,1971,1971,1971,1971,129,129,129,129,20,20,20,20,32,32,32,32,0.5,34,35,974,7509,3544,974,2377,3388
Turkey,1,1,12,20,2004,2004,2004,2004,532,532,532,532,104,104,104,104,1,1,1,1,3.6,281,286,17718,42547,47996,17718,53915,63051
China,1,1,0,0,2020,2020,2020,2020,87,87,87,87,47,47,47,47,8,8,8,8,0.0,3,3,2879,6807,9115,2879,7434,10037
Singapore,1,1,56,102,2006,2006,2006,2006,1825,1825,1825,1825,158,158,158,158,12,12,12,12,4.8,368,375,45356,89768,111342,45356,144797,168353
Spain,1,1,1,1,2018,2018,2018,2018,122,122,122,122,6,6,6,6,32,32,32,32,0.3,19,19,1649,1766,1664,1649,5616,7465
Egypt,1,1,139,267,2016,2016,2016,2016,1480,1480,1480,1480,85,85,85,85,78,78,78,78,5.8,447,456,60149,119311,137391,60149,170428,196820
Hungary,1,1,0,0,1975,1975,1975,1975,50,50,50,50,8,8,8,8,10,10,10,10,0.1,4,4,541,1279,1712,541,1396,1885
United Arab Emirates,1,1,103,193,2003,2003,2003,2003,1825,1825,1825,1825,123,123,123,123,29,29,29,29,6.6,513,523,99832,210237,231514,99832,245202,306473
Germany,1,1,27,47,1994,1994,1994,1994,1045,1045,1045,1045,52,52,52,52,15,15,15,15,3.2,249,254,20903,41370,51313,20903,66731,77587
