Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Service - tug,2,1,0,0,1975,1975,1975,1975,46,46,46,46,18,18,18,18,6,6,7,7,0.1,8,8,992,2345,3140,496,1281,1729
Bulk carrier,2,1,20,35,1994,1994,1994,1994,390,390,390,390,10,10,10,10,15,15,15,15,2.4,185,189,15599,30873,38293,7800,24899,28950
