int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Jamestown,23,11,2000,2001,2004,2007,571163815,496200705,1716,3977,1961,2176,148,11413
Georgetown,21,18,1996,1995,2003,2006,1092036832,876449945,3465,3032,3309,3462,223,17242
Tristan De Cunha,14,7,1992,1990,2004,2002,331798278,291828248,1743,2291,1999,1824,92,7004
Rupert'S Bay,1,1,1991,1991,1991,1991,30762038,15654722,5367,5367,5367,5367,18,1327
